"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Lsm4","0.992","-1.502","5.569","-0.977"
"Myo1b","0.992","1.502","6.048","1.019"
"Fbrs","0.992","-1.502","7.037","-0.973"
"Leprot","0.992","-1.500","5.188","-1.062"
"Lamc1","0.992","-1.500","4.750","-1.286"
"Tomm6","0.992","-1.499","6.170","-1.100"
"Xaf1","0.992","-1.498","4.877","-1.177"
"Cep63","0.992","1.498","5.554","1.013"
"Ppp5c","0.992","1.498","7.110","0.997"
"Osbpl6","0.992","1.496","5.282","1.110"
"Spats2","0.992","1.496","5.282","1.110"
"Pmaip1","0.992","1.496","4.272","1.619"
"Naa25","0.992","-1.496","5.575","-0.989"
"Pitpnm1","0.992","-1.496","5.575","-0.989"
"Emd","0.992","-1.496","5.575","-0.989"
"Sdf2l1","0.992","-1.496","6.724","-1.326"
"Dock6","0.992","-1.495","4.946","-1.315"
"Dixdc1","0.992","-1.495","4.946","-1.315"
"Ociad2","0.992","-1.495","5.743","-1.035"
"Naa16","0.992","-1.495","5.743","-1.035"
"Zfp638","0.992","-1.494","5.158","-1.001"
"Erh","0.992","-1.494","5.158","-1.001"
"Snrnp40","0.992","1.494","6.152","1.097"
"Tbc1d22b","0.992","1.494","6.152","1.097"
"Tbl1xr1","0.992","1.493","6.084","1.091"
"Lamtor3","0.992","-1.492","6.079","-0.969"
"Zfp146","0.992","1.491","5.736","0.990"
"Lrrc56","0.992","1.491","4.852","1.195"
"Casp3","0.992","1.491","6.256","1.195"
"Bace2","0.992","-1.490","8.110","-1.046"
"Czib","0.992","1.490","6.418","1.001"
"Cebpb","0.992","-1.490","6.868","-1.072"
"Slc9a3r1","0.992","-1.489","6.829","-1.071"
"Acbd5","0.992","1.489","7.005","0.977"
"Noc4l","0.992","-1.487","4.396","-1.062"
"Aste1","0.992","-1.487","4.396","-1.062"
"Cep85l","0.992","-1.487","4.396","-1.062"
"Thoc3","0.992","-1.487","4.396","-1.062"
"Rad1","0.992","-1.487","4.396","-1.062"
"Chchd1","0.992","-1.486","5.569","-1.484"
"Nsmaf","0.992","1.486","7.129","0.967"
"Mug1","0.992","-1.486","6.095","-1.292"
"Cwc25","0.992","1.485","5.971","1.011"
"Plrg1","0.992","-1.485","5.066","-1.266"
"Idua","0.992","-1.485","5.066","-1.266"
"Fbxo6","0.992","1.484","4.480","1.091"
"Zkscan5","0.992","1.484","4.480","1.091"
"Rfc3","0.992","1.484","4.965","1.091"
"Mex3b","0.992","1.484","4.480","1.091"
"Ccnq","0.992","1.484","4.480","1.091"
"Cisd3","0.992","1.484","4.480","1.091"
"Nek8","0.992","1.483","4.211","1.739"
"Mettl9","0.992","1.483","6.381","1.125"
"Nup188","0.992","1.483","5.827","1.011"
"Zgpat","0.992","-1.481","7.301","-1.258"
"Cnksr3","0.992","1.481","3.927","1.460"
"Tmcc3","0.992","1.481","3.927","1.460"
"Pacs1","0.992","1.481","3.927","1.460"
"Dot1l","0.992","-1.481","5.357","-1.401"
"Yipf5","0.992","-1.481","5.357","-1.401"
"Spns1","0.992","-1.481","4.674","-1.134"
"Psmd3","0.992","-1.481","4.674","-1.134"
"Sgsh","0.992","-1.481","4.674","-1.134"
"Hspe1","0.992","-1.480","5.061","-1.256"
"Nrp2","0.992","1.479","4.417","0.966"
"Ttl","0.992","1.479","4.417","0.966"
"Col20a1","0.992","1.479","4.417","0.966"
"Poc1a","0.992","1.479","4.417","0.966"
"Ctdspl","0.992","1.479","4.417","0.966"
"Ado","0.992","1.479","4.417","0.966"
"Ints2","0.992","1.479","4.417","0.966"
"Yars2","0.992","1.479","4.864","1.460"
"Sgms1","0.992","-1.479","6.326","-1.017"
"Top3a","0.992","1.477","5.097","0.994"
"Inafm2","0.992","-1.476","5.719","-0.987"
"Rrs1","0.992","-1.476","3.999","-1.007"
"Mrc1","0.992","-1.476","3.999","-1.007"
"Emilin1","0.992","-1.476","3.999","-1.007"
"Nprl2","0.992","-1.476","3.999","-1.007"
"Fn3krp","0.992","-1.476","3.999","-1.007"
"Ccdc80","0.992","-1.476","3.999","-1.007"
"Agl","0.992","1.476","3.531","2.252"
"Ak3","0.992","-1.476","6.852","-0.967"
"Trmt112","0.992","-1.475","5.628","-1.094"
"Qrsl1","0.992","1.475","5.442","1.152"
"Aifm1","0.992","1.475","5.717","1.133"
"Dbt","0.992","1.475","5.502","1.273"
"Rbm7","0.992","-1.473","5.871","-1.050"
"Ikbkb","0.992","-1.472","5.656","-1.513"
"Atp5l","0.992","-1.472","5.862","-1.032"
"Atp6v1a","0.992","-1.472","5.862","-1.032"
"Wdr83","0.992","-1.471","5.376","-0.952"
"Gmeb1","0.992","1.471","5.741","1.001"
"Yars","0.992","-1.471","5.564","-1.473"
"Cenpx","0.992","-1.471","5.564","-1.473"
"C1d","0.992","1.470","5.479","1.019"
"Akt3","0.992","1.469","3.440","1.334"
"Fndc10","0.992","1.469","3.440","1.334"
"Tcaim","0.992","1.469","3.440","1.334"
"Cmah","0.992","1.469","3.440","1.334"
"Thbs4","0.992","1.469","3.440","1.334"
"Prdm9","0.992","1.469","3.440","1.334"
"Apobec2","0.992","1.469","3.440","1.334"
"Themis3","0.992","1.469","3.440","1.334"
"Synpo","0.992","1.469","3.440","1.334"
"Aldh3b1","0.992","1.469","3.440","1.334"
"Sec31b","0.992","1.469","3.440","1.334"
"Arpc4","0.992","1.469","4.934","1.030"
"Pigr","0.992","-1.469","10.332","-1.020"
"Ndufs8","0.992","-1.467","6.161","-1.083"
"Apoe","0.992","-1.466","6.618","-2.337"
"Cwh43","0.992","1.466","5.179","1.157"
"Commd8","0.992","1.465","5.248","1.250"
"Mbnl2","0.992","-1.464","6.900","-1.027"
"Anxa11","0.992","-1.463","6.479","-0.981"
"Fos","0.992","-1.463","7.225","-1.016"
"Gnai3","0.992","-1.462","6.197","-0.965"
"Mgat4a","0.992","1.462","7.711","1.139"
"Gnl2","0.992","1.462","5.515","1.091"
"Nek9","0.992","-1.461","5.207","-1.306"
"Trmt10a","0.992","1.461","4.417","1.217"
"Hbp1","0.992","-1.460","6.393","-1.150"
"Fut4","0.992","1.460","3.836","1.641"
"Ptms","0.992","-1.460","9.788","-1.035"
"Brms1","0.992","1.460","6.643","1.014"
"Matr3","0.992","-1.459","6.329","-0.985"
"Dmac2","0.992","-1.459","6.138","-1.087"
"Fam173a","0.992","1.459","7.735","0.958"
"Tmem41b","0.992","-1.459","5.203","-1.298"
"Bach2","0.992","-1.458","3.346","-1.286"
"Catsper4","0.992","-1.458","3.346","-1.286"
"Zfp719","0.992","-1.458","3.346","-1.286"
"Adra1a","0.992","-1.458","3.346","-1.286"
"Igfbp6","0.992","-1.458","3.346","-1.286"
"Ttc27","0.992","-1.458","3.346","-1.286"
"Lyn","0.992","-1.458","4.278","-1.563"
"Tlnrd1","0.992","-1.458","7.264","-0.997"
"Eid1","0.992","-1.458","7.852","-0.964"
"Lsm3","0.992","1.457","4.883","1.256"
"Ccdc34","0.992","1.457","4.934","1.153"
"Wfdc2","0.992","-1.454","6.162","-1.872"
"Necap2","0.992","-1.452","5.557","-0.952"
"Znrd2","0.992","-1.452","5.557","-0.952"
"Tmem125","0.992","-1.452","4.877","-1.177"
"Foxp2","0.992","-1.452","4.877","-1.177"
"Tle1","0.992","-1.452","6.225","-1.021"
"Atp5k","0.992","-1.451","6.471","-0.966"
"Cnot2","0.992","-1.451","6.152","-1.064"
"Tnrc18","0.992","-1.451","7.529","-1.116"
"Ankrd13b","0.992","1.449","3.815","1.236"
"Spire1","0.992","1.449","3.815","1.236"
"Flcn","0.992","1.449","7.408","1.004"
"Rbm34","0.992","-1.447","4.211","-1.431"
"Twf1","0.992","-1.447","5.563","-1.471"
"Gpatch8","0.992","1.446","6.037","0.998"
"Ap4m1","0.992","-1.446","5.327","-1.341"
"Sema4a","0.992","-1.445","7.109","-1.132"
"Lats2","0.992","1.445","5.560","1.001"
"Pdss1","0.992","1.445","5.763","0.936"
"Atp8a1","0.992","-1.444","6.335","-1.154"
"Bnip1","0.992","1.444","6.008","1.340"
"Scnn1a","0.992","-1.444","4.650","-1.085"
"Xpr1","0.992","-1.444","3.256","-1.105"
"Zc3h8","0.992","-1.444","3.256","-1.105"
"Car13","0.992","-1.444","3.256","-1.105"
"Fancg","0.992","-1.444","3.256","-1.105"
"Hscb","0.992","-1.444","3.256","-1.105"
"Tctn2","0.992","-1.444","3.256","-1.105"
"Mtus2","0.992","-1.444","3.256","-1.105"
"Katnb1","0.992","-1.444","3.256","-1.105"
"Pdp2","0.992","-1.444","3.256","-1.105"
"Txnl4b","0.992","-1.444","3.256","-1.105"
"Wfdc1","0.992","-1.444","3.256","-1.105"
"Tmem158","0.992","-1.444","3.256","-1.105"
"Stc2","0.992","-1.444","3.256","-1.105"
"Rtn4rl1","0.992","-1.444","3.256","-1.105"
"C1qtnf1","0.992","-1.444","3.256","-1.105"
"Prr7","0.992","-1.444","3.256","-1.105"
"Anxa8","0.992","-1.444","3.256","-1.105"
"Fam124a","0.992","-1.444","3.256","-1.105"
"Pdzd2","0.992","-1.444","3.256","-1.105"
"Hic2","0.992","-1.444","3.256","-1.105"
"Mis18a","0.992","-1.444","3.256","-1.105"
"AI413582","0.992","-1.444","3.256","-1.105"
"Clip4","0.992","-1.444","3.256","-1.105"
"Kif20a","0.992","-1.444","3.256","-1.105"
"Znhit2","0.992","-1.444","4.841","-1.105"
"Gla","0.992","-1.444","3.256","-1.105"
"Armcx5","0.992","-1.444","3.256","-1.105"
"Ap1s2","0.992","-1.444","3.256","-1.105"
"Ehd4","0.992","1.443","5.463","0.988"
"Hsdl2","0.992","1.443","5.463","0.988"
"Mknk1","0.992","1.443","5.463","0.988"
"Gtf2a1","0.992","1.443","5.886","1.182"
"Mal","0.992","1.443","6.214","1.279"
"Impdh1","0.992","-1.443","5.711","-0.970"
"Rbm10","0.992","-1.443","5.711","-0.970"
"Xndc1","0.992","-1.442","4.913","-1.249"
"Efl1","0.992","-1.442","5.892","-1.622"
"Igkc","0.992","1.442","6.495","2.158"
"P2rx7","0.992","1.441","4.233","1.334"
"Ppp1r21","0.992","1.441","5.645","0.988"
"Cabcoco1","0.992","1.441","5.961","1.091"
"Ndufa10","0.992","-1.440","6.202","-1.019"
"Osbpl2","0.992","1.439","6.280","1.001"
"Prkaa2","0.992","1.439","4.701","1.134"
"Cdk8","0.992","-1.439","5.441","-1.388"
"Golga1","0.992","-1.439","5.439","-1.383"
"Ampd2","0.992","1.438","6.966","1.207"
"Wdr12","0.992","1.438","3.531","1.515"
"Ptpru","0.992","1.438","3.531","1.515"
"Pilrb1","0.992","1.438","3.531","1.515"
"Med6","0.992","1.438","3.531","1.515"
"Slc25a12","0.992","1.437","4.904","1.091"
"Lmtk2","0.992","1.437","4.904","1.091"
"Naglu","0.992","1.437","4.904","1.091"
"Glmp","0.992","-1.436","7.218","-1.011"
"Jmjd8","0.992","-1.436","5.046","-1.225"
"Dars2","0.992","-1.435","4.060","-1.127"
"Tmem234","0.992","-1.434","6.964","-0.959"
"Snx24","0.992","1.434","4.501","1.690"
"Npas2","0.992","1.434","4.354","1.091"
"Nhlrc3","0.992","1.434","4.354","1.091"
"Prdm5","0.992","1.434","4.354","1.091"
"Shisa6","0.992","1.434","4.354","1.091"
"Cox6a1","0.992","-1.434","7.172","-1.001"
"Slc30a4","0.992","-1.433","5.117","-1.368"
"Hspbp1","0.992","-1.432","5.133","-0.952"
"Hyal1","0.992","-1.432","5.133","-0.952"
"Ppm1g","0.992","-1.431","5.221","-1.334"
"Adgra3","0.992","1.431","4.852","0.988"
"Tnfrsf19","0.992","1.431","4.852","0.988"
"Epha2","0.992","-1.430","5.936","-1.606"
"Usp3","0.992","1.430","6.715","0.928"
"Sc5d","0.992","-1.430","5.345","-1.376"
"Tra2b","0.992","-1.430","5.345","-1.376"
"Paxx","0.992","-1.428","4.981","-1.386"
"Sdhd","0.992","-1.428","7.159","-0.928"
"Fip1l1","0.992","-1.428","5.742","-1.032"
"Psma2","0.992","-1.426","5.376","-0.952"
"Klf5","0.992","-1.426","8.398","-1.088"
"Metap2","0.992","1.425","7.138","1.312"
"Baz2b","0.992","1.425","5.769","0.947"
"Abca1","0.992","-1.425","5.363","-0.928"
"Vat1","0.992","-1.424","5.562","-0.962"
"Smpd4","0.992","-1.424","5.562","-0.962"
"Gnas","0.992","-1.423","7.643","-1.036"
"Sav1","0.992","-1.422","5.317","-1.321"
"Sphk2","0.992","-1.420","6.876","-0.926"
"Pafah2","0.992","-1.420","5.556","-1.313"
"Pik3c2b","0.992","-1.420","6.067","-1.054"
"Pced1a","0.992","1.419","6.780","0.954"
"Parl","0.992","1.419","5.351","0.971"
"Marf1","0.992","1.419","6.047","1.308"
"Ehbp1l1","0.992","-1.418","5.829","-0.965"
"St5","0.992","1.418","6.435","1.088"
"Tgfa","0.992","-1.417","4.650","-1.085"
"Tmed2","0.992","-1.417","6.804","-1.020"
"Slc20a1","0.992","1.417","5.998","0.958"
"Slc5a5","0.992","1.416","4.373","1.615"
"Rbm26","0.992","-1.415","7.256","-1.011"
"Rbms1","0.992","-1.414","5.583","-1.004"
"Anks1","0.992","1.414","5.097","1.189"
"Srsf2","0.992","-1.412","7.329","-1.158"
"C1qtnf6","0.992","1.412","5.518","0.941"
"Vps45","0.992","-1.411","5.548","-1.045"
"Shkbp1","0.992","1.410","6.349","0.923"
"Slc29a3","0.992","-1.410","4.365","-1.001"
"Hint1","0.992","-1.410","4.365","-1.001"
"Nuak2","0.992","-1.408","3.958","-0.923"
"Rhof","0.992","-1.408","3.958","-0.923"
"Zfp418","0.992","-1.408","3.958","-0.923"
"Dmkn","0.992","-1.408","3.958","-0.923"
"Hace1","0.992","-1.408","3.958","-0.923"
"Tmem220","0.992","-1.408","3.958","-0.923"
"Dhx58","0.992","-1.408","3.958","-0.923"
"Socs4","0.992","-1.408","3.958","-0.923"
"Ccdc134","0.992","-1.408","3.958","-0.923"
"Med12","0.992","-1.408","3.958","-0.923"
"Psmd10","0.992","-1.408","3.958","-0.923"
"Ssbp1","0.992","1.407","7.175","1.056"
"Tpcn2","0.992","1.407","6.103","0.988"
"Fam13a","0.992","1.407","3.785","1.538"
"Clec2f","0.992","1.407","3.785","1.538"
"Nudt16","0.992","1.407","3.785","1.538"
"Dtnbp1","0.992","1.406","6.068","0.964"
"Fam168a","0.992","-1.406","5.133","-0.952"
"Klf6","0.992","-1.406","5.895","-1.629"
"Bin1","0.992","1.405","6.271","1.019"
"Ptpn14","0.992","-1.404","4.852","-1.127"
"Prkcz","0.992","-1.404","4.852","-1.127"
"Tfcp2","0.992","-1.404","4.852","-1.127"
"Tsc22d3","0.992","-1.404","4.852","-1.127"
"Bbx","0.992","1.403","5.844","0.918"
"Adamtsl4","0.992","-1.402","4.417","-1.105"
"Erf","0.992","-1.402","4.417","-1.105"
"Rec8","0.992","-1.402","4.417","-1.105"
"Rap2c","0.992","-1.402","4.417","-1.105"
"Zrsr1","0.992","1.402","5.146","1.091"
"Adk","0.992","1.402","6.168","1.164"
"Capn10","0.992","1.401","6.052","1.118"
"Elk1","0.992","1.401","4.417","1.703"
"Caskin2","0.992","-1.399","5.706","-0.960"
"Asns","0.992","1.398","6.409","0.933"
"Pde3b","0.992","-1.397","5.370","-0.940"
"Ccdc117","0.992","-1.397","5.370","-0.940"
"Arrb2","0.992","1.397","5.727","1.030"
"Emc10","0.992","-1.397","7.490","-1.093"
"Ncaph2","0.992","1.397","5.560","1.001"
"Zfyve21","0.992","-1.396","5.846","-1.530"
"Inava","0.992","-1.396","6.497","-1.143"
"Utp25","0.992","-1.395","5.122","-0.929"
"Pcbd2","0.992","1.395","5.566","1.194"
"Atad3a","0.992","1.395","7.290","0.940"
"Rnf19a","0.992","1.395","6.501","1.046"
"Mink1","0.992","-1.394","7.170","-1.119"
"Dync1i2","0.992","1.394","6.786","1.002"
"Tbc1d10b","0.992","-1.393","6.046","-0.904"
"Traf2","0.992","-1.392","6.374","-1.112"
"Grk2","0.992","-1.392","7.202","-0.980"
"Slc35e2","0.992","-1.392","4.800","-1.024"
"Maml1","0.992","-1.392","4.800","-1.024"
"Jund","0.992","-1.391","8.448","-0.974"
"Arpc5","0.992","-1.391","6.687","-1.002"
"Wdr75","0.992","1.389","4.629","0.904"
"Mthfr","0.992","1.389","4.629","0.904"
"Abcf1","0.992","1.388","6.080","0.954"
"Tada2a","0.992","1.388","6.159","0.940"
"Arnt","0.992","-1.388","6.217","-1.049"
"Baz1a","0.992","-1.388","5.934","-0.969"
"Tfrc","0.992","1.387","5.442","1.152"
"Ipmk","0.992","-1.387","4.874","-1.170"
"Ninj1","0.992","-1.387","4.874","-1.170"
"Polr3g","0.992","-1.387","4.874","-1.170"
"Atp5d","0.992","-1.387","7.577","-0.930"
"Abhd13","0.992","1.386","6.028","1.017"
"Agrn","0.992","-1.386","5.772","-1.493"
"Chtop","0.992","-1.386","6.863","-0.952"
"Zfp516","0.992","-1.384","5.021","-1.176"
"Uhmk1","0.992","1.384","5.109","0.971"
"Pheta1","0.992","-1.384","4.852","-1.127"
"Trnt1","0.992","-1.384","4.852","-1.127"
"Gabarap","0.992","-1.384","4.852","-1.127"
"Zfp830","0.992","-1.384","4.852","-1.127"
"Krt20","0.992","1.384","6.449","1.294"
"Sephs1","0.992","1.384","5.502","0.910"
"Insr","0.992","1.384","6.035","0.898"
"Plcb2","0.992","1.383","3.346","1.884"
"Ss18l2","0.992","-1.383","5.317","-1.321"
"Ptprk","0.992","-1.382","5.930","-0.962"
"Ddx49","0.992","-1.382","5.880","-1.069"
"Cybrd1","0.992","-1.381","4.601","-1.473"
"Tm4sf20","0.992","1.381","4.244","1.563"
"Acat2","0.992","1.381","4.244","1.563"
"Samd12","0.992","1.381","5.763","0.936"
"Prr14l","0.992","-1.380","5.190","-1.274"
"Dusp7","0.992","-1.380","5.190","-1.274"
"Cyb5b","0.992","-1.379","5.823","-0.954"
"Atp6v0b","0.992","-1.379","6.568","-1.847"
"Ssu72","0.992","-1.378","6.126","-1.012"
"Syde2","0.992","-1.377","4.792","-1.007"
"Mef2d","0.992","-1.377","6.378","-0.939"
"Pnpla7","0.992","-1.376","4.629","-1.043"
"Zfp526","0.992","-1.376","4.629","-1.043"
"Fzd6","0.992","-1.376","4.629","-1.043"
"Zmym4","0.992","-1.376","5.167","-1.226"
"Zfp24","0.992","1.375","6.180","1.042"
"Ube2q1","0.992","-1.375","5.601","-1.403"
"Ttc7","0.992","-1.374","6.440","-1.133"
"Setbp1","0.992","-1.374","5.529","-0.897"
"Lrfn4","0.992","-1.374","5.689","-1.448"
"Zdhhc1","0.992","-1.373","6.053","-0.917"
"Mbtps1","0.992","1.373","6.732","0.894"
"Sdhaf4","0.992","1.373","4.976","0.947"
"Ikzf2","0.992","1.373","4.976","0.947"
"Hirip3","0.992","1.373","4.976","0.947"
"Huwe1","0.992","-1.373","6.993","-1.048"
"Secisbp2l","0.992","-1.373","6.003","-1.644"
"Acp5","0.992","-1.372","5.536","-1.417"
"Medag","0.992","-1.372","4.181","-1.370"
"Epsti1","0.992","-1.372","4.181","-1.370"
"Bcl6","0.992","-1.372","4.181","-1.370"
"Ptbp2","0.992","1.371","7.049","0.888"
"Pgm1","0.992","1.371","5.696","0.910"
"Skp1a","0.992","-1.371","5.539","-0.917"
"Gga2","0.992","1.371","5.372","0.891"
"Med1","0.992","1.370","6.308","0.895"
"Mapk8ip3","0.992","1.369","7.359","1.069"
"Entpd2","0.992","-1.369","5.021","-1.176"
"Eed","0.992","-1.369","5.021","-1.176"
"Pigp","0.992","-1.369","5.021","-1.176"
"Dalrd3","0.992","-1.369","5.507","-1.358"
"Ncbp1","0.992","-1.369","5.900","-0.901"
"Ptpro","0.992","1.369","4.722","1.091"
"Ncoa7","0.992","1.369","4.722","1.091"
"Rtn4","0.992","-1.369","5.874","-1.055"
"Luc7l","0.992","-1.369","6.175","-1.658"
"Dpp7","0.992","-1.368","4.805","-1.032"
"Ndufa9","0.992","-1.368","4.805","-1.032"
"Igip","0.992","-1.368","4.805","-1.032"
"Fam129b","0.992","-1.367","6.522","-0.923"
"Hsbp1","0.992","-1.366","6.594","-0.936"
"Rptor","0.992","1.366","6.896","0.962"
"Xpo7","0.992","-1.366","5.409","-1.323"
"Prickle3","0.992","-1.366","5.409","-1.323"
"Timm10b","0.992","-1.366","5.956","-1.551"
"Myo19","0.992","1.366","6.228","0.933"
"Pcna","0.992","-1.365","5.538","-0.914"
"Zyx","0.992","-1.365","5.538","-0.914"
"Ercc6","0.992","-1.365","6.029","-0.978"
"Prxl2a","0.992","1.365","5.769","0.947"
"Bckdhb","0.992","-1.364","5.688","-1.446"
"Large2","0.992","-1.364","5.403","-1.311"
"Lrrc8a","0.992","-1.363","5.681","-0.910"
"Slc38a6","0.992","-1.363","5.681","-0.910"
"Ctu2","0.992","-1.362","5.169","-1.230"
"Atxn3","0.992","1.362","5.936","0.954"
"Arhgef3","0.992","1.362","5.936","0.954"
"Parp1","0.992","-1.361","4.837","-1.097"
"Lpar2","0.992","-1.361","4.837","-1.097"
"Hspbap1","0.992","-1.361","4.837","-1.097"
"Mansc1","0.992","-1.359","7.047","-0.925"
"Qtrt2","0.992","1.359","5.950","1.114"
"Tnfrsf21","0.992","-1.359","7.119","-1.362"
"Npff","0.992","1.359","5.219","0.947"
"Wdr55","0.992","1.359","5.219","0.947"
"Parp2","0.992","1.357","6.641","0.890"
"Jup","0.992","-1.357","6.550","-1.154"
"Helq","0.992","-1.357","5.340","-0.880"
"Faap100","0.992","-1.357","5.732","-0.928"
"Prepl","0.992","-1.356","5.010","-1.153"
"Plekhs1","0.992","1.354","5.061","1.117"
"Kat2a","0.992","1.354","5.863","0.939"
"Fdft1","0.992","-1.354","7.070","-0.918"
"Col27a1","0.992","-1.354","5.877","-1.591"
"Slc31a1","0.992","1.353","5.370","1.008"
"Gtf3c3","0.992","-1.353","4.660","-1.105"
"Atf7ip","0.992","1.353","6.458","0.947"
"Foxo6","0.992","1.353","3.743","1.091"
"Cenpa","0.992","1.353","3.743","1.091"
"C1s1","0.992","1.353","3.743","1.091"
"Slfn4","0.992","1.353","3.743","1.091"
"Ttc9","0.992","1.353","3.743","1.091"
"Khdrbs3","0.992","1.353","3.743","1.091"
"Tbccd1","0.992","1.353","3.743","1.091"
"Tff3","0.992","1.353","3.743","1.091"
"Rsrp1","0.992","1.353","10.828","0.913"
"Pick1","0.992","1.352","7.608","0.907"
"Trappc6b","0.992","1.349","6.713","1.198"
"Snx19","0.992","1.348","6.309","0.914"
"Oit1","0.992","-1.347","6.714","-1.912"
"Trappc4","0.992","-1.347","5.507","-1.358"
"Tbc1d2b","0.992","-1.347","5.507","-1.358"
"Brd4","0.992","-1.347","6.935","-1.012"
"Prss22","0.992","1.346","4.949","1.182"
"Pygb","0.992","1.346","6.591","1.141"
"Mxd4","0.992","-1.345","6.602","-0.952"
"Ptgr1","0.992","1.345","8.381","0.887"
"Limk2","0.992","-1.344","7.191","-0.958"
"Agpat2","0.992","-1.344","5.503","-1.350"
"Harbi1","0.992","1.344","5.545","0.947"
"Krit1","0.992","1.344","5.545","0.947"
"Alkbh6","0.992","1.344","5.545","0.947"
"Kcne3","0.992","-1.342","8.683","-0.872"
"Tuba1c","0.992","-1.342","6.876","-0.895"
"Glt8d1","0.992","1.341","5.959","0.906"
"Tspo","0.992","-1.341","7.164","-1.108"
"Ylpm1","0.992","-1.341","6.442","-0.907"
"Ddx10","0.992","-1.341","5.363","-0.928"
"Hras","0.992","-1.340","5.298","-1.282"
"Dcaf13","0.992","-1.339","6.160","-0.891"
"Lgals3","0.992","1.339","5.514","0.886"
"Ndnf","0.992","1.339","6.647","0.954"
"Smim38","0.992","1.339","5.794","0.998"
"Glrx2","0.992","-1.338","5.403","-1.311"
"Canx","0.992","-1.338","6.116","-0.991"
"Thop1","0.992","-1.338","3.999","-1.007"
"Zkscan17","0.992","-1.338","3.999","-1.007"
"Fancm","0.992","-1.338","3.999","-1.007"
"Zfp825","0.992","-1.338","3.999","-1.007"
"Capn6","0.992","-1.338","3.999","-1.007"
"Endov","0.992","1.337","5.626","0.869"
"Magi3","0.992","1.337","3.724","1.418"
"Dtwd2","0.992","1.337","3.724","1.418"
"Pias3","0.992","1.337","6.061","0.950"
"Fcho2","0.992","-1.337","6.512","-0.902"
"Tmem230","0.992","-1.337","4.417","-1.105"
"Ecscr","0.992","-1.337","4.417","-1.105"
"Ccdc114","0.992","1.337","4.535","1.091"
"Fbxl22","0.992","1.337","4.535","1.091"
"Sh3bgrl3","0.992","-1.336","5.698","-0.944"
"Ssr2","0.992","-1.335","7.386","-0.909"
"Gle1","0.992","-1.334","5.340","-0.880"
"Daam1","0.992","-1.334","5.340","-0.880"
"Gpaa1","0.992","-1.334","5.340","-0.880"
"Cdc5l","0.992","-1.334","5.340","-0.880"
"Tiparp","0.992","1.334","3.836","1.641"
"Rhbdl2","0.992","1.334","3.836","1.641"
"Nostrin","0.992","1.334","5.606","0.910"
"Hcfc2","0.992","1.334","5.606","0.910"
"Tril","0.992","1.333","3.346","1.884"
"Pfkm","0.992","1.333","3.346","1.884"
"Gapvd1","0.992","-1.333","5.390","-1.286"
"Fam241a","0.992","-1.333","5.390","-1.286"
"Bzw2","0.992","-1.332","5.678","-0.904"
"Tut1","0.992","-1.332","5.678","-0.904"
"Lgals4","0.992","-1.332","8.656","-1.055"
"Pym1","0.992","-1.332","6.233","-1.081"
"Igflr1","0.992","-1.332","5.695","-0.939"
"Nfyb","0.992","1.331","6.198","0.959"
"Ntpcr","0.992","1.331","4.629","1.641"
"Top1mt","0.992","1.331","4.181","1.437"
"Btbd3","0.992","-1.330","5.810","-1.458"
"Jak3","0.992","-1.330","5.331","-0.862"
"Vapb","0.992","1.329","6.564","0.868"
"S100a13","0.992","-1.329","6.994","-0.887"
"Plekha8","0.992","-1.328","4.792","-1.007"
"Nol10","0.992","-1.328","4.792","-1.007"
"Mthfd1","0.992","-1.328","4.792","-1.007"
"Oasl2","0.992","-1.328","5.218","-1.123"
"Hpn","0.992","-1.328","6.566","-1.186"
"S100a11","0.992","-1.327","7.382","-0.901"
"Ccdc167","0.992","1.327","5.494","1.049"
"Pgm2","0.992","-1.327","6.196","-1.007"
"Prox1","0.992","-1.326","3.256","-1.105"
"Mapk8ip1","0.992","-1.326","3.256","-1.105"
"Cnbd2","0.992","-1.326","3.256","-1.105"
"Tusc1","0.992","-1.326","3.256","-1.105"
"Ndufs5","0.992","-1.326","3.256","-1.105"
"Asap3","0.992","-1.326","3.256","-1.105"
"Pms2","0.992","-1.326","3.256","-1.105"
"Cav1","0.992","-1.326","3.256","-1.105"
"Rab32","0.992","-1.326","3.256","-1.105"
"Pemt","0.992","-1.326","3.256","-1.105"
"Adgrb1","0.992","-1.326","3.256","-1.105"
"Prkce","0.992","-1.326","3.256","-1.105"
"Spry4","0.992","-1.326","3.256","-1.105"
"Taf6l","0.992","-1.326","3.256","-1.105"
"Pfkfb1","0.992","-1.326","3.256","-1.105"
"Twf2","0.992","1.325","4.722","1.091"
"Ephx1","0.992","-1.325","4.841","-1.105"
"Ang","0.992","-1.325","4.841","-1.105"
"Prdm2","0.992","-1.324","5.122","-0.929"
"Fgfr2","0.992","-1.324","5.122","-0.929"
"Phactr4","0.992","1.324","6.196","0.868"
"Epn2","0.992","1.323","5.533","0.971"
"Mgme1","0.992","1.323","4.629","0.904"
"Osgep","0.992","1.323","4.629","0.904"
"Ankrd23","0.992","1.322","5.382","0.910"
"Rab43","0.992","1.322","6.763","0.866"
"Atl2","0.992","1.321","5.848","0.910"
"Cpne3","0.992","-1.321","5.158","-1.208"
"Snx33","0.992","-1.320","6.188","-0.992"
