"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"AI413582","0.904","2.622","3.830","1.638"
"Igtp","0.904","2.618","3.494","2.310"
"Lrrc14b","0.904","2.618","3.494","2.310"
"Gnao1","0.904","2.602","4.344","1.688"
"Armc7","0.904","2.602","3.546","2.944"
"Adap2","0.904","2.601","3.546","2.944"
"Itga5","0.904","2.601","3.546","2.944"
"Ttll12","0.904","2.593","3.987","2.909"
"Arhgef9","0.904","2.588","4.741","1.933"
"Setdb2","0.904","2.586","4.075","1.679"
"Plin2","0.904","2.585","4.075","1.679"
"Cyp4a10","0.904","2.585","4.075","1.679"
"Lrp12","0.904","2.585","4.075","1.679"
"Nphp1","0.904","2.577","4.680","2.549"
"Mmp14","0.904","2.575","3.803","1.983"
"Eif4ebp1","0.904","2.567","3.937","2.647"
"Spata6","0.904","2.563","4.366","1.920"
"Polg2","0.904","2.562","5.225","1.657"
"Canx","0.904","-2.559","6.016","-1.656"
"Dixdc1","0.904","2.553","3.618","2.351"
"Sectm1b","0.904","2.553","3.618","2.351"
"Galnt10","0.904","2.546","3.730","3.312"
"Twist2","0.904","2.543","2.753","2.207"
"Mroh3","0.904","2.543","2.753","2.207"
"Lin9","0.904","2.543","2.753","2.207"
"Gata3","0.904","2.543","2.753","2.207"
"P2rx3","0.904","2.543","2.753","2.207"
"Wt1","0.904","2.543","2.753","2.207"
"Ell3","0.904","2.543","2.753","2.207"
"Eif3j1","0.904","2.543","2.753","2.207"
"Slc28a2","0.904","2.543","2.753","2.207"
"Adam33","0.904","2.543","2.753","2.207"
"Cd93","0.904","2.543","2.753","2.207"
"Gins1","0.904","2.543","2.753","2.207"
"Rem1","0.904","2.543","2.753","2.207"
"Myt1","0.904","2.543","2.753","2.207"
"P2ry1","0.904","2.543","2.753","2.207"
"Serpini1","0.904","2.543","2.753","2.207"
"Tmem154","0.904","2.543","2.753","2.207"
"Dennd2c","0.904","2.543","2.753","2.207"
"Slc39a8","0.904","2.543","2.753","2.207"
"Bach2","0.904","2.543","2.753","2.207"
"Hacd4","0.904","2.543","2.753","2.207"
"Masp2","0.904","2.543","2.753","2.207"
"Drc1","0.904","2.543","2.753","2.207"
"Ephx4","0.904","2.543","2.753","2.207"
"Mphosph9","0.904","2.543","2.753","2.207"
"Lrguk","0.904","2.543","2.753","2.207"
"Ephb6","0.904","2.543","2.753","2.207"
"Gimap1","0.904","2.543","2.753","2.207"
"Efcc1","0.904","2.543","2.753","2.207"
"Zfp28","0.904","2.543","2.753","2.207"
"Zfp974","0.904","2.543","2.753","2.207"
"Zfp658","0.904","2.543","2.753","2.207"
"Gas2","0.904","2.543","2.753","2.207"
"Palb2","0.904","2.543","2.753","2.207"
"Hand2","0.904","2.543","2.753","2.207"
"Gdf15","0.904","2.543","2.753","2.207"
"Hhip","0.904","2.543","2.753","2.207"
"Inpp4b","0.904","2.543","2.753","2.207"
"Cfap300","0.904","2.543","2.753","2.207"
"Maml2","0.904","2.543","2.753","2.207"
"Mcam","0.904","2.543","2.753","2.207"
"Col6a4","0.904","2.543","2.753","2.207"
"Tmie","0.904","2.543","2.753","2.207"
"Scml4","0.904","2.543","2.753","2.207"
"BC024063","0.904","2.543","2.753","2.207"
"Grb10","0.904","2.543","2.753","2.207"
"Itk","0.904","2.543","2.753","2.207"
"Zfp354c","0.904","2.543","2.753","2.207"
"Slc22a21","0.904","2.543","2.753","2.207"
"Wnt9a","0.904","2.543","2.753","2.207"
"Ccl11","0.904","2.543","2.753","2.207"
"Hoxb6","0.904","2.543","2.753","2.207"
"Kcnf1","0.904","2.543","2.753","2.207"
"Dpf3","0.904","2.543","2.753","2.207"
"Unc5a","0.904","2.543","2.753","2.207"
"Prr7","0.904","2.543","2.753","2.207"
"Rsl1","0.904","2.543","2.753","2.207"
"Zfp459","0.904","2.543","2.753","2.207"
"Ercc8","0.904","2.543","2.753","2.207"
"Mss51","0.904","2.543","2.753","2.207"
"Erc2","0.904","2.543","2.753","2.207"
"Fyb","0.904","2.543","2.753","2.207"
"Cthrc1","0.904","2.543","2.753","2.207"
"Galr3","0.904","2.543","2.753","2.207"
"Itgb7","0.904","2.543","2.753","2.207"
"Vav1","0.904","2.543","2.753","2.207"
"Fhod3","0.904","2.543","2.753","2.207"
"Efemp2","0.904","2.543","2.753","2.207"
"Ms4a7","0.904","2.543","2.753","2.207"
"Gspt2","0.904","2.543","2.753","2.207"
"Ribc1","0.904","2.543","2.753","2.207"
"Twf1","0.904","-2.542","5.695","-1.561"
"Cfap69","0.904","2.536","4.136","2.901"
"Hcn3","0.904","2.533","3.150","2.151"
"Padi4","0.904","2.533","3.150","2.151"
"Psg16","0.904","2.533","3.150","2.151"
"Zfp235","0.904","2.533","3.150","2.151"
"Ushbp1","0.904","2.533","3.150","2.151"
"Epb41l2","0.904","2.533","3.150","2.151"
"Llph","0.904","2.533","3.150","2.151"
"Tmem88","0.904","2.533","3.150","2.151"
"Coro6","0.904","2.533","3.150","2.151"
"Pecam1","0.904","2.533","3.150","2.151"
"Ptpdc1","0.904","2.533","3.150","2.151"
"Sh3bp5","0.904","2.533","3.150","2.151"
"Tmem253","0.904","2.533","3.150","2.151"
"Cpt1b","0.904","2.533","3.150","2.151"
"Shank3","0.904","2.533","3.150","2.151"
"Bin2","0.904","2.533","3.150","2.151"
"Dgkg","0.904","2.533","3.150","2.151"
"March3","0.904","2.533","3.150","2.151"
"Rcor2","0.904","2.533","3.150","2.151"
"Slc4a3","0.904","2.532","3.150","2.151"
"Camsap1","0.904","2.532","3.150","2.151"
"Vtcn1","0.904","2.532","3.150","2.151"
"Inip","0.904","2.532","3.150","2.151"
"Fgfr3","0.904","2.532","3.150","2.151"
"Fbln2","0.904","2.532","3.150","2.151"
"Numbl","0.904","2.532","3.150","2.151"
"Kcne3","0.904","2.532","3.150","2.151"
"Myo5a","0.904","2.532","3.150","2.151"
"Atrip","0.904","2.532","3.150","2.151"
"Plekhg1","0.904","2.532","3.150","2.151"
"Hsd17b6","0.904","2.532","3.150","2.151"
"Adgrv1","0.904","2.532","3.150","2.151"
"Ccbe1","0.904","2.532","3.150","2.151"
"Incenp","0.904","2.532","3.150","2.151"
"Col4a6","0.904","2.532","3.150","2.151"
"Pusl1","0.904","2.517","3.924","1.740"
"Cldn2","0.904","2.517","3.924","1.740"
"Sfxn5","0.904","2.512","4.779","2.351"
"Nop14","0.904","2.512","5.009","1.783"
"Dbp","0.904","2.511","6.491","1.578"
"Malt1","0.904","2.507","4.442","2.290"
"Rab17","0.904","-2.504","4.909","-2.105"
"Gask1b","0.904","2.501","2.753","2.944"
"Sv2a","0.904","2.501","2.753","2.944"
"Zfp940","0.904","2.501","2.753","2.944"
"Cyp2r1","0.904","2.501","2.753","2.944"
"Zfp964","0.904","2.501","2.753","2.944"
"Fbxw10","0.904","2.501","2.753","2.944"
"Agmo","0.904","2.501","2.753","2.944"
"Cenpj","0.904","2.501","2.753","2.944"
"Fignl2","0.904","2.501","2.753","2.944"
"Arap3","0.904","2.501","2.753","2.944"
"Siah1b","0.904","2.501","2.753","2.944"
"Rfc2","0.904","2.496","5.357","2.129"
"Fndc3a","0.904","-2.488","5.553","-1.517"
"Fam57a","0.904","-2.487","5.676","-1.523"
"Epha4","0.904","2.479","3.667","1.601"
"Phyhd1","0.904","2.479","3.667","1.601"
"Tcea2","0.904","2.479","3.667","1.601"
"Dennd4b","0.904","2.479","3.667","1.601"
"Cyp4a32","0.904","2.479","3.667","1.601"
"Txnrd3","0.904","2.479","3.667","1.601"
"Lig1","0.904","2.479","3.667","1.601"
"Apba2","0.904","2.479","3.667","1.601"
"Tox3","0.904","2.479","3.667","1.601"
"Dnal1","0.904","2.479","3.667","1.601"
"Zcchc24","0.904","2.479","3.667","1.601"
"Fzd3","0.904","2.479","3.667","1.601"
"Wdr5b","0.904","2.479","3.667","1.601"
"H2-M3","0.904","2.479","3.667","1.601"
"Smg5","0.904","-2.475","6.259","-1.746"
"Nsf","0.904","2.474","5.501","1.569"
"Derl3","0.904","2.473","3.724","2.382"
"Cfap410","0.904","2.468","4.777","1.861"
"Cant1","0.904","-2.462","6.340","-1.797"
"Ift74","0.904","2.457","3.852","2.818"
"Gcfc2","0.904","2.455","3.852","2.818"
"Afap1","0.904","2.453","4.147","1.535"
"Nup37","0.904","2.453","4.147","1.535"
"Thg1l","0.904","2.453","4.147","1.535"
"Ints6l","0.904","2.452","4.027","2.829"
"Pom121","0.904","-2.447","5.277","-1.618"
"Castor1","0.904","2.443","4.532","2.109"
"Hirip3","0.904","2.442","4.136","2.249"
"Tm4sf4","0.904","-2.441","5.362","-1.787"
"Med14","0.904","2.440","5.049","1.702"
"Vps13c","0.904","-2.437","5.773","-1.511"
"Ada","0.904","2.434","3.150","2.999"
"Adamdec1","0.904","2.434","3.150","2.999"
"Racgap1","0.904","2.434","3.150","2.999"
"Nrros","0.904","2.434","3.150","2.999"
"Mid1","0.904","2.434","3.150","2.999"
"Sf3a2","0.904","-2.432","5.557","-1.525"
"Arpc5l","0.904","-2.416","5.873","-1.529"
"Kras","0.904","-2.413","6.074","-1.628"
"Atg14","0.904","2.412","4.640","1.893"
"Tkfc","0.904","2.407","4.015","1.559"
"Pltp","0.904","2.406","4.015","1.559"
"Arhgef4","0.904","2.404","6.289","1.544"
"Zfp267","0.904","2.403","4.257","1.702"
"Angel1","0.904","2.403","4.595","2.430"
"Stn1","0.904","2.399","4.994","2.164"
"Eva1b","0.904","2.393","5.188","1.585"
"Ofd1","0.904","2.392","3.618","2.799"
"Rab7","0.904","-2.389","6.370","-1.754"
"Tec","0.904","2.383","3.546","2.207"
"Zfp59","0.904","2.381","3.546","2.207"
"Emid1","0.904","2.381","3.546","2.207"
"Cdh24","0.904","2.381","3.546","2.207"
"Spink4","0.904","-2.379","6.087","-1.797"
"Zfp61","0.904","2.376","3.891","1.517"
"Med6","0.904","2.376","3.891","1.517"
"Dis3","0.904","2.376","3.891","1.517"
"Ddx11","0.904","2.376","3.891","1.517"
"Sp5","0.904","2.376","3.334","1.783"
"Fbn1","0.904","2.376","3.334","1.783"
"Ddit4l","0.904","2.376","3.334","1.783"
"Ssc4d","0.904","2.376","3.334","1.783"
"Car11","0.904","2.376","3.334","1.783"
"Rassf10","0.904","2.376","3.334","1.783"
"Clmp","0.904","2.376","3.334","1.783"
"Plekho2","0.904","2.376","3.334","1.783"
"Scarf1","0.904","2.376","3.334","1.783"
"Cxcl14","0.904","2.376","3.334","1.783"
"Zfp712","0.904","2.376","3.334","1.783"
"Metrn","0.904","2.376","3.334","1.783"
"Kif20a","0.904","2.376","3.334","1.783"
"Pcdhgc4","0.904","2.376","3.334","1.783"
"Pstpip2","0.904","2.376","3.334","1.783"
"Spc24","0.904","2.373","4.120","1.589"
"Rptor","0.904","-2.368","5.864","-1.511"
"Sugct","0.904","2.365","4.605","1.964"
"Rab33b","0.904","2.363","5.085","1.630"
"Man1c1","0.904","2.361","3.404","2.129"
"Zfp7","0.904","2.361","3.404","2.129"
"Blcap","0.904","-2.347","6.348","-1.709"
"Mex3d","0.904","-2.335","4.840","-1.966"
"Wrn","0.904","2.334","4.683","2.048"
"Ric1","0.904","2.332","5.840","1.628"
"Prkcsh","0.904","-2.332","6.805","-1.990"
"Tmem139","0.904","-2.332","5.627","-1.426"
"Foxa2","0.904","-2.327","7.010","-2.110"
"Klhl25","0.904","2.321","4.565","2.043"
"Dnpep","0.904","2.320","5.537","1.498"
