"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Olfr901","1","0","0","0"
"Olfr902","1","0","0","0"
"Olfr904","1","0","0","0"
"Olfr905","1","0","0","0"
"Olfr906","1","0","0","0"
"Olfr907","1","0","0","0"
"Olfr911-ps1","1","0","0","0"
"Olfr910","1","0","0","0"
"Olfr912","1","0","0","0"
"Olfr913","1","0","0","0"
"Olfr914","1","0","0","0"
"Olfr916","1","0","0","0"
"Olfr917","1","0","0","0"
"Olfr918","1","0","0","0"
"Olfr919","1","0","0","0"
"Olfr920","1","0","0","0"
"Olfr921","1","0","0","0"
"Olfr922","1","0","0","0"
"Olfr923","1","0","0","0"
"Olfr26","1","0","0","0"
"Olfr926","1","0","0","0"
"Olfr930","1","0","0","0"
"Olfr933","1","0","0","0"
"Olfr934","1","0","0","0"
"Olfr935","1","0","0","0"
"Olfr146","1","0","0","0"
"Olfr937","1","0","0","0"
"Olfr938","1","0","0","0"
"Olfr943","1","0","0","0"
"Olfr944","1","0","0","0"
"Olfr1537","1","0","0","0"
"Olfr945","1","0","0","0"
"Olfr948","1","0","0","0"
"Olfr951","1","0","0","0"
"Olfr952","1","0","0","0"
"Olfr954","1","0","0","0"
"Olfr44","1","0","0","0"
"Olfr957","1","0","0","0"
"Olfr958","1","0","0","0"
"Olfr959","1","0","0","0"
"AW551984","1","0","0","0"
"Olfr148","1","0","0","0"
"Olfr960","1","0","0","0"
"Olfr961","1","0","0","0"
"Olfr963","1","0","0","0"
"Olfr149","1","0","0","0"
"Olfr965","1","0","0","0"
"Olfr150","1","0","0","0"
"Olfr967","1","0","0","0"
"Olfr968","1","0","0","0"
"Olfr969","1","0","0","0"
"Olfr970","1","0","0","0"
"Olfr971","1","0","0","0"
"Olfr972","1","0","0","0"
"Olfr229","1","0","0","0"
"Olfr974","1","0","0","0"
"Olfr975","1","0","0","0"
"Olfr976","1","0","0","0"
"Olfr978","1","0","0","0"
"Olfr979","1","0","0","0"
"Olfr980","1","0","0","0"
"Olfr981","1","0","0","0"
"Olfr982","1","0","0","0"
"Olfr983","1","0","0","0"
"Olfr984","1","0","0","0"
"Olfr985","1","0","0","0"
"Tmem225","1","0","0","0"
"Olfr986","1","0","0","0"
"Bsx","1","0","0","0"
"Jhy","1","0","0","0"
"Crtam","1","0","0","0"
"Tecta","1","0","0","0"
"Pou2f3","1","0","0","0"
"Trim29","1","0","0","0"
"Mfrp","1","0","0","0"
"Ccdc153","1","0","0","0"
"Pdzd3","1","0","0","0"
"Abcg4","1","0","0","0"
"Foxr1","1","0","0","0"
"Upk2","1","0","0","0"
"Cxcr5","1","0","0","0"
"Treh","1","0","0","0"
"Scn2b","1","0","0","0"
"BC049352","1","0","0","0"
"Fxyd2","1","0","0","0"
"Dscaml1","1","0","0","0"
"Apoa5","1","0","0","0"
"Nxpe4","1","0","0","0"
"Nxpe2","1","0","0","0"
"Htr3a","1","0","0","0"
"Htr3b","1","0","0","0"
"Tmprss5","1","0","0","0"
"Drd2","1","0","0","0"
"Ankk1","1","0","0","0"
"Tex12","1","0","0","0"
"Layn","1","0","0","0"
"Btg4","1","0","0","0"
"Zc3h12c","1","0","0","0"
"AI593442","1","0","0","0"
"Slc35f2","1","0","0","0"
"Sln","1","0","0","0"
"Elmod1","1","0","0","0"
"Cyp19a1","1","0","0","0"
"Gldn","1","0","0","0"
"Sh2d7","1","0","0","0"
"Cib2","1","0","0","0"
"Crabp1","1","0","0","0"
"Chrna5","1","0","0","0"
"Chrna3","1","0","0","0"
"Isl2","1","0","0","0"
"Lingo1","1","0","0","0"
"Odf3l1","1","0","0","0"
"Trcg1","1","0","0","0"
"Cplx3","1","0","0","0"
"Lman1l","1","0","0","0"
"Cyp1a2","1","0","0","0"
"Cyp1a1","1","0","0","0"
"Cyp11a1","1","0","0","0"
"Islr2","1","0","0","0"
"Tbc1d21","1","0","0","0"
"Rec114","1","0","0","0"
"Hcn4","1","0","0","0"
"Tmem202","1","0","0","0"
"Celf6","1","0","0","0"
"Nr2e3","1","0","0","0"
"Larp6","1","0","0","0"
"Spesp1","1","0","0","0"
"Skor1","1","0","0","0"
"Iqch","1","0","0","0"
"Zwilch","1","0","0","0"
"Slc24a1","1","0","0","0"
"Igdcc3","1","0","0","0"
"Cilp","1","0","0","0"
"Ubap1l","1","0","0","0"
"Kbtbd13","1","0","0","0"
"Rasl12","1","0","0","0"
"Slc51b","1","0","0","0"
"Ankdd1a","1","0","0","0"
"Foxb1","1","0","0","0"
"Fam81a","1","0","0","0"
"Lipc","1","0","0","0"
"Mns1","1","0","0","0"
"Prtg","1","0","0","0"
"Khdc3","1","0","0","0"
"Onecut1","1","0","0","0"
"Gfral","1","0","0","0"
"Hcrtr2","1","0","0","0"
"Mlip","1","0","0","0"
"Klhl31","1","0","0","0"
"Gcm1","1","0","0","0"
"Omt2a","1","0","0","0"
"Omt2b","1","0","0","0"
"Ooep","1","0","0","0"
"Ddx43","1","0","0","0"
"Cgas","1","0","0","0"
"Filip1","1","0","0","0"
"Mei4","1","0","0","0"
"Elovl4","1","0","0","0"
"Ttk","1","0","0","0"
"Rwdd2a","1","0","0","0"
"Prss35","1","0","0","0"
"Ripply2","1","0","0","0"
"Mrap2","1","0","0","0"
"Tbx18","1","0","0","0"
"Trim43a","1","0","0","0"
"Bcl2a1d","1","0","0","0"
"Trim43c","1","0","0","0"
"Trim43b","1","0","0","0"
"Bcl2a1b","1","0","0","0"
"Ankrd34c","1","0","0","0"
"Zic1","1","0","0","0"
"Zic4","1","0","0","0"
"Plscr5","1","0","0","0"
"Chst2","1","0","0","0"
"Paqr9","1","0","0","0"
"Pcolce2","1","0","0","0"
"Spsb4","1","0","0","0"
"Trim42","1","0","0","0"
"Prr23a2","1","0","0","0"
"Prr23a3","1","0","0","0"
"Foxl2","1","0","0","0"
"Faiml","1","0","0","0"
"Nme9","1","0","0","0"
"Sox14","1","0","0","0"
"Ephb1","1","0","0","0"
"Bfsp2","1","0","0","0"
"Tmem108","1","0","0","0"
"Ackr4","1","0","0","0"
"Acpp","1","0","0","0"
"Cpne4","1","0","0","0"
"Nudt16l2","1","0","0","0"
"Nek11","1","0","0","0"
"Col6a6","1","0","0","0"
"Tlr9","1","0","0","0"
"Gpr62","1","0","0","0"
"Iqcf1","1","0","0","0"
"Iqcf3","1","0","0","0"
"Iqcf5","1","0","0","0"
"Iqcf4","1","0","0","0"
"Iqcf6","1","0","0","0"
"Grm2","1","0","0","0"
"Gnat1","1","0","0","0"
"Actl11","1","0","0","0"
"Camkv","1","0","0","0"
"Traip","1","0","0","0"
"Inka1","1","0","0","0"
"Cdhr4","1","0","0","0"
"Mst1","1","0","0","0"
"Ccdc36","1","0","0","0"
"BC048562","1","0","0","0"
"Ucn2","1","0","0","0"
"Fbxw21","1","0","0","0"
"Fbxw13","1","0","0","0"
"Fbxw20","1","0","0","0"
"Fbxw14","1","0","0","0"
"Fbxw22","1","0","0","0"
"Fbxw16","1","0","0","0"
"Fbxw19","1","0","0","0"
"Fbxw24","1","0","0","0"
"Fbxw25","1","0","0","0"
"Fbxw26","1","0","0","0"
"Fbxw27","1","0","0","0"
"Spink8","1","0","0","0"
"Camp","1","0","0","0"
"Cspg5","1","0","0","0"
"Ngp","1","0","0","0"
"Myl3","1","0","0","0"
"Prss42","1","0","0","0"
"Prss44","1","0","0","0"
"Prss43","1","0","0","0"
"Prss45","1","0","0","0"
"Prss46","1","0","0","0"
"Prss50","1","0","0","0"
"Fam240a","1","0","0","0"
"Tdgf1","1","0","0","0"
"Lrrc2","1","0","0","0"
"Dclk3","1","0","0","0"
"Stac","1","0","0","0"
"Arpp21","1","0","0","0"
"Fbxl2","1","0","0","0"
"Susd5","1","0","0","0"
"Ccr4","1","0","0","0"
"Trim71","1","0","0","0"
"Gadl1","1","0","0","0"
"Dlec1","1","0","0","0"
"Acaa1b","1","0","0","0"
"Slc22a14","1","0","0","0"
"Slc22a13","1","0","0","0"
"Scn5a","1","0","0","0"
"Scn10a","1","0","0","0"
"Scn11a","1","0","0","0"
"Ttc21a","1","0","0","0"
"Xirp1","1","0","0","0"
"Ccr8","1","0","0","0"
"Mobp","1","0","0","0"
"Lyzl4","1","0","0","0"
"Klhl40","1","0","0","0"
"Hhatl","1","0","0","0"
"Ccdc13","1","0","0","0"
"Ackr2","1","0","0","0"
"Cyp8b1","1","0","0","0"
"Gask1a","1","0","0","0"
"Topaz1","1","0","0","0"
"Zfp105","1","0","0","0"
"Ccr9","1","0","0","0"
"Xcr1","1","0","0","0"
"Ccr1l1","1","0","0","0"
"Ccr5","1","0","0","0"
"H60c","1","0","0","0"
"Ccdc170","1","0","0","0"
"Myct1","1","0","0","0"
"Oprm1","1","0","0","0"
"Ulbp1","1","0","0","0"
"Adgb","1","0","0","0"
"Grm1","1","0","0","0"
"Zc2hc1b","1","0","0","0"
"Nmbr","1","0","0","0"
"Gje1","1","0","0","0"
"Ect2l","1","0","0","0"
"Olig3","1","0","0","0"
"Il22ra2","1","0","0","0"
"Il20ra","1","0","0","0"
"Mtfr2","1","0","0","0"
"Pde7b","1","0","0","0"
"Aldh8a1","1","0","0","0"
"Raet1d","1","0","0","0"
"Vnn3","1","0","0","0"
"Vnn1","1","0","0","0"
"Taar1","1","0","0","0"
"Taar2","1","0","0","0"
"Taar3","1","0","0","0"
"Taar4","1","0","0","0"
"Taar5","1","0","0","0"
"Taar6","1","0","0","0"
"Taar7a","1","0","0","0"
"Taar7b","1","0","0","0"
"Taar7d","1","0","0","0"
"Taar7e","1","0","0","0"
"Taar7f","1","0","0","0"
"Taar8b","1","0","0","0"
"Taar8c","1","0","0","0"
"Taar9","1","0","0","0"
"Moxd1","1","0","0","0"
"Smlr1","1","0","0","0"
"Tmem200a","1","0","0","0"
"Samd3","1","0","0","0"
"Themis","1","0","0","0"
"Rspo3","1","0","0","0"
"Cenpw","1","0","0","0"
"Hey2","1","0","0","0"
"Nkain2","1","0","0","0"
"Trdn","1","0","0","0"
"Clvs2","1","0","0","0"
"Sult3a2","1","0","0","0"
"Sult3a1","1","0","0","0"
"Rsph4a","1","0","0","0"
"Trappc3l","1","0","0","0"
"Calhm4","1","0","0","0"
"Calhm5","1","0","0","0"
"Dse","1","0","0","0"
"Col10a1","1","0","0","0"
"Hs3st5","1","0","0","0"
"Rfpl4b","1","0","0","0"
"Ccn6","1","0","0","0"
"Mfsd4b5","1","0","0","0"
"Slc22a16","1","0","0","0"
"Gpr6","1","0","0","0"
"Ak9","1","0","0","0"
"Armc2","1","0","0","0"
"Nr2e1","1","0","0","0"
"Bves","1","0","0","0"
"Lin28b","1","0","0","0"
"Grik2","1","0","0","0"
"Sim1","1","0","0","0"
"Fam162b","1","0","0","0"
"Gprc6a","1","0","0","0"
"Vgll2","1","0","0","0"
"Ros1","1","0","0","0"
"Nepn","1","0","0","0"
"Slc35f1","1","0","0","0"
"Fabp7","1","0","0","0"
"Duxf3","1","0","0","0"
"Edar","1","0","0","0"
"Oit3","1","0","0","0"
"Cdh23","1","0","0","0"
"Tbata","1","0","0","0"
"Prf1","1","0","0","0"
"Nodal","1","0","0","0"
"Npffr1","1","0","0","0"
"Col13a1","1","0","0","0"
"Neurog3","1","0","0","0"
"Tacr2","1","0","0","0"
"Atoh7","1","0","0","0"
"Mypn","1","0","0","0"
"Egr2","1","0","0","0"
"Zfp365","1","0","0","0"
"Rtkn2","1","0","0","0"
"Fam13c","1","0","0","0"
"Phyhipl","1","0","0","0"
"Rsph14","1","0","0","0"
"Ggt5","1","0","0","0"
"Susd2","1","0","0","0"
"Gstt4","1","0","0","0"
"Slc5a4a","1","0","0","0"
"Spatc1l","1","0","0","0"
"Ftcd","1","0","0","0"
"Adarb1","1","0","0","0"
"Tspear","1","0","0","0"
"Krtap12-1","1","0","0","0"
"Krtap10-4","1","0","0","0"
"Krtap10-10","1","0","0","0"
"Lrrc3","1","0","0","0"
"Aire","1","0","0","0"
"Olfr1358","1","0","0","0"
"Olfr1357","1","0","0","0"
"Casp14","1","0","0","0"
"Ccdc105","1","0","0","0"
"Slc1a6","1","0","0","0"
"Olfr1356","1","0","0","0"
"Olfr1355","1","0","0","0"
"Olfr1354","1","0","0","0"
"Olfr8","1","0","0","0"
"Olfr1353","1","0","0","0"
"Olfr1352","1","0","0","0"
"Olfr1351","1","0","0","0"
"Olfr57","1","0","0","0"
"Vmn2r80","1","0","0","0"
"Vmn2r81","1","0","0","0"
"Vmn2r82","1","0","0","0"
"Vmn2r83","1","0","0","0"
"Theg","1","0","0","0"
"C2cd4c","1","0","0","0"
"Odf3l2","1","0","0","0"
"Gzmm","1","0","0","0"
"Fgf22","1","0","0","0"
"Prss57","1","0","0","0"
"Prtn3","1","0","0","0"
"Elane","1","0","0","0"
"Cfd","1","0","0","0"
"Plk5","1","0","0","0"
"Atp8b3","1","0","0","0"
"Adat3","1","0","0","0"
"Nmrk2","1","0","0","0"
"Tbxa2r","1","0","0","0"
"Celf5","1","0","0","0"
"Chst11","1","0","0","0"
"Rfx4","1","0","0","0"
"Fhl4","1","0","0","0"
"Btbd11","1","0","0","0"
"Ascl4","1","0","0","0"
"Bpifc","1","0","0","0"
"Stab2","1","0","0","0"
"Ascl1","1","0","0","0"
"Pah","1","0","0","0"
"Pmch","1","0","0","0"
"Parpbp","1","0","0","0"
"Mybpc1","1","0","0","0"
"Cfap54","1","0","0","0"
"Hal","1","0","0","0"
"Amdhd1","1","0","0","0"
"Ccdc38","1","0","0","0"
"Usp44","1","0","0","0"
"Plxnc1","1","0","0","0"
"Anapc15-ps","1","0","0","0"
"Kera","1","0","0","0"
"Epyc","1","0","0","0"
"Ccer1","1","0","0","0"
"Csl","1","0","0","0"
"Nts","1","0","0","0"
"Alx1","1","0","0","0"
"Lrriq1","1","0","0","0"
"Slc6a15","1","0","0","0"
"Myf5","1","0","0","0"
"Myf6","1","0","0","0"
"Ptprq","1","0","0","0"
"Syt1","1","0","0","0"
"Nav3","1","0","0","0"
"E2f7","1","0","0","0"
"Glipr1l1","1","0","0","0"
"Glipr1l2","1","0","0","0"
"Glipr1l3","1","0","0","0"
"Trhde","1","0","0","0"
"Tph2","1","0","0","0"
"Taf7l2","1","0","0","0"
"Kcnmb4","1","0","0","0"
"Myrfl","1","0","0","0"
"Il22","1","0","0","0"
"Grip1","1","0","0","0"
"Wif1","1","0","0","0"
"Tafa2","1","0","0","0"
"Slc26a10","1","0","0","0"
"Inhbe","1","0","0","0"
"Ndufa4l2","1","0","0","0"
"Tac2","1","0","0","0"
"Rdh16","1","0","0","0"
"Rdh19","1","0","0","0"
"Rdh16f2","1","0","0","0"
"Mip","1","0","0","0"
"Apon","1","0","0","0"
"Mmp19","1","0","0","0"
"Olfr9","1","0","0","0"
"Olfr763","1","0","0","0"
"Olfr764-ps1","1","0","0","0"
"Olfr766-ps1","1","0","0","0"
"Olfr767","1","0","0","0"
"Olfr768","1","0","0","0"
"Olfr769","1","0","0","0"
"Olfr770","1","0","0","0"
"Olfr771","1","0","0","0"
"Olfr772","1","0","0","0"
"Olfr774","1","0","0","0"
"Olfr775","1","0","0","0"
"Olfr776","1","0","0","0"
"Olfr777","1","0","0","0"
"Olfr780","1","0","0","0"
"Olfr781","1","0","0","0"
"Olfr784","1","0","0","0"
"Olfr785","1","0","0","0"
"Olfr786","1","0","0","0"
"Olfr787","1","0","0","0"
"Olfr788","1","0","0","0"
"Olfr789","1","0","0","0"
"Olfr790","1","0","0","0"
"Olfr791","1","0","0","0"
"Olfr792","1","0","0","0"
"Olfr794","1","0","0","0"
"Olfr796","1","0","0","0"
"Olfr798","1","0","0","0"
"Olfr799","1","0","0","0"
"Olfr800","1","0","0","0"
"Olfr801","1","0","0","0"
"Olfr802","1","0","0","0"
"Olfr803","1","0","0","0"
"Olfr805","1","0","0","0"
"Olfr806","1","0","0","0"
"Olfr807","1","0","0","0"
"Olfr808","1","0","0","0"
"Olfr809","1","0","0","0"
"Olfr810","1","0","0","0"
"Olfr811","1","0","0","0"
"Olfr812","1","0","0","0"
"Olfr813","1","0","0","0"
"Olfr814","1","0","0","0"
"Olfr815","1","0","0","0"
"Olfr816","1","0","0","0"
"Olfr818","1","0","0","0"
"Olfr819","1","0","0","0"
"Olfr820","1","0","0","0"
"Olfr821","1","0","0","0"
"Olfr822","1","0","0","0"
"Olfr823","1","0","0","0"
"Olfr825","1","0","0","0"
"Olfr826","1","0","0","0"
"Olfr827","1","0","0","0"
"Neurod4","1","0","0","0"
"Tespa1","1","0","0","0"
"Vmn2r84","1","0","0","0"
"Vmn2r85","1","0","0","0"
"Vmn2r86","1","0","0","0"
"Vmn2r87","1","0","0","0"
"Sec14l3","1","0","0","0"
"Hormad2","1","0","0","0"
"Cabp7","1","0","0","0"
"Ankrd36","1","0","0","0"
"Myl7","1","0","0","0"
"Wap","1","0","0","0"
"Adcy1","1","0","0","0"
"Cccd201","1","0","0","0"
"Igfbp1","1","0","0","0"
"Pkd1l1","1","0","0","0"
"Sun3","1","0","0","0"
"Abca13","1","0","0","0"
"Vwc2","1","0","0","0"
"Zpbp","1","0","0","0"
"Spata48","1","0","0","0"
"Fignl1","1","0","0","0"
"Pom121l12","1","0","0","0"
"Vstm2a","1","0","0","0"
"Fbxo48","1","0","0","0"
"Cnrip1","1","0","0","0"
"Otx1","1","0","0","0"
"Gpr75","1","0","0","0"
"Il9r","1","0","0","0"
"Hba-x","1","0","0","0"
"Hba-a1","1","0","0","0"
"Hbq1b","1","0","0","0"
"Hbq1a","1","0","0","0"
"Smim23","1","0","0","0"
"Tlx3","1","0","0","0"
"Ranbp17","1","0","0","0"
"Kcnip1","1","0","0","0"
"Kcnmb1","1","0","0","0"
"Foxi1","1","0","0","0"
"Insyn2b","1","0","0","0"
"Fbll1","1","0","0","0"
"Tenm2","1","0","0","0"
"Gabrg2","1","0","0","0"
"Gabra1","1","0","0","0"
"Gabra6","1","0","0","0"
"C1qtnf2","1","0","0","0"
"Fabp6","1","0","0","0"
"Il12b","1","0","0","0"
"Ebf1","1","0","0","0"
"Sox30","1","0","0","0"
"Nipal4","1","0","0","0"
"Fndc9","1","0","0","0"
"Fam71b","1","0","0","0"
"BC053393","1","0","0","0"
"Dppa1","1","0","0","0"
"Timd2","1","0","0","0"
"Havcr1","1","0","0","0"
"Trim7","1","0","0","0"
"Olfr56","1","0","0","0"
"Tgtp2","1","0","0","0"
"Olfr1396","1","0","0","0"
"Olfr1395","1","0","0","0"
"Olfr1394","1","0","0","0"
"Btnl9","1","0","0","0"
"Olfr1393","1","0","0","0"
"Olfr1392","1","0","0","0"
"Olfr10","1","0","0","0"
"Olfr1391","1","0","0","0"
"Olfr1390","1","0","0","0"
"Olfr1389","1","0","0","0"
"Olfr1388","1","0","0","0"
"Olfr1387","1","0","0","0"
"Olfr1386","1","0","0","0"
"Olfr1385","1","0","0","0"
"Olfr1384","1","0","0","0"
"Olfr1383","1","0","0","0"
"Olfr1380","1","0","0","0"
"Flt4","1","0","0","0"
"Scgb3a1","1","0","0","0"
"Rasgef1c","1","0","0","0"
"Cby3","1","0","0","0"
"Grm6","1","0","0","0"
"Zfp454","1","0","0","0"
"Prop1","1","0","0","0"
"Olfr1378","1","0","0","0"
"Olfr1377","1","0","0","0"
"Olfr51","1","0","0","0"
"Olfr54","1","0","0","0"
"Olfr1375","1","0","0","0"
"Col23a1","1","0","0","0"
"Olfr1373","1","0","0","0"
"Olfr1371","1","0","0","0"
"Fstl4","1","0","0","0"
"Leap2","1","0","0","0"
"Il5","1","0","0","0"
"Csf2","1","0","0","0"
"Il3","1","0","0","0"
"Meikin","1","0","0","0"
"Ccdc69","1","0","0","0"
"Slc36a3","1","0","0","0"
"Slc36a2","1","0","0","0"
"Fat2","1","0","0","0"
"Glra1","1","0","0","0"
"Nmur2","1","0","0","0"
"Gria1","1","0","0","0"
"Hand1","1","0","0","0"
"Olfr30","1","0","0","0"
"Olfr332","1","0","0","0"
"Olfr331","1","0","0","0"
"Olfr330","1","0","0","0"
"Olfr329-ps","1","0","0","0"
"Olfr328","1","0","0","0"
"Olfr224","1","0","0","0"
"Olfr325","1","0","0","0"
"Olfr324","1","0","0","0"
"Olfr323","1","0","0","0"
"Olfr322","1","0","0","0"
"Olfr320","1","0","0","0"
"Olfr319","1","0","0","0"
"Olfr318","1","0","0","0"
"Olfr317","1","0","0","0"
"Olfr316","1","0","0","0"
"Olfr315","1","0","0","0"
"Olfr314","1","0","0","0"
"Olfr313","1","0","0","0"
"Olfr312","1","0","0","0"
"Olfr311","1","0","0","0"
"Btnl10","1","0","0","0"
"Hist3h2ba","1","0","0","0"
"Trim17","1","0","0","0"
"Gjc2","1","0","0","0"
"Wnt3a","1","0","0","0"
"Prss38","1","0","0","0"
"Zfp867","1","0","0","0"
"Olfr222","1","0","0","0"
"Olfr223","1","0","0","0"
"Kcnj12","1","0","0","0"
"Tnfrsf13b","1","0","0","0"
"Slc47a2","1","0","0","0"
"Slc47a1","1","0","0","0"
"Grap","1","0","0","0"
"Slc5a10","1","0","0","0"
"Adora2b","1","0","0","0"
"Cdrt4","1","0","0","0"
"Tekt3","1","0","0","0"
"Hs3st3a1","1","0","0","0"
"Myocd","1","0","0","0"
"Dnah9","1","0","0","0"
"Shisa6","1","0","0","0"
"Myh3","1","0","0","0"
"Myh4","1","0","0","0"
"Myh8","1","0","0","0"
"Myh13","1","0","0","0"
"Glp2r","1","0","0","0"
"Rcvrn","1","0","0","0"
"Gsg1l2","1","0","0","0"
"Dhrs7c","1","0","0","0"
"Cfap52","1","0","0","0"
"Ccdc42","1","0","0","0"
"Rnf222","1","0","0","0"
"Odf4","1","0","0","0"
"Aurkb","1","0","0","0"
"Hes7","1","0","0","0"
"Aloxe3","1","0","0","0"
"Alox12b","1","0","0","0"
"Gucy2e","1","0","0","0"
"Dnah2","1","0","0","0"
"Atp1b2","1","0","0","0"
"Shbg","1","0","0","0"
"Sox15","1","0","0","0"
"Slc35g3","1","0","0","0"
"Spem2","1","0","0","0"
"Asgr1","1","0","0","0"
"Bcl6b","1","0","0","0"
"Alox12e","1","0","0","0"
"Vmo1","1","0","0","0"
"Gltpd2","1","0","0","0"
"Chrne","1","0","0","0"
"Scimp","1","0","0","0"
"Nlrp1a","1","0","0","0"
"Aipl1","1","0","0","0"
"Pimreg","1","0","0","0"
"Slc13a5","1","0","0","0"
"Fbxo39","1","0","0","0"
"Tekt1","1","0","0","0"
"Ggt6","1","0","0","0"
"Spns3","1","0","0","0"
"Haspin","1","0","0","0"
"P2rx5","1","0","0","0"
"Trpv1","1","0","0","0"
"Trpv3","1","0","0","0"
"Olfr20","1","0","0","0"
"Olfr376","1","0","0","0"
"Olfr1","1","0","0","0"
"Olfr378","1","0","0","0"
"Olfr381","1","0","0","0"
"Olfr382","1","0","0","0"
"Olfr385","1","0","0","0"
"Olfr384","1","0","0","0"
"Zfp735","1","0","0","0"
"Olfr389","1","0","0","0"
"Olfr390","1","0","0","0"
"Olfr391-ps","1","0","0","0"
"Olfr392","1","0","0","0"
"Olfr393","1","0","0","0"
"Olfr394","1","0","0","0"
"Olfr395","1","0","0","0"
"Olfr23","1","0","0","0"
"Olfr397","1","0","0","0"
"Olfr398","1","0","0","0"
"Olfr139","1","0","0","0"
"Olfr399","1","0","0","0"
"Zfp616","1","0","0","0"
"Olfr401","1","0","0","0"
"Olfr402","1","0","0","0"
"Olfr406","1","0","0","0"
"Olfr59","1","0","0","0"
"Olfr410","1","0","0","0"
"Olfr411","1","0","0","0"
"Olfr412","1","0","0","0"
"Ccdc92b","1","0","0","0"
"Serpinf1","1","0","0","0"
"Bhlha9","1","0","0","0"
"Trarg1","1","0","0","0"
"Tmigd1","1","0","0","0"
"Slc6a4","1","0","0","0"
"Efcab5","1","0","0","0"
"Cryba1","1","0","0","0"
"Spag5","1","0","0","0"
"Foxn1","1","0","0","0"
"Slc13a2","1","0","0","0"
"Slc46a1","1","0","0","0"
"Sarm1","1","0","0","0"
"Sebox","1","0","0","0"
"Nos2","1","0","0","0"
"Omg","1","0","0","0"
"Evi2","1","0","0","0"
"Evi2b","1","0","0","0"
"Ccl2","1","0","0","0"
"Ccl12","1","0","0","0"
"Ccl8","1","0","0","0"
"Ccl1","1","0","0","0"
"Tmem132e","1","0","0","0"
"Fndc8","1","0","0","0"
"Slfn9","1","0","0","0"
"Slfn8","1","0","0","0"
"Slfn1","1","0","0","0"
"Slfn14","1","0","0","0"
"Rasl10b","1","0","0","0"
"Heatr9","1","0","0","0"
"Ccl3","1","0","0","0"
"Ccl4","1","0","0","0"
"Wfdc21","1","0","0","0"
"Lhx1","1","0","0","0"
"Tbx4","1","0","0","0"
"Brip1","1","0","0","0"
"Tex14","1","0","0","0"
"Hsf5","1","0","0","0"
"Mpo","1","0","0","0"
"Lpo","1","0","0","0"
"Epx","1","0","0","0"
"Olfr462","1","0","0","0"
"Olfr463","1","0","0","0"
"Olfr464","1","0","0","0"
"Ccdc182","1","0","0","0"
"Elobl","1","0","0","0"
"Ankfn1","1","0","0","0"
"Tmem100","1","0","0","0"
"Mmd","1","0","0","0"
"Kif2b","1","0","0","0"
"Car10","1","0","0","0"
"Cacna1g","1","0","0","0"
"Spata20","1","0","0","0"
"Eme1","1","0","0","0"
"Cdc34b","1","0","0","0"
"Tmem92","1","0","0","0"
"Sgca","1","0","0","0"
"Hils1","1","0","0","0"
"Dlx3","1","0","0","0"
"Dlx4","1","0","0","0"
"Tac4","1","0","0","0"
"Igf2bp1","1","0","0","0"
"Gip","1","0","0","0"
"Calcoco2","1","0","0","0"
"Hoxb13","1","0","0","0"
"Hoxb9","1","0","0","0"
"Hoxb8","1","0","0","0"
"Hoxb7","1","0","0","0"
"Hoxb1","1","0","0","0"
"Sp6","1","0","0","0"
"Tbx21","1","0","0","0"
"Gpr179","1","0","0","0"
"Srcin1","1","0","0","0"
"Plxdc1","1","0","0","0"
"Arl5c","1","0","0","0"
"Stac2","1","0","0","0"
"Neurod2","1","0","0","0"
"Tcap","1","0","0","0"
"Pnmt","1","0","0","0"
"Zpbp2","1","0","0","0"
"Lrrc3c","1","0","0","0"
"Gsdma3","1","0","0","0"
"Gsdma","1","0","0","0"
"Csf3","1","0","0","0"
"Gjd3","1","0","0","0"
"Krt222","1","0","0","0"
"Krt24","1","0","0","0"
"Krt25","1","0","0","0"
"Krt26","1","0","0","0"
"Krt27","1","0","0","0"
"Krt28","1","0","0","0"
"Krt12","1","0","0","0"
"Krt39","1","0","0","0"
"Krt40","1","0","0","0"
"Krtap3-3","1","0","0","0"
"Krtap3-2","1","0","0","0"
"Krtap3-1","1","0","0","0"
"Krtap1-5","1","0","0","0"
"Krtap1-4","1","0","0","0"
"Krtap1-3","1","0","0","0"
"Krtap9-3","1","0","0","0"
"Krtap2-4","1","0","0","0"
"Krtap4-1","1","0","0","0"
"Krtap4-2","1","0","0","0"
"Krtap4-7","1","0","0","0"
"Krtap4-6","1","0","0","0"
"Krtap4-8","1","0","0","0"
"Krtap4-9","1","0","0","0"
"Krtap4-16","1","0","0","0"
"Krtap9-1","1","0","0","0"
"Krtap31-1","1","0","0","0"
"Krtap31-2","1","0","0","0"
"Krtap9-5","1","0","0","0"
"Krtap29-1","1","0","0","0"
"Krtap16-1","1","0","0","0"
"Krtap17-1","1","0","0","0"
"Krt33a","1","0","0","0"
"Krt33b","1","0","0","0"
"Krt34","1","0","0","0"
"Krt31","1","0","0","0"
"Krt32","1","0","0","0"
"Krt35","1","0","0","0"
"Krt36","1","0","0","0"
"Krt15","1","0","0","0"
"Krt9","1","0","0","0"
"Krt14","1","0","0","0"
"Krt16","1","0","0","0"
"Krt42","1","0","0","0"
"Klhl10","1","0","0","0"
"Zfp385c","1","0","0","0"
"Hspb9","1","0","0","0"
"Kcnh4","1","0","0","0"
