"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Hsf5","1","0","0","0"
"Mpo","1","0","0","0"
"Epx","1","0","0","0"
"Olfr462","1","0","0","0"
"Olfr463","1","0","0","0"
"Olfr464","1","0","0","0"
"Ccdc182","1","0","0","0"
"Elobl","1","0","0","0"
"Nog","1","0","0","0"
"Ankfn1","1","0","0","0"
"Mmd","1","0","0","0"
"Kif2b","1","0","0","0"
"Car10","1","0","0","0"
"Cdc34b","1","0","0","0"
"Tmem92","1","0","0","0"
"Sgca","1","0","0","0"
"Hils1","1","0","0","0"
"Dlx3","1","0","0","0"
"Dlx4","1","0","0","0"
"Nxph3","1","0","0","0"
"Ngfr","1","0","0","0"
"Igf2bp1","1","0","0","0"
"Calcoco2","1","0","0","0"
"Ttll6","1","0","0","0"
"Hoxb13","1","0","0","0"
"Hoxb9","1","0","0","0"
"Hoxb7","1","0","0","0"
"Hoxb6","1","0","0","0"
"Hoxb5","1","0","0","0"
"Hoxb3","1","0","0","0"
"Hoxb1","1","0","0","0"
"Sp6","1","0","0","0"
"Lrrc46","1","0","0","0"
"Gpr179","1","0","0","0"
"Srcin1","1","0","0","0"
"Pnmt","1","0","0","0"
"Lrrc3c","1","0","0","0"
"Gsdma3","1","0","0","0"
"Gsdma","1","0","0","0"
"Gjd3","1","0","0","0"
"Krt222","1","0","0","0"
"Krt24","1","0","0","0"
"Krt25","1","0","0","0"
"Krt26","1","0","0","0"
"Krt27","1","0","0","0"
"Krt28","1","0","0","0"
"Krt39","1","0","0","0"
"Krt40","1","0","0","0"
"Krtap3-3","1","0","0","0"
"Krtap3-2","1","0","0","0"
"Krtap3-1","1","0","0","0"
"Krtap1-5","1","0","0","0"
"Krtap1-4","1","0","0","0"
"Krtap1-3","1","0","0","0"
"Krtap9-3","1","0","0","0"
"Krtap2-4","1","0","0","0"
"Krtap4-1","1","0","0","0"
"Krtap4-2","1","0","0","0"
"Krtap4-6","1","0","0","0"
"Krtap4-8","1","0","0","0"
"Krtap4-9","1","0","0","0"
"Krtap4-16","1","0","0","0"
"Krtap9-1","1","0","0","0"
"Krtap31-1","1","0","0","0"
"Krtap31-2","1","0","0","0"
"Krtap9-5","1","0","0","0"
"Krtap29-1","1","0","0","0"
"Krtap17-1","1","0","0","0"
"Krt33a","1","0","0","0"
"Krt33b","1","0","0","0"
"Krt34","1","0","0","0"
"Krt31","1","0","0","0"
"Krt32","1","0","0","0"
"Krt35","1","0","0","0"
"Krt36","1","0","0","0"
"Krt9","1","0","0","0"
"Krt14","1","0","0","0"
"Krt16","1","0","0","0"
"Krt17","1","0","0","0"
"Krt42","1","0","0","0"
"Klhl10","1","0","0","0"
"Zfp385c","1","0","0","0"
"Hspb9","1","0","0","0"
"Hcrt","1","0","0","0"
"Hsd17b1","1","0","0","0"
"Tubg2","1","0","0","0"
"Ccr10","1","0","0","0"
"Cntd1","1","0","0","0"
"G6pc","1","0","0","0"
"Meox1","1","0","0","0"
"Sost","1","0","0","0"
"Cfap97d1","1","0","0","0"
"Cd300lg","1","0","0","0"
"Ppy","1","0","0","0"
"Pyy","1","0","0","0"
"Nags","1","0","0","0"
"Slc4a1","1","0","0","0"
"Meioc","1","0","0","0"
"Gjc1","1","0","0","0"
"Higd1b","1","0","0","0"
"Ccdc103","1","0","0","0"
"Fam187a","1","0","0","0"
"Gfap","1","0","0","0"
"C1ql1","1","0","0","0"
"Spata32","1","0","0","0"
"Lrrc37a","1","0","0","0"
"Lyzl6","1","0","0","0"
"Wnt9b","1","0","0","0"
"Wnt3","1","0","0","0"
"Crhr1","1","0","0","0"
"Sppl2c","1","0","0","0"
"Efcab3","1","0","0","0"
"March10","1","0","0","0"
"Kcnh6","1","0","0","0"
"Gh","1","0","0","0"
"Cd79b","1","0","0","0"
"Scn4a","1","0","0","0"
"Prr29","1","0","0","0"
"Cacng1","1","0","0","0"
"Cacng4","1","0","0","0"
"Cacng5","1","0","0","0"
"Apoh","1","0","0","0"
"Cep112","1","0","0","0"
"Rgs9","1","0","0","0"
"Abca8a","1","0","0","0"
"Abca9","1","0","0","0"
"Abca6","1","0","0","0"
"Cpsf4l","1","0","0","0"
"Dnaic2","1","0","0","0"
"Gpr142","1","0","0","0"
"Cd300c","1","0","0","0"
"Cd300ld2","1","0","0","0"
"Cd300e","1","0","0","0"
"Grin2c","1","0","0","0"
"Trim80","1","0","0","0"
"Galr2","1","0","0","0"
"Foxj1","1","0","0","0"
"Rnf157","1","0","0","0"
"Qrich2","1","0","0","0"
"Aanat","1","0","0","0"
"Prcd","1","0","0","0"
"St6galnac1","1","0","0","0"
"Mgat5b","1","0","0","0"
"Tmem235","1","0","0","0"
"Rbfox3","1","0","0","0"
"Enpp7","1","0","0","0"
"Cbx2","1","0","0","0"
"Ccdc40","1","0","0","0"
"Nptx1","1","0","0","0"
"Aatk","1","0","0","0"
"Fscn2","1","0","0","0"
"Tspan10","1","0","0","0"
"Pde6g","1","0","0","0"
"Gcgr","1","0","0","0"
"Myadml2","1","0","0","0"
"Tex19.2","1","0","0","0"
"Tex19.1","1","0","0","0"
"Uts2r","1","0","0","0"
"Efr3b","1","0","0","0"
"Fam228a","1","0","0","0"
"Fam228b","1","0","0","0"
"Pfn4","1","0","0","0"
"Wdcp","1","0","0","0"
"Klhl29","1","0","0","0"
"Gdf7","1","0","0","0"
"Slc7a15","1","0","0","0"
"Matn3","1","0","0","0"
"Osr1","1","0","0","0"
"Kcns3","1","0","0","0"
"Msgn1","1","0","0","0"
"Vsnl1","1","0","0","0"
"Rad51ap2","1","0","0","0"
"Ntsr2","1","0","0","0"
"Greb1","1","0","0","0"
"Atp6v1c2","1","0","0","0"
"Cys1","1","0","0","0"
"Rnf144a","1","0","0","0"
"Sox11","1","0","0","0"
"Dcdc2c","1","0","0","0"
"Allc","1","0","0","0"
"Colec11","1","0","0","0"
"Sntg2","1","0","0","0"
"Alkal2","1","0","0","0"
"Lamb1","1","0","0","0"
"Slc26a3","1","0","0","0"
"Slc26a4","1","0","0","0"
"Cdhr3","1","0","0","0"
"Efcab10","1","0","0","0"
"Ferd3l","1","0","0","0"
"Twist1","1","0","0","0"
"Hdac9","1","0","0","0"
"Prps1l1","1","0","0","0"
"Lrrc72","1","0","0","0"
"Sostdc1","1","0","0","0"
"Meox2","1","0","0","0"
"Dgkb","1","0","0","0"
"Lsmem1","1","0","0","0"
"Lrrn3","1","0","0","0"
"Nrcam","1","0","0","0"
"Foxg1","1","0","0","0"
"Coch","1","0","0","0"
"Gpr33","1","0","0","0"
"Npas3","1","0","0","0"
"Aldoart2","1","0","0","0"
"Insm2","1","0","0","0"
"Nkx2-1","1","0","0","0"
"Nkx2-9","1","0","0","0"
"Lrfn5","1","0","0","0"
"Fscb","1","0","0","0"
"Mis18bp1","1","0","0","0"
"Wdr20rt","1","0","0","0"
"Mdga2","1","0","0","0"
"Lrr1","1","0","0","0"
"Abhd12b","1","0","0","0"
"Trim9","1","0","0","0"
"Tomm20l","1","0","0","0"
"Ccdc175","1","0","0","0"
"Rtn1","1","0","0","0"
"Pcnx4","1","0","0","0"
"Six6","1","0","0","0"
"Six1","1","0","0","0"
"Kcnh5","1","0","0","0"
"Gphb5","1","0","0","0"
"Esr2","1","0","0","0"
"Tex21","1","0","0","0"
"Sptb","1","0","0","0"
"Fam71d","1","0","0","0"
"Rdh12","1","0","0","0"
"Galnt16","1","0","0","0"
"Ccdc177","1","0","0","0"
"Slc10a1","1","0","0","0"
"Slc8a3","1","0","0","0"
"Adam21","1","0","0","0"
"Rgs6","1","0","0","0"
"Papln","1","0","0","0"
"Heatr4","1","0","0","0"
"Acot3","1","0","0","0"
"Acot5","1","0","0","0"
"Bbof1","1","0","0","0"
"Vsx2","1","0","0","0"
"Vrtn","1","0","0","0"
"Syndig1l","1","0","0","0"
"Ltbp2","1","0","0","0"
"Pgf","1","0","0","0"
"Esrrb","1","0","0","0"
"Vash1","1","0","0","0"
"Lrrc74a","1","0","0","0"
"Zdhhc22","1","0","0","0"
"Ngb","1","0","0","0"
"Samd15","1","0","0","0"
"Noxred1","1","0","0","0"
"Ism2","1","0","0","0"
"Dio2","1","0","0","0"
"Tshr","1","0","0","0"
"Flrt2","1","0","0","0"
"Gpr65","1","0","0","0"
"Gpr68","1","0","0","0"
"Catsperb","1","0","0","0"
"Slc24a4","1","0","0","0"
"Cox8c","1","0","0","0"
"Unc79","1","0","0","0"
"Fam181a","1","0","0","0"
"Otub2","1","0","0","0"
"Ppp4r4","1","0","0","0"
"Serpina10","1","0","0","0"
"Serpina6","1","0","0","0"
"Serpina16","1","0","0","0"
"Serpina1b","1","0","0","0"
"Serpina1d","1","0","0","0"
"Serpina1a","1","0","0","0"
"Serpina1c","1","0","0","0"
"Serpina11","1","0","0","0"
"Serpina9","1","0","0","0"
"Serpina12","1","0","0","0"
"Serpina5","1","0","0","0"
"Serpina3b","1","0","0","0"
"Serpina3c","1","0","0","0"
"Serpina3f","1","0","0","0"
"Serpina3i","1","0","0","0"
"Serpina3j","1","0","0","0"
"Serpina3k","1","0","0","0"
"Serpina3m","1","0","0","0"
"Gsc","1","0","0","0"
"Tcl1b2","1","0","0","0"
"Tcl1b1","1","0","0","0"
"Tcl1b3","1","0","0","0"
"Tcl1b4","1","0","0","0"
"Tcl1","1","0","0","0"
"Tunar","1","0","0","0"
"Bdkrb2","1","0","0","0"
"Bdkrb1","1","0","0","0"
"Ak7","1","0","0","0"
"Cyp46a1","1","0","0","0"
"Dlk1","1","0","0","0"
"Rtl1","1","0","0","0"
"Dio3","1","0","0","0"
"Lbhd2","1","0","0","0"
"Exoc3l4","1","0","0","0"
"Tdrd9","1","0","0","0"
"Rd3l","1","0","0","0"
"Kif26a","1","0","0","0"
"Tex22","1","0","0","0"
"Ighe","1","0","0","0"
"Ighg2c","1","0","0","0"
"Ighg2b","1","0","0","0"
"Ighg3","1","0","0","0"
"Adam6b","1","0","0","0"
"Sp8","1","0","0","0"
"Abcb5","1","0","0","0"
"Tmem196","1","0","0","0"
"Calml3","1","0","0","0"
"Calm4","1","0","0","0"
"Calm5","1","0","0","0"
"Tubal3","1","0","0","0"
"Ucn3","1","0","0","0"
"Akr1c18","1","0","0","0"
"Akr1c6","1","0","0","0"
"Akr1c20","1","0","0","0"
"Akr1c21","1","0","0","0"
"Adarb2","1","0","0","0"
"Idi2","1","0","0","0"
"Ryr2","1","0","0","0"
"Gpr137b","1","0","0","0"
"Gng4","1","0","0","0"
"Hecw1","1","0","0","0"
"Gli3","1","0","0","0"
"Pou6f2","1","0","0","0"
"Amph","1","0","0","0"
"Tcrg-V7","1","0","0","0"
"Tcrg-V4","1","0","0","0"
"Tcrg-V5","1","0","0","0"
"Tcrg-C1","1","0","0","0"
"Tcrg-C2","1","0","0","0"
"Tcrg-V1","1","0","0","0"
"Tcrg-C4","1","0","0","0"
"Sfrp4","1","0","0","0"
"Nme8","1","0","0","0"
"Gpr141b","1","0","0","0"
"Gpr141","1","0","0","0"
"Olfr1370","1","0","0","0"
"Olfr263","1","0","0","0"
"Olfr1368","1","0","0","0"
"Gpx5","1","0","0","0"
"Gpx6","1","0","0","0"
"Olfr1367","1","0","0","0"
"Pgbd1","1","0","0","0"
"Nkapl","1","0","0","0"
"AK157302","1","0","0","0"
"Olfr1366","1","0","0","0"
"Olfr1362","1","0","0","0"
"Olfr1361","1","0","0","0"
"Hist1h2bm","1","0","0","0"
"Pom121l2","1","0","0","0"
"Prss16","1","0","0","0"
"Vmn1r188","1","0","0","0"
"Vmn1r189","1","0","0","0"
"Vmn1r191","1","0","0","0"
"Vmn1r192","1","0","0","0"
"Vmn1r193","1","0","0","0"
"Vmn1r194","1","0","0","0"
"Vmn1r195","1","0","0","0"
"Vmn1r196","1","0","0","0"
"Vmn1r197","1","0","0","0"
"Vmn1r198","1","0","0","0"
"Vmn1r199","1","0","0","0"
"Vmn1r201","1","0","0","0"
"Vmn1r203","1","0","0","0"
"Vmn1r204","1","0","0","0"
"Vmn1r205","1","0","0","0"
"Vmn1r206","1","0","0","0"
"Vmn1r210","1","0","0","0"
"Vmn1r211","1","0","0","0"
"Vmn1r212","1","0","0","0"
"Vmn1r213","1","0","0","0"
"Vmn1r214","1","0","0","0"
"Vmn1r215","1","0","0","0"
"Vmn1r216","1","0","0","0"
"Vmn1r217","1","0","0","0"
"Vmn1r218","1","0","0","0"
"Vmn1r219","1","0","0","0"
"Vmn1r220","1","0","0","0"
"Vmn1r223","1","0","0","0"
"Btn1a1","1","0","0","0"
"Btn2a2","1","0","0","0"
"Hist1h2af","1","0","0","0"
"Hist1h3g","1","0","0","0"
"Hist1h2bh","1","0","0","0"
"Hist1h3f","1","0","0","0"
"Hist1h2bg","1","0","0","0"
"Hist1h2ad","1","0","0","0"
"Hist1h3d","1","0","0","0"
"Hist1h2ac","1","0","0","0"
"Hist1h1c","1","0","0","0"
"Hist1h3c","1","0","0","0"
"Hist1h3b","1","0","0","0"
"Hist1h4a","1","0","0","0"
"Trim38","1","0","0","0"
"Slc17a2","1","0","0","0"
"Slc17a3","1","0","0","0"
"Slc17a1","1","0","0","0"
"Hist1h2ba","1","0","0","0"
"Hist1h2aa","1","0","0","0"
"Scgn","1","0","0","0"
"Armh2","1","0","0","0"
"Dcdc2a","1","0","0","0"
"Nrsn1","1","0","0","0"
"Hdgfl1","1","0","0","0"
"Prl3d1","1","0","0","0"
"Prl3d3","1","0","0","0"
"Prl3c1","1","0","0","0"
"Prl3b1","1","0","0","0"
"Prl3a1","1","0","0","0"
"Prl6a1","1","0","0","0"
"Prl8a2","1","0","0","0"
"Prl2b1","1","0","0","0"
"Prl8a6","1","0","0","0"
"Prl8a8","1","0","0","0"
"Prl8a9","1","0","0","0"
"Prl8a1","1","0","0","0"
"Prl7b1","1","0","0","0"
"Prl7a1","1","0","0","0"
"Prl7a2","1","0","0","0"
"Prl7d1","1","0","0","0"
"Prl7c1","1","0","0","0"
"Prl2a1","1","0","0","0"
"Prl2c1","1","0","0","0"
"Prl4a1","1","0","0","0"
"Prl5a1","1","0","0","0"
"Foxf2","1","0","0","0"
"Mylk4","1","0","0","0"
"Serpinb1c","1","0","0","0"
"Serpinb9b","1","0","0","0"
"Serpinb1b","1","0","0","0"
"Serpinb9c","1","0","0","0"
"Serpinb9d","1","0","0","0"
"Serpinb9e","1","0","0","0"
"Serpinb9f","1","0","0","0"
"Serpinb9h","1","0","0","0"
"Serpinb9g","1","0","0","0"
"Serpinb6d","1","0","0","0"
"Serpinb6e","1","0","0","0"
"Serpinb6c","1","0","0","0"
"Pxdc1","1","0","0","0"
"Fam50b","1","0","0","0"
"Fam217a","1","0","0","0"
"Ppp1r3g","1","0","0","0"
"Bmp6","1","0","0","0"
"Ofcc1","1","0","0","0"
"Tfap2a","1","0","0","0"
"Gcm2","1","0","0","0"
"Elovl2","1","0","0","0"
"Adtrp","1","0","0","0"
"Rnf182","1","0","0","0"
"Cd83","1","0","0","0"
"Gmpr","1","0","0","0"
"Stmnd1","1","0","0","0"
"Rbm24","1","0","0","0"
"Ptpdc1","1","0","0","0"
"Susd3","1","0","0","0"
"Cenpp","1","0","0","0"
"Aspn","1","0","0","0"
"Omd","1","0","0","0"
"Ogn","1","0","0","0"
"Nutm2","1","0","0","0"
"S1pr3","1","0","0","0"
"Shc3","1","0","0","0"
"Msx2","1","0","0","0"
"Drd1","1","0","0","0"
"Gprin1","1","0","0","0"
"Sncb","1","0","0","0"
"Eif4e1b","1","0","0","0"
"Slc34a1","1","0","0","0"
"Pfn3","1","0","0","0"
"F12","1","0","0","0"
"Neurog1","1","0","0","0"
"Il9","1","0","0","0"
"Fbxl21","1","0","0","0"
"Lect2","1","0","0","0"
"Trpc7","1","0","0","0"
"Spock1","1","0","0","0"
"Kif27","1","0","0","0"
"Spata31d1a","1","0","0","0"
"Spata31d1b","1","0","0","0"
"Spata31d1d","1","0","0","0"
"BC051665","1","0","0","0"
"Ctsll3","1","0","0","0"
"Tpbpb","1","0","0","0"
"Tpbpa","1","0","0","0"
"Ctsj","1","0","0","0"
"Ctsq","1","0","0","0"
"Ctsr","1","0","0","0"
"Cts6","1","0","0","0"
"Cts8","1","0","0","0"
"Cts7","1","0","0","0"
"Ctsm","1","0","0","0"
"Cts3","1","0","0","0"
"Zfp934","1","0","0","0"
"Fbp1","1","0","0","0"
"Hsd17b3","1","0","0","0"
"Fam240b","1","0","0","0"
"Cntnap3","1","0","0","0"
"Spata31","1","0","0","0"
"Spata31d1c","1","0","0","0"
"Olfr465-ps1","1","0","0","0"
"Olfr466","1","0","0","0"
"Nlrp4f","1","0","0","0"
"Rslcan18","1","0","0","0"
"Zfp457","1","0","0","0"
"Zfp273","1","0","0","0"
"BC048507","1","0","0","0"
"Ube2ql1","1","0","0","0"
"Adamts16","1","0","0","0"
"Irx1","1","0","0","0"
"Irx4","1","0","0","0"
"Slc6a3","1","0","0","0"
"Slc6a18","1","0","0","0"
"Slc6a19","1","0","0","0"
"Nkd2","1","0","0","0"
"Zdhhc11","1","0","0","0"
"Tppp","1","0","0","0"
"Ahrr","1","0","0","0"
"Lrrc14b","1","0","0","0"
"Zfp72","1","0","0","0"
"Spata9","1","0","0","0"
"Fam81b","1","0","0","0"
"Nr2f1","1","0","0","0"
"Adgrv1","1","0","0","0"
"Edil3","1","0","0","0"
"Hapln1","1","0","0","0"
"Atp6ap1l","1","0","0","0"
"Ckmt2","1","0","0","0"
"Ankrd34b","1","0","0","0"
"Spz1","1","0","0","0"
"Bhmt","1","0","0","0"
"Bhmt2","1","0","0","0"
"Dmgdh","1","0","0","0"
"Otp","1","0","0","0"
"Pde8b","1","0","0","0"
"Crhbp","1","0","0","0"
"F2rl2","1","0","0","0"
"Sv2c","1","0","0","0"
"Ankrd31","1","0","0","0"
"Fam169a","1","0","0","0"
"Foxd1","1","0","0","0"
"Tmem174","1","0","0","0"
"Zfp366","1","0","0","0"
"Cenph","1","0","0","0"
"Cd180","1","0","0","0"
"Shisal2b","1","0","0","0"
"Htr1a","1","0","0","0"
"Rab3c","1","0","0","0"
"Actbl2","1","0","0","0"
"Ddx4","1","0","0","0"
"Ccno","1","0","0","0"
"Mcidas","1","0","0","0"
"Cdc20b","1","0","0","0"
"Gzma","1","0","0","0"
"Gzmk","1","0","0","0"
"Esm1","1","0","0","0"
"BC067074","1","0","0","0"
"Hspb3","1","0","0","0"
"Hcn1","1","0","0","0"
"Fgf10","1","0","0","0"
"AF067063","1","0","0","0"
"Tcstv1","1","0","0","0"
"AF067061","1","0","0","0"
"BC147527","1","0","0","0"
"Fam107a","1","0","0","0"
"Fezf2","1","0","0","0"
"Cadps","1","0","0","0"
"Synpr","1","0","0","0"
"Sntn","1","0","0","0"
"Olfr720","1","0","0","0"
"Olfr31","1","0","0","0"
"Olfr721-ps1","1","0","0","0"
"Nek10","1","0","0","0"
"Lrrc3b","1","0","0","0"
"Kcnk16","1","0","0","0"
"Cfap70","1","0","0","0"
"Myoz1","1","0","0","0"
"Dupd1","1","0","0","0"
"Kcnma1","1","0","0","0"
"Dnah12","1","0","0","0"
"Asb14","1","0","0","0"
"Hesx1","1","0","0","0"
"Erc2","1","0","0","0"
"Cacna2d3","1","0","0","0"
"Lrtm1","1","0","0","0"
"Itih4","1","0","0","0"
"Itih3","1","0","0","0"
"Tnnc1","1","0","0","0"
"Dnah1","1","0","0","0"
"Colq","1","0","0","0"
"Msmb","1","0","0","0"
"Ogdhl","1","0","0","0"
"Slc18a3","1","0","0","0"
"Prrxl1","1","0","0","0"
"Tmem273","1","0","0","0"
"Fam170b","1","0","0","0"
"Lrrc18","1","0","0","0"
"Frmpd2","1","0","0","0"
"Ptpn20","1","0","0","0"
"Gdf10","1","0","0","0"
"Gdf2","1","0","0","0"
"Rbp3","1","0","0","0"
"Zfp488","1","0","0","0"
"Antxrl","1","0","0","0"
"Npy4r","1","0","0","0"
"Syt15","1","0","0","0"
"Sncg","1","0","0","0"
"Ldb3","1","0","0","0"
"Opn4","1","0","0","0"
"Grid1","1","0","0","0"
"Rgr","1","0","0","0"
"Lrit1","1","0","0","0"
"Lrit2","1","0","0","0"
"Cdhr1","1","0","0","0"
"Nrg3","1","0","0","0"
"Dydc2","1","0","0","0"
"Dydc1","1","0","0","0"
"Mat1a","1","0","0","0"
"Sftpa1","1","0","0","0"
"Mbl1","1","0","0","0"
"Ear10","1","0","0","0"
"Ang5","1","0","0","0"
"Ang6","1","0","0","0"
"Ptgdr","1","0","0","0"
"Otx2","1","0","0","0"
"ccdc198","1","0","0","0"
"Slc35f4","1","0","0","0"
"Olfr722","1","0","0","0"
"Olfr723","1","0","0","0"
"Olfr724","1","0","0","0"
"Olfr725","1","0","0","0"
"Olfr726","1","0","0","0"
"Olfr727","1","0","0","0"
"Olfr728","1","0","0","0"
"Olfr729","1","0","0","0"
"Olfr732","1","0","0","0"
"Olfr734","1","0","0","0"
"Olfr735","1","0","0","0"
"Tlr11","1","0","0","0"
"Olfr736","1","0","0","0"
"Olfr738","1","0","0","0"
"Olfr739","1","0","0","0"
"Olfr740","1","0","0","0"
"Olfr741","1","0","0","0"
"Olfr743","1","0","0","0"
"Olfr744","1","0","0","0"
"Olfr745","1","0","0","0"
"Olfr746","1","0","0","0"
"Olfr747","1","0","0","0"
"Olfr748","1","0","0","0"
"Olfr749","1","0","0","0"
"Klhl33","1","0","0","0"
"Pnp2","1","0","0","0"
"Rnase10","1","0","0","0"
"Rnase9","1","0","0","0"
"Rnase11","1","0","0","0"
"Rnase12","1","0","0","0"
"Olfr750","1","0","0","0"
"Eddm3b","1","0","0","0"
"Rnase6","1","0","0","0"
"Rnase2b","1","0","0","0"
"Ang2","1","0","0","0"
"Ear14","1","0","0","0"
"Rnase2a","1","0","0","0"
"Vmn2r88","1","0","0","0"
"Vmn2r89","1","0","0","0"
"AY358078","1","0","0","0"
"Ear6","1","0","0","0"
"Tppp2","1","0","0","0"
"Olfr221","1","0","0","0"
"Rab2b","1","0","0","0"
"Olfr1513","1","0","0","0"
"Olfr1512","1","0","0","0"
"Olfr1511","1","0","0","0"
"Olfr1510","1","0","0","0"
"Olfr1509","1","0","0","0"
"Olfr1508","1","0","0","0"
"Olfr1507","1","0","0","0"
"Trdc","1","0","0","0"
"Trac","1","0","0","0"
"Olfr49","1","0","0","0"
"Rem2","1","0","0","0"
"Psmb11","1","0","0","0"
"Rnf212b","1","0","0","0"
"Homez","1","0","0","0"
"Il25","1","0","0","0"
"Cmtm5","1","0","0","0"
"Myh6","1","0","0","0"
"Myh7","1","0","0","0"
"Jph4","1","0","0","0"
"Dhrs2","1","0","0","0"
"Cpne6","1","0","0","0"
"Nrl","1","0","0","0"
"Fitm1","1","0","0","0"
"Adcy4","1","0","0","0"
"Cbln3","1","0","0","0"
"Cma1","1","0","0","0"
"Cma2","1","0","0","0"
"Mcpt9","1","0","0","0"
"Mcpt8","1","0","0","0"
"Ctsg","1","0","0","0"
"Gzme","1","0","0","0"
"Gzmd","1","0","0","0"
"Gzmg","1","0","0","0"
"Gzmn","1","0","0","0"
"Gzmf","1","0","0","0"
"Gzmc","1","0","0","0"
"Gja3","1","0","0","0"
"Il17d","1","0","0","0"
"Ska3","1","0","0","0"
"Phf11b","1","0","0","0"
"Amer2","1","0","0","0"
"C1qtnf9","1","0","0","0"
"Sacs","1","0","0","0"
"Sgcg","1","0","0","0"
"Arl11","1","0","0","0"
"Kcnrg","1","0","0","0"
"Dleu7","1","0","0","0"
"Gucy1b2","1","0","0","0"
"Serpine3","1","0","0","0"
"Defb48","1","0","0","0"
"Defb47","1","0","0","0"
"Defb43","1","0","0","0"
"Defb30","1","0","0","0"
"Defb42","1","0","0","0"
"Blk","1","0","0","0"
"Tdh","1","0","0","0"
"Xkr6","1","0","0","0"
"Rp1l1","1","0","0","0"
"Prss55","1","0","0","0"
"Prss51","1","0","0","0"
"Prss52","1","0","0","0"
"Nuggc","1","0","0","0"
"Gulo","1","0","0","0"
"Adam2","1","0","0","0"
"Chrna2","1","0","0","0"
"Stmn4","1","0","0","0"
"Pnma2","1","0","0","0"
"Ebf2","1","0","0","0"
"Gnrh1","1","0","0","0"
"Nefm","1","0","0","0"
"Nefl","1","0","0","0"
"Adam7","1","0","0","0"
"Nkx2-6","1","0","0","0"
"Nkx3-1","1","0","0","0"
"Synb","1","0","0","0"
"Pebp4","1","0","0","0"
"Phyhip","1","0","0","0"
"Sftpc","1","0","0","0"
"Lgi3","1","0","0","0"
"Dmtn","1","0","0","0"
"Fgf17","1","0","0","0"
"Gfra2","1","0","0","0"
"Nudt15","1","0","0","0"
"Htr2a","1","0","0","0"
"Lrrc63","1","0","0","0"
"Cpb2","1","0","0","0"
"Siah3","1","0","0","0"
"Spert","1","0","0","0"
"Erich6b","1","0","0","0"
"Kctd4","1","0","0","0"
"Serp2","1","0","0","0"
"Enox1","1","0","0","0"
"Fam216b","1","0","0","0"
"Tnfsf11","1","0","0","0"
"Zfp957","1","0","0","0"
"Kbtbd6","1","0","0","0"
"Cnmd","1","0","0","0"
"Pcdh8","1","0","0","0"
"Pcdh17","1","0","0","0"
"Pcdh20","1","0","0","0"
"Pcdh9","1","0","0","0"
"Spertl","1","0","0","0"
"Klhl1","1","0","0","0"
"Prr30","1","0","0","0"
"Trim52","1","0","0","0"
"Slitrk1","1","0","0","0"
"Slitrk6","1","0","0","0"
"Slitrk5","1","0","0","0"
"Gpc5","1","0","0","0"
"Gpc6","1","0","0","0"
"Cldn10","1","0","0","0"
"Hs6st3","1","0","0","0"
"Oxgr1","1","0","0","0"
"Slc15a1","1","0","0","0"
"Gpr183","1","0","0","0"
"Zic5","1","0","0","0"
"Itgbl1","1","0","0","0"
"Fgf14","1","0","0","0"
"C6","1","0","0","0"
"Mroh2b","1","0","0","0"
"C7","1","0","0","0"
"C9","1","0","0","0"
"Gdnf","1","0","0","0"
"Ugt3a1","1","0","0","0"
"Ugt3a2","1","0","0","0"
"Il7r","1","0","0","0"
"Agxt2","1","0","0","0"
"Ttc23l","1","0","0","0"
"C1qtnf3","1","0","0","0"
"Rxfp3","1","0","0","0"
"Npr3","1","0","0","0"
"Cdh6","1","0","0","0"
"Cdh9","1","0","0","0"
"Cdh10","1","0","0","0"
"Cdh12","1","0","0","0"
"Acot10","1","0","0","0"
"Cdh18","1","0","0","0"
"March11","1","0","0","0"
"Fbxl7","1","0","0","0"
"Tas2r119","1","0","0","0"
"Kcns2","1","0","0","0"
"Osr2","1","0","0","0"
"Fbxo43","1","0","0","0"
"Snx31","1","0","0","0"
"Odf1","1","0","0","0"
"Baalc","1","0","0","0"
"Dcstamp","1","0","0","0"
"Dpys","1","0","0","0"
"Abra","1","0","0","0"
"Rspo2","1","0","0","0"
"Tmem74","1","0","0","0"
"Trhr","1","0","0","0"
"Kcnv1","1","0","0","0"
"Csmd3","1","0","0","0"
"Aard","1","0","0","0"
"Slc30a8","1","0","0","0"
"Colec10","1","0","0","0"
"Ccn3","1","0","0","0"
"Dscc1","1","0","0","0"
"Has2","1","0","0","0"
"Slc22a22","1","0","0","0"
"Fam83a","1","0","0","0"
"Klhl38","1","0","0","0"
"A1bg","1","0","0","0"
"Gsdmc2","1","0","0","0"
"Gsdmc3","1","0","0","0"
"Gsdmc4","1","0","0","0"
"Oc90","1","0","0","0"
"Hhla1","1","0","0","0"
"Kcnq3","1","0","0","0"
"Lrrc6","1","0","0","0"
"Tmem71","1","0","0","0"
"Tg","1","0","0","0"
"Ccn4","1","0","0","0"
"Fam135b","1","0","0","0"
"Col22a1","1","0","0","0"
"Kcnk9","1","0","0","0"
"Gpr20","1","0","0","0"
"Mroh5","1","0","0","0"
"Mroh4","1","0","0","0"
"Arc","1","0","0","0"
"Slurp1","1","0","0","0"
"Slurp2","1","0","0","0"
