"Gene Symbol","Adjusted P-value","t Statistic","Average Expression","log2 Fold Change"
"BCO2","0.518","-1.668","-0.458","-0.621"
"CNOT6L","0.429","-1.974","5.053","-0.129"
"FLVCR1-DT","0.521","1.659","-0.373","0.491"
"KAT8","0.437","1.946","4.768","0.127"
"DTD2","0.511","-1.689","2.393","-0.244"
"CLTCL1","0.535","1.613","1.164","0.326"
"SMIM22","0.443","1.932","4.641","0.137"
"KIF7","0.492","1.764","3.129","0.179"
"UPF1","0.388","2.112","8.048","9.624e-02"
"IFITM3","0.400","-2.063","6.308","-0.115"
"NSMCE2","0.417","-2.005","5.432","-0.134"
"ARHGAP42","0.475","-1.824","3.672","-0.157"
"ZNF146","0.391","-2.099","7.414","-0.133"
"RARRES2","0.524","1.646","1.941","0.242"
"APOOL","0.444","-1.929","4.646","-0.141"
"SELENOP","0.494","-1.758","3.114","-0.176"
"SFT2D2","0.410","-2.025","5.739","-0.122"
"RPL4P6","0.487","-1.773","-1.459","-0.730"
"TXN","0.387","-2.118","9.878","-0.105"
"CEP57L1","0.455","-1.891","4.303","-0.141"
"KISS1","0.530","1.630","-0.200","0.469"
"RTKN","0.401","2.055","6.246","0.106"
"SOX2","0.541","-1.599","0.508","-0.375"
"NLGN3","0.534","1.618","-2.984e-02","0.420"
"H3C6","0.540","1.601","1.118","0.330"
"LRRC28","0.496","-1.755","3.104","-0.186"
"ZNF233","0.538","-1.604","0.243","-0.396"
"RASSF8","0.486","-1.779","3.319","-0.170"
"DUXAP10","0.501","-1.730","-1.223","-0.615"
"ZC3H6","0.541","-1.598","0.391","-0.367"
"NDUFA9","0.453","-1.901","4.413","-0.134"
"IFT57","0.408","-2.032","5.895","-0.117"
"NFE2L3","0.401","-2.056","6.333","-0.104"
"YPEL4","0.487","1.774","-1.517","0.850"
"ATAD3C","0.529","-1.633","-0.363","-0.483"
"TSFM","0.518","-1.667","-0.741","-0.570"
"ZSWIM9","0.484","1.782","3.375","0.184"
"JAM3","0.535","1.614","-9.674e-02","0.450"
"PLXDC1","0.542","1.596","0.322","0.414"
"IQCH-AS1","0.501","-1.731","2.921","-0.206"
"REEP2","0.537","-1.609","1.475","-0.283"
"ZNF557","0.478","-1.806","3.588","-0.162"
"SDK1","0.522","1.657","-0.661","0.592"
"C1GALT1C1","0.418","-2.001","5.489","-0.113"
"RAB3A","0.544","1.590","0.466","0.370"
"PSMD6","0.410","-2.026","5.832","-0.109"
"CASS4","0.530","1.630","-0.386","0.480"
"NELFA","0.452","1.906","4.501","0.138"
"CCDC3","0.537","-1.609","1.523","-0.269"
"RNF138","0.483","-1.786","3.424","-0.189"
"BCORP1","0.541","1.599","0.102","0.441"
"EMC7","0.401","-2.055","6.378","-0.101"
"CCDC126","0.499","-1.741","3.045","-0.196"
"HAP1","0.465","1.859","4.075","0.150"
"PTPRS","0.529","1.635","1.962","0.232"
"NUP54","0.408","-2.032","5.964","-0.117"
"VDR","0.408","2.032","5.973","0.126"
"TFAP2A-AS2","0.508","-1.703","-1.157","-0.667"
"PJVK","0.511","-1.691","-1.070","-0.694"
"OLR1","0.545","-1.585","0.978","-0.332"
"CAPN14","0.476","1.819","3.746","0.186"
"LAMA2","0.540","1.601","-7.981e-02","0.430"
"TMEM64","0.416","-2.009","5.650","-0.122"
"LOC344065","0.531","1.628","1.913","0.282"
"ARHGAP12","0.416","-2.008","5.639","-0.113"
"GFRA3","0.513","-1.685","-1.075","-0.618"
"PAPOLA","0.393","-2.092","7.668","-9.823e-02"
"TMEM176B","0.521","1.660","-0.857","0.533"
"VAMP3","0.418","-2.001","5.576","-0.126"
"SLC22A18","0.503","1.724","2.948","0.192"
"MPG","0.452","1.904","4.536","0.150"
"LINC02323","0.527","1.641","-0.709","0.510"
"SNORD14E","0.517","-1.672","-1.022","-0.579"
"BIVM","0.501","1.729","3.004","0.188"
"LPAL2","0.518","1.668","-0.999","0.597"
"RIMOC1","0.433","-1.958","5.083","-0.122"
"KRT75","0.548","-1.573","0.833","-0.326"
"ERI2","0.433","-1.958","5.106","-0.124"
"GGACT","0.546","-1.579","1.194","-0.300"
"CASKIN2","0.430","1.968","5.219","0.118"
"LINC00622","0.546","-1.579","3.907e-02","-0.459"
"FLJ32255","0.534","1.617","1.907","0.241"
"FOS","0.480","1.800","3.658","0.159"
"SUCLG2","0.440","-1.939","4.923","-0.123"
"BDH2","0.453","-1.898","4.533","-0.149"
"GNG12","0.401","-2.060","6.748","-0.112"
"SPACA9","0.524","1.646","2.275","0.234"
"ZNF56P","0.534","-1.616","-0.635","-0.571"
"WNT7B","0.444","-1.927","4.826","-0.126"
"GNA11","0.418","2.001","5.676","0.122"
"KTN1","0.391","-2.098","9.124","-0.104"
"TRMT44","0.498","-1.746","3.227","-0.187"
"YWHAQ","0.392","-2.098","9.067","-9.364e-02"
"GATAD2B","0.429","1.975","5.359","0.121"
"GALC","0.502","-1.727","3.057","-0.193"
"IFNGR1","0.406","-2.039","6.303","-0.104"
"NIPBL-DT","0.509","1.698","2.814","0.194"
"EPHA2","0.394","2.088","7.986","0.104"
"LUC7L3","0.397","-2.072","7.188","-0.134"
"RELL2","0.555","1.557","0.656","0.337"
"SERPINB1","0.397","2.071","7.183","0.115"
"RARS1","0.396","-2.077","7.428","-0.121"
"SETD9","0.545","-1.589","1.612","-0.281"
"PDSS1","0.444","-1.927","4.864","-0.130"
"ETFA","0.396","-2.076","7.414","-0.104"
