"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Defb18",0,0,0,1,1,-8.91476908092587
"Defb41",0,0,0,1,1,-8.91476908092587
"Tfap2d",0,0,0,1,1,-8.91476908092587
"Tfap2b",0,0,0,1,1,-8.91476908092587
"Il17a",0,0,0,1,1,-8.91476908092587
"Il17f",0,0,0,1,1,-8.91476908092587
"Khdc1c",0,0,0,1,1,-8.91476908092587
"Col9a1",0,0,0,1,1,-8.91476908092587
"Col19a1",0,0,0,1,1,-8.91476908092587
"Adgrb3",0,0,0,1,1,-8.91476908092587
"Lgsn",0,0,0,1,1,-8.91476908092587
"Pih1d3",0,0,0,1,1,-8.91476908092587
"Bend6",0,0,0,1,1,-8.91476908092587
"Prss39",0,0,0,1,1,-8.91476908092587
"Cfc1",0,0,0,1,1,-8.91476908092587
"Prss40",0,0,0,1,1,-8.91476908092587
"Amer3",0,0,0,1,1,-8.91476908092587
"Arhgef4.1",0,0,0,1,1,-8.91476908092587
"Cnga3",0,0,0,1,1,-8.91476908092587
"Lyg2",0,0,0,1,1,-8.91476908092587
"Lyg1",0,0,0,1,1,-8.91476908092587
"Lonrf2",0,0,0,1,1,-8.91476908092587
"Creg2",0,0,0,1,1,-8.91476908092587
"Rfx8",0,0,0,1,1,-8.91476908092587
"Tmem182",0,0,0,1,1,-8.91476908092587
"Pou3f3",0,0,0,1,1,-8.91476908092587
"Gpr45",0,0,0,1,1,-8.91476908092587
"Ecrg4",0,0,0,1,1,-8.91476908092587
"Mettl21c",0,0,0,1,1,-8.91476908092587
"Mettl21e",0,0,0,1,1,-8.91476908092587
"Mstn",0,0,0,1,1,-8.91476908092587
"Dnah7a",0,0,0,1,1,-8.91476908092587
"Hecw2",0,0,0,1,1,-8.91476908092587
"Ccdc150",0,0,0,1,1,-8.91476908092587
"Rftn2",0,0,0,1,1,-8.91476908092587
"Boll",0,0,0,1,1,-8.91476908092587
"Hsfy2",0,0,0,1,1,-8.91476908092587
"Aox3",0,0,0,1,1,-8.91476908092587
"Aox4",0,0,0,1,1,-8.91476908092587
"Flacc1",0,0,0,1,1,-8.91476908092587
"C2cd6",0,0,0,1,1,-8.91476908092587
"Cdk15",0,0,0,1,1,-8.91476908092587
"Ica1l",0,0,0,1,1,-8.91476908092587
"Ctla4",0,0,0,1,1,-8.91476908092587
"Icos",0,0,0,1,1,-8.91476908092587
"Gpr1",0,0,0,1,1,-8.91476908092587
"Dytn",0,0,0,1,1,-8.91476908092587
"Mdh1b",0,0,0,1,1,-8.91476908092587
"Akr1cl",0,0,0,1,1,-8.91476908092587
"Crygd",0,0,0,1,1,-8.91476908092587
"Crygc",0,0,0,1,1,-8.91476908092587
"Crygb",0,0,0,1,1,-8.91476908092587
"Crygf",0,0,0,1,1,-8.91476908092587
"Myl1",0,0,0,1,1,-8.91476908092587
"Erbb4",0,0,0,1,1,-8.91476908092587
"Spag16",0,0,0,1,1,-8.91476908092587
"Vwc2l",0,0,0,1,1,-8.91476908092587
"Tmem169",0,0,0,1,1,-8.91476908092587
"Ankar",0,0,0,1,1,-8.91476908092587
"Tnp1",0,0,0,1,1,-8.91476908092587
"Cxcr1",0,0,0,1,1,-8.91476908092587
"Gpbar1",0,0,0,1,1,-8.91476908092587
"Catip",0,0,0,1,1,-8.91476908092587
"Plcd4",0,0,0,1,1,-8.91476908092587
"Cdk5r2",0,0,0,1,1,-8.91476908092587
"Fev",0,0,0,1,1,-8.91476908092587
"Cryba2",0,0,0,1,1,-8.91476908092587
"Cfap65",0,0,0,1,1,-8.91476908092587
"Asic4",0,0,0,1,1,-8.91476908092587
"Pax3",0,0,0,1,1,-8.91476908092587
"BC035947",0,0,0,1,1,-8.91476908092587
"Kcne4",0,0,0,1,1,-8.91476908092587
"Scg2",0,0,0,1,1,-8.91476908092587
"Nyap2",0,0,0,1,1,-8.91476908092587
"Col4a3",0,0,0,1,1,-8.91476908092587
"Slc19a3",0,0,0,1,1,-8.91476908092587
"Krtap28-10",0,0,0,1,1,-8.91476908092587
"Krtap28-13",0,0,0,1,1,-8.91476908092587
"Daw1",0,0,0,1,1,-8.91476908092587
"Dner",0,0,0,1,1,-8.91476908092587
"Slc16a14",0,0,0,1,1,-8.91476908092587
"Spata3",0,0,0,1,1,-8.91476908092587
"Htr2b",0,0,0,1,1,-8.91476908092587
"Tex44",0,0,0,1,1,-8.91476908092587
"Alppl2",0,0,0,1,1,-8.91476908092587
"Ecel1",0,0,0,1,1,-8.91476908092587
"Prss56",0,0,0,1,1,-8.91476908092587
"Chrnd",0,0,0,1,1,-8.91476908092587
"Chrng",0,0,0,1,1,-8.91476908092587
"Kcnj13",0,0,0,1,1,-8.91476908092587
"Ugt1a10",0,0,0,1,1,-8.91476908092587
"Ugt1a8",0,0,0,1,1,-8.91476908092587
"Ugt1a7c",0,0,0,1,1,-8.91476908092587
"Trpm8",0,0,0,1,1,-8.91476908092587
"Spp2",0,0,0,1,1,-8.91476908092587
"Asb18",0,0,0,1,1,-8.91476908092587
"Iqca",0,0,0,1,1,-8.91476908092587
"Rbm44",0,0,0,1,1,-8.91476908092587
"Twist2",0,0,0,1,1,-8.91476908092587
"Olfr1416",0,0,0,1,1,-8.91476908092587
"Olfr1415",0,0,0,1,1,-8.91476908092587
"Olfr1414",0,0,0,1,1,-8.91476908092587
"Olfr1413",0,0,0,1,1,-8.91476908092587
"Olfr1412",0,0,0,1,1,-8.91476908092587
"Olfr1411",0,0,0,1,1,-8.91476908092587
"Olfr1410",0,0,0,1,1,-8.91476908092587
"Olfr12",0,0,0,1,1,-8.91476908092587
"Otos",0,0,0,1,1,-8.91476908092587
"Aqp12",0,0,0,1,1,-8.91476908092587
"Agxt",0,0,0,1,1,-8.91476908092587
"Gal3st2c",0,0,0,1,1,-8.91476908092587
"Neu4",0,0,0,1,1,-8.91476908092587
"Slco6c1",0,0,0,1,1,-8.91476908092587
"Slco6d1",0,0,0,1,1,-8.91476908092587
"Cntnap5b",0,0,0,1,1,-8.91476908092587
"Cdh20",0,0,0,1,1,-8.91476908092587
"Serpinb12",0,0,0,1,1,-8.91476908092587
"Serpinb13",0,0,0,1,1,-8.91476908092587
"Serpinb3a",0,0,0,1,1,-8.91476908092587
"Serpinb3d",0,0,0,1,1,-8.91476908092587
"Serpinb3b",0,0,0,1,1,-8.91476908092587
"Serpinb3c",0,0,0,1,1,-8.91476908092587
"Cdh7",0,0,0,1,1,-8.91476908092587
"Cdh19",0,0,0,1,1,-8.91476908092587
"Cntnap5a",0,0,0,1,1,-8.91476908092587
"Gli2",0,0,0,1,1,-8.91476908092587
"Cfap221",0,0,0,1,1,-8.91476908092587
"C1ql2",0,0,0,1,1,-8.91476908092587
"Marco",0,0,0,1,1,-8.91476908092587
"En1",0,0,0,1,1,-8.91476908092587
"Htr5b",0,0,0,1,1,-8.91476908092587
"Dpp10",0,0,0,1,1,-8.91476908092587
"Lypd1",0,0,0,1,1,-8.91476908092587
"Acmsd",0,0,0,1,1,-8.91476908092587
"Map3k19",0,0,0,1,1,-8.91476908092587
"Lct",0,0,0,1,1,-8.91476908092587
"Cd55b",0,0,0,1,1,-8.91476908092587
"Zp3r",0,0,0,1,1,-8.91476908092587
"C4bp",0,0,0,1,1,-8.91476908092587
"Fcmr",0,0,0,1,1,-8.91476908092587
"Il20",0,0,0,1,1,-8.91476908092587
"Il19",0,0,0,1,1,-8.91476908092587
"Il10",0,0,0,1,1,-8.91476908092587
"Avpr1b",0,0,0,1,1,-8.91476908092587
"Cntn2",0,0,0,1,1,-8.91476908092587
"Optc",0,0,0,1,1,-8.91476908092587
"Fmod",0,0,0,1,1,-8.91476908092587
"Mybph",0,0,0,1,1,-8.91476908092587
"Myog",0,0,0,1,1,-8.91476908092587
"Mgat4e",0,0,0,1,1,-8.91476908092587
"Syt2",0,0,0,1,1,-8.91476908092587
"Gpr37l1",0,0,0,1,1,-8.91476908092587
"Igfn1",0,0,0,1,1,-8.91476908092587
"Ascl5",0,0,0,1,1,-8.91476908092587
"Gpr25",0,0,0,1,1,-8.91476908092587
"Nr5a2",0,0,0,1,1,-8.91476908092587
"Lhx9",0,0,0,1,1,-8.91476908092587
"Crb1",0,0,0,1,1,-8.91476908092587
"F13b",0,0,0,1,1,-8.91476908092587
"Cfhr1",0,0,0,1,1,-8.91476908092587
"Cfhr2",0,0,0,1,1,-8.91476908092587
"B3galt2",0,0,0,1,1,-8.91476908092587
"Rgs13",0,0,0,1,1,-8.91476908092587
"Rgs21",0,0,0,1,1,-8.91476908092587
"Rgs18",0,0,0,1,1,-8.91476908092587
"Brinp3",0,0,0,1,1,-8.91476908092587
"Colgalt2",0,0,0,1,1,-8.91476908092587
"Apobec4",0,0,0,1,1,-8.91476908092587
"Shcbp1l",0,0,0,1,1,-8.91476908092587
"Npl",0,0,0,1,1,-8.91476908092587
"Rgs8",0,0,0,1,1,-8.91476908092587
"Rgsl1",0,0,0,1,1,-8.91476908092587
"Teddm1b",0,0,0,1,1,-8.91476908092587
"Teddm1a",0,0,0,1,1,-8.91476908092587
"Zfp648",0,0,0,1,1,-8.91476908092587
"BC034090",0,0,0,1,1,-8.91476908092587
"Lhx4",0,0,0,1,1,-8.91476908092587
"Tex35",0,0,0,1,1,-8.91476908092587
"Brinp2",0,0,0,1,1,-8.91476908092587
"Astn1",0,0,0,1,1,-8.91476908092587
"Pappa2",0,0,0,1,1,-8.91476908092587
"Tnr",0,0,0,1,1,-8.91476908092587
"Tnn",0,0,0,1,1,-8.91476908092587
"Tex50",0,0,0,1,1,-8.91476908092587
"Myocos",0,0,0,1,1,-8.91476908092587
"Fmo6",0,0,0,1,1,-8.91476908092587
"Fmo3",0,0,0,1,1,-8.91476908092587
"Mroh9",0,0,0,1,1,-8.91476908092587
"Mettl11b",0,0,0,1,1,-8.91476908092587
"Sele",0,0,0,1,1,-8.91476908092587
"Selp",0,0,0,1,1,-8.91476908092587
"Tbx19",0,0,0,1,1,-8.91476908092587
"Adcy10",0,0,0,1,1,-8.91476908092587
"Cd247",0,0,0,1,1,-8.91476908092587
"Mael",0,0,0,1,1,-8.91476908092587
"Fmo9",0,0,0,1,1,-8.91476908092587
"Lrrc52",0,0,0,1,1,-8.91476908092587
"Rxrg",0,0,0,1,1,-8.91476908092587
"Lmx1a",0,0,0,1,1,-8.91476908092587
"Rgs4",0,0,0,1,1,-8.91476908092587
"Sh2d1b2",0,0,0,1,1,-8.91476908092587
"Spata46",0,0,0,1,1,-8.91476908092587
"Fcgr4",0,0,0,1,1,-8.91476908092587
"Mpz",0,0,0,1,1,-8.91476908092587
"Klhdc9",0,0,0,1,1,-8.91476908092587
"Slamf1",0,0,0,1,1,-8.91476908092587
"Slamf6",0,0,0,1,1,-8.91476908092587
"Nhlh1",0,0,0,1,1,-8.91476908092587
"Casq1",0,0,0,1,1,-8.91476908092587
"Atp1a4",0,0,0,1,1,-8.91476908092587
"Kcnj9",0,0,0,1,1,-8.91476908092587
"Kcnj10",0,0,0,1,1,-8.91476908092587
"Fcrl6",0,0,0,1,1,-8.91476908092587
"Apcs",0,0,0,1,1,-8.91476908092587
"Olfr16",0,0,0,1,1,-8.91476908092587
"Olfr1408",0,0,0,1,1,-8.91476908092587
"Olfr1406",0,0,0,1,1,-8.91476908092587
"Olfr218",0,0,0,1,1,-8.91476908092587
"Olfr1404",0,0,0,1,1,-8.91476908092587
"Fcer1a",0,0,0,1,1,-8.91476908092587
"Olfr418",0,0,0,1,1,-8.91476908092587
"Mptx2",0,0,0,1,1,-8.91476908092587
"Cadm3",0,0,0,1,1,-8.91476908092587
"Ifi214",0,0,0,1,1,-8.91476908092587
"Olfr433",0,0,0,1,1,-8.91476908092587
"Olfr432",0,0,0,1,1,-8.91476908092587
"Olfr430",0,0,0,1,1,-8.91476908092587
"Olfr429",0,0,0,1,1,-8.91476908092587
"Olfr427",0,0,0,1,1,-8.91476908092587
"Olfr231",0,0,0,1,1,-8.91476908092587
"Olfr424",0,0,0,1,1,-8.91476908092587
"Olfr420",0,0,0,1,1,-8.91476908092587
"Spta1",0,0,0,1,1,-8.91476908092587
"Olfr419",0,0,0,1,1,-8.91476908092587
"Mptx1",0,0,0,1,1,-8.91476908092587
"Olfr417",0,0,0,1,1,-8.91476908092587
"Olfr248",0,0,0,1,1,-8.91476908092587
"Olfr414",0,0,0,1,1,-8.91476908092587
"Olfr220",0,0,0,1,1,-8.91476908092587
"Rgs7",0,0,0,1,1,-8.91476908092587
"Wdr64",0,0,0,1,1,-8.91476908092587
"Pld5",0,0,0,1,1,-8.91476908092587
"Rbm8a2",0,0,0,1,1,-8.91476908092587
"Catspere1",0,0,0,1,1,-8.91476908092587
"Kif28",0,0,0,1,1,-8.91476908092587
"Stum",0,0,0,1,1,-8.91476908092587
"Mixl1",0,0,0,1,1,-8.91476908092587
"Lefty2",0,0,0,1,1,-8.91476908092587
"Cnih3",0,0,0,1,1,-8.91476908092587
"Ccdc121",0,0,0,1,1,-8.91476908092587
"Dnah14",0,0,0,1,1,-8.91476908092587
"Vmn1r1",0,0,0,1,1,-8.91476908092587
"Ccdc185",0,0,0,1,1,-8.91476908092587
"Hlx",0,0,0,1,1,-8.91476908092587
"Lyplal1",0,0,0,1,1,-8.91476908092587
"D1Pas1",0,0,0,1,1,-8.91476908092587
"Spata17",0,0,0,1,1,-8.91476908092587
"Ush2a",0,0,0,1,1,-8.91476908092587
"Spata45",0,0,0,1,1,-8.91476908092587
"Rd3",0,0,0,1,1,-8.91476908092587
"Camk1g",0,0,0,1,1,-8.91476908092587
"Cr2",0,0,0,1,1,-8.91476908092587
"Acbd7",0,0,0,1,1,-8.91476908092587
"Olah",0,0,0,1,1,-8.91476908092587
"Meig1",0,0,0,1,1,-8.91476908092587
"Ucma",0,0,0,1,1,-8.91476908092587
"Prkcq",0,0,0,1,1,-8.91476908092587
"Itga8",0,0,0,1,1,-8.91476908092587
"C1ql3",0,0,0,1,1,-8.91476908092587
"Slc39a12",0,0,0,1,1,-8.91476908092587
"Malrd1",0,0,0,1,1,-8.91476908092587
"H2al2a",0,0,0,1,1,-8.91476908092587
"Spag6",0,0,0,1,1,-8.91476908092587
"Armc3",0,0,0,1,1,-8.91476908092587
"Ptf1a",0,0,0,1,1,-8.91476908092587
"Gpr158",0,0,0,1,1,-8.91476908092587
"Nxph2",0,0,0,1,1,-8.91476908092587
"Tbpl2",0,0,0,1,1,-8.91476908092587
"Il1f5",0,0,0,1,1,-8.91476908092587
"Il1f10",0,0,0,1,1,-8.91476908092587
"Pax8",0,0,0,1,1,-8.91476908092587
"Fam166a",0,0,0,1,1,-8.91476908092587
"Tmem210",0,0,0,1,1,-8.91476908092587
"Grin1",0,0,0,1,1,-8.91476908092587
"Ptgds",0,0,0,1,1,-8.91476908092587
"Lcn12",0,0,0,1,1,-8.91476908092587
"Ccdc183",0,0,0,1,1,-8.91476908092587
"Lcn8",0,0,0,1,1,-8.91476908092587
"Lcn5",0,0,0,1,1,-8.91476908092587
"Lcn6",0,0,0,1,1,-8.91476908092587
"Lcn10",0,0,0,1,1,-8.91476908092587
"Obp2a",0,0,0,1,1,-8.91476908092587
"Obp2b",0,0,0,1,1,-8.91476908092587
"Lcn3",0,0,0,1,1,-8.91476908092587
"Lcn11",0,0,0,1,1,-8.91476908092587
"Glt6d1",0,0,0,1,1,-8.91476908092587
"Lcn9",0,0,0,1,1,-8.91476908092587
"Sohlh1",0,0,0,1,1,-8.91476908092587
"Kcnt1",0,0,0,1,1,-8.91476908092587
"Lhx3",0,0,0,1,1,-8.91476908092587
"Ccdc187",0,0,0,1,1,-8.91476908092587
"Lcn4",0,0,0,1,1,-8.91476908092587
"Stkld1",0,0,0,1,1,-8.91476908092587
"Mymk",0,0,0,1,1,-8.91476908092587
"Dbh",0,0,0,1,1,-8.91476908092587
"Gbgt1",0,0,0,1,1,-8.91476908092587
"Ak8",0,0,0,1,1,-8.91476908092587
"Barhl1",0,0,0,1,1,-8.91476908092587
"Cfap77",0,0,0,1,1,-8.91476908092587
"Cstad",0,0,0,1,1,-8.91476908092587
"Prdm12",0,0,0,1,1,-8.91476908092587
"Qrfp",0,0,0,1,1,-8.91476908092587
"Fibcd1",0,0,0,1,1,-8.91476908092587
"Cfap157",0,0,0,1,1,-8.91476908092587
"Lmx1b",0,0,0,1,1,-8.91476908092587
"Hc",0,0,0,1,1,-8.91476908092587
"Ttll11",0,0,0,1,1,-8.91476908092587
"Morn5",0,0,0,1,1,-8.91476908092587
"Olfr338",0,0,0,1,1,-8.91476908092587
"Olfr339",0,0,0,1,1,-8.91476908092587
"Olfr340",0,0,0,1,1,-8.91476908092587
"Olfr341",0,0,0,1,1,-8.91476908092587
"Olfr342",0,0,0,1,1,-8.91476908092587
"Olfr344",0,0,0,1,1,-8.91476908092587
"Olfr345",0,0,0,1,1,-8.91476908092587
"Olfr346",0,0,0,1,1,-8.91476908092587
"Olfr347",0,0,0,1,1,-8.91476908092587
"Olfr348",0,0,0,1,1,-8.91476908092587
"Olfr3",0,0,0,1,1,-8.91476908092587
"Olfr350",0,0,0,1,1,-8.91476908092587
"Olfr351",0,0,0,1,1,-8.91476908092587
"Olfr352",0,0,0,1,1,-8.91476908092587
"Olfr353",0,0,0,1,1,-8.91476908092587
"Olfr354",0,0,0,1,1,-8.91476908092587
"Olfr355",0,0,0,1,1,-8.91476908092587
"Olfr356",0,0,0,1,1,-8.91476908092587
"Olfr357",0,0,0,1,1,-8.91476908092587
"Olfr358",0,0,0,1,1,-8.91476908092587
"Olfr360",0,0,0,1,1,-8.91476908092587
"Olfr361",0,0,0,1,1,-8.91476908092587
"Olfr362",0,0,0,1,1,-8.91476908092587
"Olfr364-ps1",0,0,0,1,1,-8.91476908092587
"Olfr365",0,0,0,1,1,-8.91476908092587
"Olfr366",0,0,0,1,1,-8.91476908092587
"Olfr368",0,0,0,1,1,-8.91476908092587
"Lhx2",0,0,0,1,1,-8.91476908092587
"Nr5a1",0,0,0,1,1,-8.91476908092587
"Wdr38",0,0,0,1,1,-8.91476908092587
"Arhgap15",0,0,0,1,1,-8.91476908092587
"Tas2r134",0,0,0,1,1,-8.91476908092587
"Cacnb4",0,0,0,1,1,-8.91476908092587
"Rprm",0,0,0,1,1,-8.91476908092587
"Galnt13",0,0,0,1,1,-8.91476908092587
"Acvr1c",0,0,0,1,1,-8.91476908092587
"Dapl1",0,0,0,1,1,-8.91476908092587
"Slc4a10",0,0,0,1,1,-8.91476908092587
"Gcg",0,0,0,1,1,-8.91476908092587
"Fap",0,0,0,1,1,-8.91476908092587
"Kcnh7",0,0,0,1,1,-8.91476908092587
"Slc38a11",0,0,0,1,1,-8.91476908092587
"Scn3a",0,0,0,1,1,-8.91476908092587
"Scn2a",0,0,0,1,1,-8.91476908092587
"Csrnp3",0,0,0,1,1,-8.91476908092587
"Scn1a",0,0,0,1,1,-8.91476908092587
"Scn9a",0,0,0,1,1,-8.91476908092587
"B3galt1",0,0,0,1,1,-8.91476908092587
"G6pc2",0,0,0,1,1,-8.91476908092587
"Abcb11",0,0,0,1,1,-8.91476908092587
"Gad1",0,0,0,1,1,-8.91476908092587
"Dlx1",0,0,0,1,1,-8.91476908092587
"Sp9",0,0,0,1,1,-8.91476908092587
"Evx2",0,0,0,1,1,-8.91476908092587
"Hoxd13",0,0,0,1,1,-8.91476908092587
"Hoxd12",0,0,0,1,1,-8.91476908092587
"Hoxd11",0,0,0,1,1,-8.91476908092587
"Hoxd10",0,0,0,1,1,-8.91476908092587
"Hoxd3",0,0,0,1,1,-8.91476908092587
"Hoxd4",0,0,0,1,1,-8.91476908092587
"Hoxd1",0,0,0,1,1,-8.91476908092587
"Ttc30a2",0,0,0,1,1,-8.91476908092587
"Pde11a",0,0,0,1,1,-8.91476908092587
"Cyct",0,0,0,1,1,-8.91476908092587
"Pjvk",0,0,0,1,1,-8.91476908092587
"Neurod1",0,0,0,1,1,-8.91476908092587
"Prdx6b",0,0,0,1,1,-8.91476908092587
"Frzb",0,0,0,1,1,-8.91476908092587
"Zfp804a",0,0,0,1,1,-8.91476908092587
"Fsip2",0,0,0,1,1,-8.91476908092587
"Zswim2",0,0,0,1,1,-8.91476908092587
"Calcrl",0,0,0,1,1,-8.91476908092587
"Smtnl1",0,0,0,1,1,-8.91476908092587
"Prg2",0,0,0,1,1,-8.91476908092587
"Prg3",0,0,0,1,1,-8.91476908092587
"P2rx3",0,0,0,1,1,-8.91476908092587
"Aplnr",0,0,0,1,1,-8.91476908092587
"Olfr987",0,0,0,1,1,-8.91476908092587
"Olfr988",0,0,0,1,1,-8.91476908092587
"Olfr992",0,0,0,1,1,-8.91476908092587
"Olfr993",0,0,0,1,1,-8.91476908092587
"Olfr994",0,0,0,1,1,-8.91476908092587
"Olfr995",0,0,0,1,1,-8.91476908092587
"Olfr996",0,0,0,1,1,-8.91476908092587
"Olfr1000",0,0,0,1,1,-8.91476908092587
"Olfr1002",0,0,0,1,1,-8.91476908092587
"Olfr154",0,0,0,1,1,-8.91476908092587
"Olfr1006",0,0,0,1,1,-8.91476908092587
"Olfr1008",0,0,0,1,1,-8.91476908092587
"Olfr1009",0,0,0,1,1,-8.91476908092587
"Olfr1012",0,0,0,1,1,-8.91476908092587
"Olfr1013",0,0,0,1,1,-8.91476908092587
"Olfr1014",0,0,0,1,1,-8.91476908092587
"Olfr1015",0,0,0,1,1,-8.91476908092587
"Olfr1016",0,0,0,1,1,-8.91476908092587
"Olfr1018",0,0,0,1,1,-8.91476908092587
"Olfr1019",0,0,0,1,1,-8.91476908092587
"Olfr1020",0,0,0,1,1,-8.91476908092587
"Olfr1022",0,0,0,1,1,-8.91476908092587
"Olfr1023",0,0,0,1,1,-8.91476908092587
"Olfr1024",0,0,0,1,1,-8.91476908092587
"Olfr1025-ps1",0,0,0,1,1,-8.91476908092587
"Olfr1026",0,0,0,1,1,-8.91476908092587
"Olfr1028",0,0,0,1,1,-8.91476908092587
"Olfr1029",0,0,0,1,1,-8.91476908092587
"Olfr1030",0,0,0,1,1,-8.91476908092587
"Olfr1031",0,0,0,1,1,-8.91476908092587
"Olfr1032",0,0,0,1,1,-8.91476908092587
"Olfr1034",0,0,0,1,1,-8.91476908092587
"Olfr1036",0,0,0,1,1,-8.91476908092587
"Olfr1037",0,0,0,1,1,-8.91476908092587
"Olfr1039",0,0,0,1,1,-8.91476908092587
"Olfr1040",0,0,0,1,1,-8.91476908092587
"Olfr1042",0,0,0,1,1,-8.91476908092587
"Olfr1043",0,0,0,1,1,-8.91476908092587
"Olfr1044",0,0,0,1,1,-8.91476908092587
"Olfr52",0,0,0,1,1,-8.91476908092587
"Olfr1045",0,0,0,1,1,-8.91476908092587
"Olfr1046",0,0,0,1,1,-8.91476908092587
"Olfr1047",0,0,0,1,1,-8.91476908092587
"Olfr1048",0,0,0,1,1,-8.91476908092587
"Olfr1052",0,0,0,1,1,-8.91476908092587
"Olfr1053",0,0,0,1,1,-8.91476908092587
"Olfr1054",0,0,0,1,1,-8.91476908092587
"Olfr1055",0,0,0,1,1,-8.91476908092587
"Olfr1056",0,0,0,1,1,-8.91476908092587
"Olfr1058",0,0,0,1,1,-8.91476908092587
"Olfr1062",0,0,0,1,1,-8.91476908092587
"Olfr1065",0,0,0,1,1,-8.91476908092587
"Olfr228",0,0,0,1,1,-8.91476908092587
"Olfr1076",0,0,0,1,1,-8.91476908092587
"Olfr1079",0,0,0,1,1,-8.91476908092587
"Olfr1080",0,0,0,1,1,-8.91476908092587
"Olfr1082",0,0,0,1,1,-8.91476908092587
"Olfr1084",0,0,0,1,1,-8.91476908092587
"Olfr1086",0,0,0,1,1,-8.91476908092587
"Olfr1087",0,0,0,1,1,-8.91476908092587
"Olfr1089",0,0,0,1,1,-8.91476908092587
"Olfr1090",0,0,0,1,1,-8.91476908092587
"Olfr1093",0,0,0,1,1,-8.91476908092587
"Olfr141",0,0,0,1,1,-8.91476908092587
"Olfr1094",0,0,0,1,1,-8.91476908092587
"Olfr1095",0,0,0,1,1,-8.91476908092587
"Olfr1097",0,0,0,1,1,-8.91476908092587
"Olfr1098",0,0,0,1,1,-8.91476908092587
"Olfr1099",0,0,0,1,1,-8.91476908092587
"Olfr1100",0,0,0,1,1,-8.91476908092587
"Olfr1101",0,0,0,1,1,-8.91476908092587
"Olfr1102",0,0,0,1,1,-8.91476908092587
"Olfr1104",0,0,0,1,1,-8.91476908092587
"Olfr1105",0,0,0,1,1,-8.91476908092587
"Olfr1106",0,0,0,1,1,-8.91476908092587
"Olfr1107",0,0,0,1,1,-8.91476908092587
"Olfr1109",0,0,0,1,1,-8.91476908092587
"Olfr259",0,0,0,1,1,-8.91476908092587
"Olfr1110",0,0,0,1,1,-8.91476908092587
"Olfr1111",0,0,0,1,1,-8.91476908092587
"Olfr1112",0,0,0,1,1,-8.91476908092587
"Olfr1113",0,0,0,1,1,-8.91476908092587
"Olfr1115",0,0,0,1,1,-8.91476908092587
"Olfr1116",0,0,0,1,1,-8.91476908092587
"Olfr1118",0,0,0,1,1,-8.91476908092587
"Olfr1120",0,0,0,1,1,-8.91476908092587
"Olfr1121",0,0,0,1,1,-8.91476908092587
"Olfr1122",0,0,0,1,1,-8.91476908092587
"Olfr1123",0,0,0,1,1,-8.91476908092587
"Olfr1126",0,0,0,1,1,-8.91476908092587
"Pramel7",0,0,0,1,1,-8.91476908092587
"Pramel6",0,0,0,1,1,-8.91476908092587
"Olfr153",0,0,0,1,1,-8.91476908092587
"Olfr1128",0,0,0,1,1,-8.91476908092587
"Olfr1129",0,0,0,1,1,-8.91476908092587
"Olfr1130",0,0,0,1,1,-8.91476908092587
"Olfr1131",0,0,0,1,1,-8.91476908092587
"Olfr1132",0,0,0,1,1,-8.91476908092587
"Olfr1133",0,0,0,1,1,-8.91476908092587
"Olfr1134",0,0,0,1,1,-8.91476908092587
"Olfr1135",0,0,0,1,1,-8.91476908092587
"Olfr1136",0,0,0,1,1,-8.91476908092587
"Olfr1137",0,0,0,1,1,-8.91476908092587
"Olfr1138",0,0,0,1,1,-8.91476908092587
"Olfr1140",0,0,0,1,1,-8.91476908092587
"Olfr1141",0,0,0,1,1,-8.91476908092587
"Olfr152",0,0,0,1,1,-8.91476908092587
"Olfr1143",0,0,0,1,1,-8.91476908092587
"Olfr1145",0,0,0,1,1,-8.91476908092587
"Olfr1148",0,0,0,1,1,-8.91476908092587
"Olfr1150-ps1",0,0,0,1,1,-8.91476908092587
"Olfr1151",0,0,0,1,1,-8.91476908092587
"Olfr1152",0,0,0,1,1,-8.91476908092587
"Olfr1153",0,0,0,1,1,-8.91476908092587
"Olfr1155",0,0,0,1,1,-8.91476908092587
"Olfr1156",0,0,0,1,1,-8.91476908092587
"Olfr1157",0,0,0,1,1,-8.91476908092587
"Olfr74",0,0,0,1,1,-8.91476908092587
"Olfr1158",0,0,0,1,1,-8.91476908092587
"Olfr1160",0,0,0,1,1,-8.91476908092587
"Olfr1161",0,0,0,1,1,-8.91476908092587
"Olfr73",0,0,0,1,1,-8.91476908092587
"Olfr1162",0,0,0,1,1,-8.91476908092587
"Olfr1163",0,0,0,1,1,-8.91476908092587
"Olfr1164",0,0,0,1,1,-8.91476908092587
"Olfr1167",0,0,0,1,1,-8.91476908092587
"Olfr1168",0,0,0,1,1,-8.91476908092587
"Olfr1170",0,0,0,1,1,-8.91476908092587
"Olfr1173",0,0,0,1,1,-8.91476908092587
"Olfr1174-ps",0,0,0,1,1,-8.91476908092587
"Olfr1175-ps",0,0,0,1,1,-8.91476908092587
"Olfr1176",0,0,0,1,1,-8.91476908092587
"Olfr1177-ps",0,0,0,1,1,-8.91476908092587
"Olfr1178",0,0,0,1,1,-8.91476908092587
"Olfr1179",0,0,0,1,1,-8.91476908092587
"Olfr1180",0,0,0,1,1,-8.91476908092587
