"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"273",6.49987771327927e-13,0.877411793466914,0.386,0.121,1.2388116933739e-08,"5","Hist1h2ap"
"274",2.29715470282005e-17,0.87578218529572,0.822,0.488,4.37814714810474e-13,"5","Vcl"
"275",4.60267859940705e-36,0.875780830633029,0.683,0.162,8.7722451426099e-32,"5","Mpp6"
"276",3.68249682288284e-24,0.875279640799261,0.752,0.302,7.01847069473241e-20,"5","Npc1"
"277",6.48259530313838e-29,0.874553949853175,0.693,0.199,1.23551783882514e-24,"5","Myo1b"
"278",6.69281396096333e-23,0.874304406376639,0.95,0.616,1.27558341282e-18,"5","Sptbn1"
"279",1.68549800847483e-48,0.873612459356032,0.663,0.101,3.21239065435218e-44,"5","Cdk6"
"280",1.29226417733858e-16,0.870175346275484,0.901,0.626,2.4629262955896e-12,"5","Cd2ap"
"281",6.00675033694806e-39,0.869852267438113,0.277,0.012,1.14482654671893e-34,"5","Gabrp"
"282",1.12609444649337e-28,0.869826197748539,0.733,0.233,2.14622340557172e-24,"5","Sae1"
"283",2.45635449840524e-20,0.864823328802999,0.822,0.458,4.68156603851055e-16,"5","Eif4b"
"284",3.99991649270352e-23,0.864467948286644,0.772,0.318,7.62344084344365e-19,"5","Rnaseh2c"
"285",2.33621127741597e-19,0.862933036122805,0.822,0.433,4.4525850736271e-15,"5","Pgap1"
"286",3.9695446203498e-30,0.861693871421864,0.713,0.193,7.56555509192469e-26,"5","Plxnb1"
"287",4.86839246439297e-33,0.861019336762287,0.743,0.22,9.27866919788656e-29,"5","Ctsh"
"288",2.32876765072717e-64,0.859683457978883,0.574,0.044,4.43839826552092e-60,"5","Arl4c"
"289",2.01795161368728e-32,0.859622637154436,0.653,0.166,3.84601398052658e-28,"5","Scpep1"
"290",4.4261904565553e-24,0.858945395962357,0.723,0.269,8.43587639114876e-20,"5","Anp32e"
"291",2.2013554401971e-27,0.858586828396828,0.604,0.166,4.19556333347166e-23,"5","Adgre5"
"292",8.8271459323298e-32,0.857013751435592,0.525,0.101,1.68236574324274e-27,"5","Rgs17"
"293",1.79964957926651e-13,0.856273570841821,0.802,0.483,3.42995213312404e-09,"5","Epha2"
"294",2.19931274856142e-33,0.855957990430183,0.752,0.22,4.19167016748321e-29,"5","Trio"
"295",5.06734165613346e-20,0.855366148433353,0.931,0.538,9.65784646242477e-16,"5","Nectin2"
"296",2.94226297926357e-20,0.854314896932402,0.733,0.321,5.60765901217845e-16,"5","Map7d1"
"297",6.46042250336718e-16,0.853050625765581,0.842,0.543,1.23129192491675e-11,"5","Slc39a1"
"298",3.66513691678458e-24,0.852159822467536,0.752,0.303,6.98538444969973e-20,"5","Trip10"
"299",3.6214376865078e-21,0.851471978206597,0.871,0.497,6.90209808671522e-17,"5","Rlim"
"300",2.09848303405135e-23,0.849733789908417,0.683,0.253,3.99949881459847e-19,"5","Banf1"
"301",1.81471701877229e-23,0.846556115776393,0.851,0.416,3.45866916607812e-19,"5","Tes"
"302",8.2532737334676e-22,0.845412834088827,0.891,0.497,1.57299144086159e-17,"5","Tmod3"
"303",1.15592036668517e-26,0.844443401602407,0.713,0.237,2.20306862686526e-22,"5","Iffo2"
"304",3.06962037219513e-20,0.843873637441045,0.733,0.302,5.8503894673667e-16,"5","Ldlr"
"305",1.00263067304291e-23,0.843621576678277,0.752,0.303,1.91091379975248e-19,"5","Golim4"
"306",4.6788715239501e-45,0.842750956596356,0.653,0.111,8.9174612374965e-41,"5","Sept11"
"307",9.48086890011196e-11,0.842296872595999,0.713,0.41,1.80695880367234e-06,"5","Neurl3"
"308",8.21759087418084e-22,0.841988316704868,0.822,0.362,1.56619064471013e-17,"5","Vars"
"309",2.83922432560451e-34,0.841877596616074,0.594,0.124,5.41127764216964e-30,"5","Cnn2"
"310",1.86716552795212e-65,0.841775377487639,0.574,0.044,3.55863077972395e-61,"5","Chrnb1"
"311",1.69404411195394e-32,0.840927727852711,0.644,0.156,3.22867867297302e-28,"5","Pir"
"312",8.44078949537055e-20,0.840805848715081,0.901,0.524,1.60873006992267e-15,"5","Cgn"
"313",4.33048147391219e-10,0.840804361950869,0.762,0.448,8.25346464112924e-06,"5","Rhob"
"314",1.07531617159951e-14,0.839547063959582,0.614,0.257,2.04944509145151e-10,"5","Tgm2"
"315",4.51101819379839e-20,0.836570167780438,0.881,0.477,8.59754957556035e-16,"5","Itgb6"
"316",3.84361190399562e-22,0.835768212268059,0.832,0.422,7.32553992782526e-18,"5","Pdap1"
"317",1.28281129774751e-16,0.835486378290299,0.822,0.49,2.44491005237698e-12,"5","Gnb1"
"318",2.13990836611328e-24,0.835314494741054,0.822,0.376,4.0784513549753e-20,"5","Fbxl19"
"319",1.25086512136933e-45,0.83440158107926,0.614,0.092,2.3840238348178e-41,"5","Arhgap44"
"320",4.88559152921099e-51,0.834232854035734,0.535,0.054,9.31144889552322e-47,"5","Palmd"
"321",3.20180776772315e-20,0.833752844015597,0.881,0.531,6.10232542450355e-16,"5","Adam9"
"322",2.19568150274596e-27,0.833624435163212,0.683,0.224,4.18474937608353e-23,"5","Nras"
"323",2.55712613240938e-22,0.831293861281897,0.634,0.234,4.87362669575904e-18,"5","Vat1"
"324",2.33162075929601e-18,0.830732914415529,0.95,0.598,4.44383600514227e-14,"5","Flnb"
"325",2.88648761492005e-21,0.830496093640178,0.693,0.239,5.50135674527612e-17,"5","Nop56"
"326",3.34762552767607e-56,0.827438335778181,0.485,0.034,6.38023949319782e-52,"5","Stx1a"
"327",1.76712756238808e-20,0.827302488470968,0.931,0.578,3.36796842115544e-16,"5","Dnajc10"
"328",3.91735809146223e-16,0.826525491843145,0.842,0.477,7.46609278651786e-12,"5","Setd5"
"329",6.22350547514872e-61,0.824658811483743,0.614,0.058,1.18613790850859e-56,"5","Prrg4"
"330",1.22026713221567e-23,0.822311232664743,0.772,0.311,2.32570712728985e-19,"5","Rbpms"
"331",7.36304979592301e-27,0.821892178359864,0.505,0.107,1.40332366060497e-22,"5","Ccdc9b"
"332",9.45467664349363e-23,0.82074710673638,0.802,0.386,1.80196682148345e-18,"5","Hnrnpab"
"333",2.28827384499902e-33,0.819644432086126,0.733,0.198,4.36122112118364e-29,"5","Zwint"
"334",6.00577064547598e-14,0.819627656710093,0.861,0.49,1.14463982732127e-09,"5","Clic4"
"335",5.16446157811648e-13,0.819073953498836,0.861,0.6,9.8429473217322e-09,"5","Cxadr"
"336",2.53433478715308e-12,0.818905057581543,0.653,0.353,4.83018867083505e-08,"5","Tcim"
"337",3.01565121373484e-44,0.813762909986016,0.634,0.113,5.74752964825723e-40,"5","Pvr"
"338",2.82615261023274e-13,0.813381387598941,0.832,0.501,5.38636425984258e-09,"5","Junb"
"339",2.35791832628796e-07,0.813261042615518,0.782,0.481,0.00449395653807222,"5","Lgals3"
"340",2.69009840640149e-21,0.812954525335372,0.96,0.686,5.12705855276061e-17,"5","Mbd2"
"341",3.83110485917949e-23,0.810844738557976,0.683,0.258,7.30170275111019e-19,"5","Frrs1"
"342",1.58158230958698e-18,0.809864177718024,0.812,0.424,3.01433772384182e-14,"5","Map3k9"
"343",8.63944375413626e-38,0.80863349160284,0.416,0.047,1.64659158510083e-33,"5","Ffar4"
"344",1.03089728775706e-17,0.807355764899087,0.584,0.217,1.96478714073618e-13,"5","Hspd1"
"345",6.36042469675595e-62,0.807104188784646,0.525,0.037,1.21223334295472e-57,"5","Pax9"
"346",1.8978963297595e-21,0.805757596347809,0.941,0.647,3.61720061488862e-17,"5","Crk"
"347",6.61146327471652e-22,0.804835794035307,0.901,0.489,1.26007878552822e-17,"5","Mafg"
"348",9.54706159099476e-21,0.804783026820323,0.871,0.473,1.81957446862769e-16,"5","Nt5c2"
"349",5.75013254410553e-16,0.802443275301974,0.842,0.566,1.09591776158107e-11,"5","Purb"
"350",4.57967161057122e-18,0.802255182643931,0.772,0.386,8.72839612258768e-14,"5","Tgfbr2"
"351",3.12834646207286e-43,0.801950285763778,0.614,0.099,5.96231552206466e-39,"5","Cd276"
"352",1.89620154169273e-31,0.799284711937822,0.723,0.193,3.61397051831217e-27,"5","Hmgb3"
"353",1.80108594420919e-27,0.7989180847054,0.624,0.169,3.4326897010683e-23,"5","Col4a2"
"354",8.92151069625587e-20,0.797092033132,0.861,0.46,1.70035072359941e-15,"5","Sec11a"
"355",1.29966270471883e-21,0.796692593927239,0.634,0.228,2.47702714892362e-17,"5","Plscr1"
"356",6.42018921863035e-30,0.79622292261617,0.743,0.236,1.22362386317876e-25,"5","Lamc1"
"357",4.82317431783434e-18,0.796100919964888,0.931,0.667,9.19248793236047e-14,"5","Mcl1"
"358",1.64769121534406e-25,0.796077139675443,0.782,0.277,3.14033468732425e-21,"5","Apobec3"
"359",4.61501460747693e-44,0.79554792789964,0.564,0.078,8.79575634039027e-40,"5","Specc1"
"360",1.42168211353787e-23,0.794850791452116,0.723,0.28,2.70958394019182e-19,"5","Rangap1"
"361",2.09289701023239e-16,0.794150042048029,0.812,0.451,3.98885241180192e-12,"5","Dhcr24"
"362",4.03219021155086e-17,0.794026068083858,0.723,0.369,7.68495132419479e-13,"5","Cstb"
"363",8.89478609850808e-26,0.793364445241292,0.703,0.254,1.69525728251466e-21,"5","Igsf8"
"364",1.58451381624112e-18,0.791384632183443,0.812,0.439,3.01992488237396e-14,"5","Rack1"
"365",1.21466505321263e-36,0.789933090081297,0.297,0.018,2.31503012491795e-32,"5","Mab21l3"
"366",2.14463452775155e-20,0.789805064513249,0.812,0.388,4.08745894644168e-16,"5","Adss"
"367",1.76464117747977e-24,0.789741043557613,0.703,0.261,3.36322962015869e-20,"5","Tmed5"
"368",1.32352625823022e-19,0.789441719141307,0.881,0.509,2.52250869556097e-15,"5","Klf5"
"369",6.34180609098216e-19,0.789400540974854,0.871,0.374,1.20868482288029e-14,"5","Gpa33"
"370",7.41303773467762e-32,0.789080857273334,0.683,0.203,1.41285086185221e-27,"5","Nars"
"371",7.89363304588626e-21,0.784383217946979,0.97,0.612,1.50444752221546e-16,"5","Arhgef1"
"372",8.50907420570282e-23,0.783935259009403,0.723,0.287,1.6217444528649e-18,"5","Rbms1"
"373",8.80852024870652e-12,0.781898506171472,0.842,0.579,1.67881587420097e-07,"5","Chchd2"
"374",3.99232025048473e-12,0.781777027358221,0.881,0.557,7.60896316539885e-08,"5","Gpx1"
"375",5.18841332503713e-28,0.781142087122285,0.762,0.261,9.88859695618826e-24,"5","Lpgat1"
"376",9.93121704038096e-15,0.780928512452826,0.822,0.486,1.89279065572621e-10,"5","Ptgfrn"
"377",1.70754668183784e-22,0.780897913549431,0.723,0.3,3.25441322091473e-18,"5","Rela"
"378",1.41934056753946e-54,0.780213817861602,0.475,0.034,2.70512118767346e-50,"5","Ctxn1"
"379",1.74516718816766e-22,0.780105425276882,0.743,0.283,3.32611414392875e-18,"5","Rnf19a"
"380",4.76698169398108e-17,0.779476763963623,0.871,0.508,9.08539041055854e-13,"5","Anxa7"
"381",9.65640448880967e-29,0.777138445731918,0.644,0.169,1.84041413152223e-24,"5","Ifitm2"
"382",4.49323483000171e-16,0.776702626988012,0.842,0.49,8.56365626250025e-12,"5","Hspa8"
"383",6.26306047808703e-23,0.776199283750333,0.812,0.361,1.19367669651861e-18,"5","Agap3"
"384",3.49357921754256e-31,0.775865788184212,0.683,0.19,6.65841263071436e-27,"5","Rars"
"385",2.91235560879362e-17,0.775742322930712,0.842,0.437,5.55065855479977e-13,"5","Gsdmd"
"386",3.4230536392619e-41,0.775179989461953,0.604,0.1,6.52399793106925e-37,"5","Elk3"
"387",1.73086666824719e-07,0.774436871767117,0.782,0.507,0.00329885878301232,"5","S100a14"
"388",1.88750538727077e-54,0.773714665266738,0.495,0.04,3.59739651759937e-50,"5","Arhgef17"
"389",1.01179409201404e-22,0.773346939057318,0.871,0.449,1.92837835996957e-18,"5","Ssr3"
"390",3.06033810756554e-34,0.773141038116224,0.525,0.092,5.83269839920917e-30,"5","Vamp5"
"391",5.8398065398153e-21,0.772535273252983,0.762,0.348,1.1130087284234e-16,"5","Serbp1"
"392",1.24172500056238e-13,0.76996180398323,0.871,0.577,2.36660367857184e-09,"5","Cenpb"
"393",3.88614792307971e-35,0.7696991657974,0.564,0.111,7.40660932659763e-31,"5","Fhl3"
"394",5.51604915831199e-30,0.769056722785265,0.673,0.181,1.05130380908268e-25,"5","Tuba1b"
"395",1.04111830418972e-14,0.766992262498314,0.683,0.327,1.98426737595518e-10,"5","Rnd3"
"396",6.11122643499542e-23,0.766879645545314,0.812,0.371,1.16473864624578e-18,"5","Nono"
"397",4.29337018552315e-23,0.766360756393636,0.733,0.303,8.18273423658857e-19,"5","Usp6nl"
"398",4.86118371611734e-18,0.764530834493756,0.881,0.516,9.26493004454803e-14,"5","Morf4l1"
"399",7.64326190963708e-16,0.764378720652503,0.901,0.588,1.45672928735773e-11,"5","Muc1"
"400",3.25334701819393e-26,0.764077021597855,0.683,0.23,6.20055408197582e-22,"5","Anp32b"
"401",1.05196231496363e-21,0.763767140028567,0.871,0.438,2.00493497608918e-17,"5","U2af1"
"402",2.48850860588452e-13,0.763335051506846,0.713,0.378,4.7428485519553e-09,"5","Gan"
"403",2.62153885068112e-13,0.762681655123758,0.723,0.378,4.99639089551314e-09,"5","Pmaip1"
"404",8.68173108865225e-29,0.760840061327008,0.752,0.236,1.65465112818623e-24,"5","Nsd2"
"405",4.10411113637013e-24,0.760835780054536,0.624,0.199,7.82202541480784e-20,"5","Slc16a1"
"406",3.55313180572008e-35,0.760534537437077,0.376,0.04,6.7719139085219e-31,"5","Hspa1a"
"407",1.68063199671888e-19,0.759074302906094,0.861,0.464,3.20311652254651e-15,"5","Sema3f"
"408",1.91448253976938e-27,0.758810242962262,0.802,0.296,3.64881227254646e-23,"5","Map4k4"
"409",1.19206477878931e-15,0.75864643612972,0.733,0.374,2.27195626189455e-11,"5","Ctsz"
"410",1.14620658915879e-14,0.758610313057015,0.277,0.058,2.18455513827775e-10,"5","Tnfaip2"
"411",1.48337293445129e-15,0.758478603754844,0.842,0.53,2.82716047577071e-11,"5","Arf3"
"412",1.49720590599672e-31,0.757317573032382,0.584,0.13,2.85352473623914e-27,"5","Nlgn2"
"413",3.96022848784835e-27,0.756679007838676,0.723,0.247,7.54779947499017e-23,"5","Psmd14"
"414",9.63706715388166e-29,0.755156325796379,0.683,0.218,1.83672862885831e-24,"5","Tbc1d1"
"415",7.06977512732048e-33,0.754348671525152,0.554,0.112,1.34742844151601e-28,"5","Il1r1"
"416",3.16365358139718e-13,0.753421845493063,0.901,0.609,6.02960736078489e-09,"5","Fau"
"417",2.77995147302682e-22,0.752682982583721,0.554,0.163,5.29830951244181e-18,"5","Wdr72"
"418",5.30844579920996e-21,0.752496781773319,0.822,0.391,1.01173668487143e-16,"5","Nedd8"
"419",5.46200187353366e-32,0.752318810286954,0.416,0.058,1.04100293707678e-27,"5","Dok2"
"420",1.66319756633038e-48,0.751329644279472,0.723,0.119,3.16988824166907e-44,"5","Inf2"
"421",1.39241987904115e-14,0.750396193403141,0.693,0.347,2.65381304746453e-10,"5","Ier2"
"422",2.79849253207634e-12,0.749844405662365,0.99,0.849,5.33364691688429e-08,"5","Krt8"
"423",1.12233402731915e-09,0.749460823943114,0.782,0.511,2.13905642266756e-05,"5","Tspo"
"424",1.45822221527291e-18,0.748829471365334,0.535,0.158,2.77922572008864e-14,"5","Aqp5"
"425",3.30405306059437e-21,0.748740843845988,0.851,0.39,6.29719472818681e-17,"5","Sf3b3"
"426",8.59322651823492e-07,0.748496298036841,0.762,0.486,0.0163778304211039,"5","Tuba1c"
"427",5.60907410994262e-17,0.748360975826362,0.376,0.087,1.06903343461396e-12,"5","Ube2c"
"428",5.04646461955234e-34,0.747957846481228,0.594,0.12,9.61805691840481e-30,"5","Ccnd1"
"429",1.67224570320745e-18,0.74715508670232,0.782,0.388,3.18713308574308e-14,"5","Spindoc"
"430",1.47195063925828e-30,0.745294137260858,0.693,0.191,2.80539072336235e-26,"5","Lsm8"
"431",4.55416885637137e-19,0.74473243519732,0.891,0.52,8.6797904233582e-15,"5","Fnbp1l"
"432",3.38676258712407e-23,0.744436846969076,0.703,0.252,6.45483081479977e-19,"5","Arhgap40"
"433",7.92265592763535e-23,0.744417417318642,0.772,0.346,1.50997899324802e-18,"5","Ap2b1"
"434",2.0968071265281e-19,0.743528710255614,0.752,0.35,3.99630470244991e-15,"5","Eif3b"
"435",9.56785906124784e-43,0.742991938984247,0.564,0.08,1.82353825848323e-38,"5","Pdzrn3"
"436",1.79388673986699e-32,0.741861227426015,0.535,0.099,3.4189687375125e-28,"5","Afap1"
"437",5.63157977358623e-23,0.739829315176999,0.723,0.293,1.0733227890478e-18,"5","H2afz"
"438",7.13192353524566e-18,0.738204576011117,0.832,0.498,1.35927330658247e-13,"5","Rnf4"
"439",1.72439640875158e-19,0.737148090103294,0.881,0.492,3.28652711543963e-15,"5","Cblc"
"440",2.50758164351022e-18,0.736581846420888,0.871,0.507,4.77919985436613e-14,"5","Nop53"
"441",1.70752983469846e-30,0.736429983106455,0.752,0.217,3.25438111195179e-26,"5","Marveld3"
"442",4.6486765840906e-17,0.736365067360415,0.584,0.222,8.85991270161828e-13,"5","Hbegf"
"443",3.06671869147537e-13,0.735312017036906,0.901,0.578,5.84485915408291e-09,"5","Itgb4"
"444",1.45818819502332e-18,0.734864018671935,0.812,0.45,2.77916088089495e-14,"5","Chd4"
"445",5.93762215402437e-41,0.734798635734791,0.673,0.122,1.13165140633551e-36,"5","Kif23"
"446",5.63018080503121e-33,0.733800047688268,0.743,0.202,1.0730561596309e-28,"5","Gls"
"447",8.02561036545899e-26,0.733529367974954,0.614,0.178,1.52960107955283e-21,"5","Tomm20"
"448",1.60604798511407e-25,0.733518892462988,0.644,0.186,3.0609668548289e-21,"5","Nop58"
"449",1.90561883155904e-17,0.732756595417754,0.772,0.408,3.63191893106837e-13,"5","Tmx1"
"450",1.05118439102641e-40,0.732641088627424,0.535,0.074,2.00345233085724e-36,"5","Glis3"
"451",4.11859441387441e-26,0.732049556186321,0.663,0.21,7.84962909340324e-22,"5","Sav1"
"452",1.19585105295013e-14,0.731232168508802,0.832,0.506,2.27917252181766e-10,"5","Letm1"
"453",2.94914742424148e-28,0.731166712259113,0.574,0.14,5.62078007586184e-24,"5","Mtap"
"454",1.6896763222111e-19,0.730459903674116,0.911,0.552,3.22035410250213e-15,"5","Grn"
"455",2.13629052451029e-27,0.729518297119686,0.941,0.46,4.07155611066416e-23,"5","Cyth2"
"456",4.83379449640161e-32,0.72840526790017,0.485,0.076,9.21272893069182e-28,"5","Asz1"
"457",2.96278065863635e-12,0.727718699791423,0.881,0.571,5.64676365729502e-08,"5","Net1"
"458",2.2931560937244e-24,0.726564227630457,0.683,0.222,4.37052619902934e-20,"5","Ncl"
"459",1.2323956319665e-13,0.726318614994858,0.782,0.432,2.34882283496495e-09,"5","Capn2"
"460",2.80708817219985e-48,0.725535218662747,0.347,0.016,5.35002934739569e-44,"5","Cyp21a1"
"461",6.47101350256368e-21,0.724903393672324,0.683,0.256,1.23331046345361e-16,"5","Spaca6"
"462",7.39586006590734e-22,0.724767163913496,0.554,0.17,1.40957696996128e-17,"5","Usp43"
"463",5.1811837799502e-16,0.722936327459098,0.871,0.508,9.87481816620708e-12,"5","Myl6"
"464",3.41971484554549e-28,0.722573928586636,0.604,0.153,6.51763452412514e-24,"5","Slc20a1"
"465",1.96104303805269e-05,0.721347381248551,0.99,0.807,0.373755192622462,"5","Gsto1"
"466",1.24410791742939e-24,0.719475856754126,0.683,0.227,2.37114527982867e-20,"5","Ppp1r14b"
"467",4.56197850090787e-29,0.719094996926222,0.495,0.097,8.6946748248803e-25,"5","Nr4a1"
"468",4.62136656460708e-28,0.718932784181955,0.604,0.156,8.80786253548463e-24,"5","Epn2"
"469",1.12192496988705e-21,0.718519540566798,0.851,0.396,2.13827680010773e-17,"5","Gabbr1"
"470",2.82267533987743e-19,0.717162928857981,0.723,0.303,5.37973693027238e-15,"5","Hs3st1"
"471",3.07541229756401e-18,0.716815379210699,0.842,0.469,5.86142829792724e-14,"5","Srsf9"
"472",2.7698898781837e-21,0.716550844555558,0.752,0.297,5.27913311883031e-17,"5","Abcc1"
"473",5.66648904868569e-19,0.714044043106904,0.505,0.136,1.07997614778901e-14,"5","Kcne3"
"474",1.60617033986621e-12,0.713541291520418,0.762,0.46,3.06120005075101e-08,"5","Tmem238"
"475",2.18137355307648e-30,0.713373780007999,0.644,0.153,4.15747985480845e-26,"5","Ltbp3"
"476",1.11747460010084e-20,0.71241974647593,0.752,0.333,2.1297948403322e-16,"5","Pak1"
"477",1.87721051638185e-21,0.711955364021671,0.832,0.348,3.57777552317217e-17,"5","Taf1d"
"478",1.31131042667521e-20,0.71094916652586,0.733,0.316,2.49922654220029e-16,"5","Pdcl3"
"479",6.56964922410642e-31,0.710938576758384,0.782,0.259,1.25210944562244e-26,"5","Psma5"
"480",3.07202294274686e-45,0.709144011166276,0.386,0.027,5.85496852658124e-41,"5","Lif"
"481",8.09003488905442e-31,0.708801704346747,0.693,0.182,1.54187974950488e-26,"5","Ephb4"
"482",4.68136663777497e-24,0.707535636926935,0.713,0.278,8.92221667493531e-20,"5","Pabpc1"
"483",1.59676253877912e-14,0.706860125597925,0.683,0.353,3.04326972265912e-10,"5","Msmo1"
"484",2.54293368837022e-18,0.70530289092709,0.752,0.324,4.8465773166648e-14,"5","Smpd3"
"485",1.60373684169236e-29,0.705288722069081,0.356,0.042,3.05656204658147e-25,"5","Baiap2l2"
"486",8.35158274068387e-19,0.705221098984227,0.782,0.382,1.59172815454694e-14,"5","Sbno2"
"487",9.4721572158507e-16,0.702988118414669,0.921,0.61,1.80529844376899e-11,"5","Anxa4"
"488",4.60285613969662e-21,0.702620744636285,0.723,0.32,8.77258351664779e-17,"5","Pdcd10"
"489",3.59342179965651e-22,0.700712966764986,0.673,0.243,6.84870260796534e-18,"5","Plod3"
"490",1.17532418335503e-20,0.700575868044193,0.624,0.219,2.24005036105634e-16,"5","Fbl"
"491",7.06404996715778e-41,0.700486458329117,0.426,0.042,1.3463372832406e-36,"5","Pitpnm3"
"492",8.52934727273562e-58,0.700247968052297,0.495,0.036,1.62560829671068e-53,"5","Sphk1"
"493",9.37805967681188e-19,0.698285066423685,0.792,0.351,1.78736439380358e-14,"5","Pbx1"
"494",1.47414982070099e-23,0.698279058694804,0.594,0.178,2.80958214327402e-19,"5","Nhp2"
"495",6.69689631795882e-17,0.697585143515794,0.891,0.512,1.27636146923977e-12,"5","Tardbp"
"496",5.00219435514686e-26,0.695762869356474,0.802,0.337,9.53368222147441e-22,"5","Raly"
"497",1.51836475644479e-40,0.695339279389858,0.515,0.066,2.89385138930812e-36,"5","Itpripl1"
"498",5.38484044648946e-16,0.694749199576801,0.663,0.306,1.02629674069643e-11,"5","Avpi1"
"499",3.98364626482288e-16,0.694028677407845,0.851,0.533,7.59243141612593e-12,"5","Arpc1b"
"500",2.02866100565461e-18,0.693958720282527,0.851,0.461,3.86642501067712e-14,"5","Cdc42se1"
"501",9.64924646465919e-24,0.693261988020763,0.653,0.226,1.83904988369939e-19,"5","Ptges3"
"502",2.53966723924432e-17,0.692752460270982,0.614,0.246,4.84035179127575e-13,"5","Pcna"
"503",4.93305443300022e-16,0.692404058277674,0.911,0.566,9.40190844385512e-12,"5","Src"
"504",8.48238331204296e-11,0.692317451029667,0.911,0.691,1.61665743544227e-06,"5","Cd63"
"505",3.65231173952146e-19,0.691996319114174,0.396,0.086,6.96094094435396e-15,"5","Cdk1"
