"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.33609595213697e-18,0.300905456951025,0.48,0.137,6.35826527517785e-14,"9","Commd3"
5.89695627068981e-19,0.300862102381047,0.325,0.103,1.12390089563077e-14,"4","Dnlz"
9.05530983527955e-10,0.300795177876662,0.654,0.383,1.72585150150593e-05,"4","Rnf187"
0.000217452741749924,0.300755982250735,0.385,0.266,1,"3","Maged1"
7.01104693614366e-18,0.300712125794833,0.335,0.111,1.33623543555962e-13,"4","Traf3ip1"
6.04970790732993e-14,0.300691597591283,0.378,0.112,1.15301383005801e-09,"9","Naaladl2"
0.0041426881039536,0.300667734309369,0.306,0.206,1,"7","Ccdc47"
1.38562265230379e-20,0.300657654337707,0.424,0.154,2.64085821302579e-16,"4","Prkci"
8.20145403449453e-14,0.300632546919785,0.673,0.274,1.56311512443431e-09,"9","Sft2d2"
4.49713804506048e-05,0.300568906355406,0.325,0.111,0.857109540008077,"17","Gle1"
0.000902913685250186,0.3004726827688,0.364,0.242,1,"7","Plekha7"
0.00309528371194093,0.300469954507254,0.432,0.322,1,"6","Aagab"
0.000520317958961119,0.300459739850063,0.388,0.255,1,"7","Pan2"
4.2064835492071e-12,0.30043033907917,0.582,0.237,8.01713699643381e-08,"9","Tmed2"
1.37267384814661e-07,0.300302276902043,0.375,0.102,0.00261617908718262,"17","Ssbp2"
0.00967515264020608,0.300268290239755,0.325,0.17,1,"17","Trim39"
2.56267545030678e-14,0.300246595880412,0.694,0.268,4.88420314073969e-10,"9","Higd1a"
0.00143104689926895,0.300153214401973,0.13,0.255,1,"5","Usp15"
0.00358398631488441,0.300078778530192,0.2,0.354,1,"5","Rara"
0.00506967238502633,0.300031415614526,0.288,0.196,1,"6","Deptor"
2.52787153487779e-09,0.299997106968252,0.765,0.712,4.81787035832359e-05,"1","Ptms"
8.98070850443033e-16,0.299973128802846,0.466,0.21,1.71163323385938e-11,"4","Btf3"
6.79076447264831e-06,0.299962955701493,0.293,0.171,0.129425180084204,"3","Trp53bp1"
1.73723401096903e-16,0.299794762553446,0.582,0.202,3.31099430150588e-12,"9","Pcbp1"
0.000613988513999963,0.299649640566687,0.195,0.374,1,"5","Sec24c"
8.78018560876009e-14,0.299596666281397,0.476,0.224,1.67341557517359e-09,"4","Man1b1"
3.68653888885e-31,0.299481858919254,0.276,0.033,7.02617446825922e-27,"9","Ipo7"
0.00396301870707565,0.299481541662304,0.341,0.268,1,"3","Sp3"
0.0035246020008068,0.299436876943156,0.4,0.204,1,"17","Dusp3"
0.00897771496378858,0.299410993519486,0.306,0.214,1,"7","Btbd9"
2.66303540405523e-06,0.299375779619291,0.25,0.062,0.0507547917658885,"17","Zkscan7"
0.00220677851283286,0.299344272311012,0.135,0.26,1,"5","N4bp2l2"
1.92264340957341e-11,0.299286968126112,0.377,0.175,3.66436607430597e-07,"4","Cmpk1"
2.80513262433205e-31,0.299277725986169,0.272,0.051,5.34630226871446e-27,"4","Slc12a8"
6.06417612573145e-13,0.29925789102931,0.445,0.203,1.15577132780316e-08,"4","Capg"
6.37511704190288e-33,0.299222625271989,0.48,0.091,1.21503355701627e-28,"9","Commd6"
8.53702483038318e-08,0.299211421193515,0.4,0.109,0.00162707156242273,"17","Adgrl1"
2.03015707821544e-15,0.299160687224344,0.382,0.151,3.8692763753708e-11,"4","Gtf2f1"
0.00382454687940132,0.299072130518408,0.455,0.338,1,"7","Prpf4b"
1.2339149270741e-21,0.299003042258135,0.419,0.144,2.35171845951052e-17,"4","Plaa"
0.000227830303716951,0.298982297203175,0.322,0.189,1,"7","Wdr48"
0.000210517100028247,0.298947762295832,0.647,0.49,1,"6","Ppib"
6.29755246076881e-06,0.298893176282386,0.475,0.177,0.120025052349793,"17","Dgcr8"
0.00337391991513591,0.298831893313266,0.452,0.38,1,"3","Prrc2b"
9.3819747121683e-12,0.298815247795939,0.314,0.132,1.78811056039216e-07,"4","Grpel2"
1.60642639428693e-18,0.29872578307527,0.377,0.131,3.06168806487147e-14,"4","Pign"
0.00407269726882802,0.298694066660892,0.43,0.32,1,"7","Atp13a1"
1.65433640719335e-13,0.298660946301417,0.372,0.154,3.15299975846981e-09,"4","Spr"
0.000156673540050994,0.298586228243484,0.3,0.109,1,"17","Ppm1l"
0.00218054140919671,0.298563158910679,0.381,0.263,1,"6","Mthfsd"
0.00029972676763704,0.298562369138296,0.375,0.16,1,"17","Nprl3"
2.89479435975047e-10,0.298553822807639,0.607,0.349,5.51718857024843e-06,"4","Ptgfrn"
1.37034852899399e-16,0.298547093331064,0.314,0.107,2.61174726140964e-12,"4","Drosha"
0.00785938543496417,0.298527260497168,0.155,0.273,1,"5","Ranbp3"
2.20147660733247e-26,0.298500279049548,0.346,0.09,4.19579426591495e-22,"4","Sf3a3"
3.56069021391615e-32,0.298472593309782,0.52,0.105,6.7863194787028e-28,"9","Akap11"
2.95398979744498e-26,0.298376112952956,0.387,0.108,5.63000915495039e-22,"4","Fmnl2"
1.18827259671138e-11,0.298239957670846,0.372,0.162,2.26472874207222e-07,"4","Rpp21"
1.32776645218085e-16,0.298186746914456,0.382,0.142,2.53059008121148e-12,"4","Cfap20"
6.56595593847719e-15,0.298155087858016,0.613,0.308,1.25140554231437e-10,"4","Actr1b"
9.77809410092454e-16,0.298128185146748,0.539,0.25,1.86360695469521e-11,"4","Psmc5"
2.69157338711831e-15,0.298111059767246,0.298,0.101,5.12986971850879e-11,"4","Smpd4"
0.00304339388664217,0.29807365822818,0.23,0.347,1,"1","Csnk1a1"
1.20156958979653e-63,0.297962289810721,0.708,0.214,2.29007148119322e-59,"0","Ppfibp2"
0.00478146706159121,0.297951663866269,0.421,0.312,1,"7","Scrib"
5.27421906709878e-24,0.297875881724332,0.314,0.084,1.00521341199836e-19,"4","Fam136a"
0.00148768929293173,0.297866756858194,0.275,0.111,1,"17","Kdm1a"
0.00091561855296388,0.297793755643652,0.582,0.49,1,"3","Srsf11"
0.00436355993503904,0.297781030733134,0.264,0.19,1,"3","Aldh1a1"
6.35801124868208e-50,0.297742219422965,0.276,0.049,1.21177336388632e-45,"0","Phlda2"
3.15523387368228e-63,0.297736390410208,0.647,0.193,6.01356023985105e-59,"0","Cldnd1"
6.43575490239413e-30,0.297642299890639,0.327,0.047,1.2265905268473e-25,"9","Hsf4"
0.000319526001385945,0.29760373187754,0.264,0.151,1,"7","Sigirr"
0.000961173528140837,0.297565199453674,0.275,0.108,1,"17","Hagh"
7.87299143126601e-51,0.297563681998294,0.256,0.041,1.50051343688499e-46,"0","Edn1"
1.60285611303607e-07,0.297532907281913,0.4,0.114,0.00305488346583545,"17","Slc25a27"
0.00599395535668158,0.297447838849631,0.372,0.261,1,"7","Mgat4a"
3.51063476465866e-56,0.297417564750915,0.639,0.196,6.69091879796295e-52,"0","Myo6"
3.50595127387502e-05,0.297368765236068,0.876,0.697,0.668199253287839,"11","Luc7l2"
0.00117571177477979,0.29736082923187,0.365,0.275,1,"3","Rbms1"
0.000652499884969614,0.297351693967791,0.165,0.325,1,"5","Pafah1b1"
0.00333859126460751,0.297336732302572,0.475,0.266,1,"17","Rock1"
0.00169334581245148,0.29730024256328,0.388,0.268,1,"7","Eif4a1"
5.85133237292844e-32,0.297204992237882,0.414,0.106,1.11520543695643e-27,"4","Kti12"
0.000808815716723232,0.297174870830186,0.267,0.12,1,"14","Nin"
3.10659070164474e-23,0.297172620245979,0.51,0.127,5.92085121826471e-19,"9","Emc2"
0.00228759522995913,0.297153975892234,0.165,0.304,1,"5","P2rx4"
1.9014453386479e-48,0.297007742489157,0.581,0.185,3.62396467092904e-44,"0","Baiap2"
0.00676567185203621,0.296998295329977,0.314,0.221,1,"7","Azi2"
0.00258047978054544,0.296966029597435,0.725,0.396,1,"17","Tmc4"
0.00044389268022468,0.296924837686944,0.3,0.115,1,"17","Prmt1"
5.06613318058761e-15,0.296905437131462,0.461,0.202,9.65554322888194e-11,"4","Crb3"
1.78220016153365e-13,0.296886969322099,0.414,0.187,3.39669528786699e-09,"4","Cyb5b"
1.89377076257367e-12,0.296876483317683,0.545,0.287,3.60933769638916e-08,"4","Maea"
0.00197374885526856,0.296849333078893,0.347,0.238,1,"7","Tmem238"
1.4179802125685e-90,0.296819382703246,0.286,0.008,2.7025284871343e-86,"9","Rasd1"
2.74573429168239e-21,0.296814618544545,0.531,0.15,5.23309498651746e-17,"9","Mindy2"
0.00985400530412991,0.296763077111623,0.3,0.512,1,"5","Srrm2"
1.1086304927963e-22,0.296760480684064,0.592,0.163,2.11293885622046e-18,"9","Rab11fip4"
1.65717059327596e-07,0.296755944393363,0.597,0.388,0.00315840143372466,"4","Slc39a1"
1.0220919822949e-09,0.296751900622559,0.555,0.308,1.94800510905585e-05,"4","Jup"
8.33299900430643e-05,0.29670160536395,0.3,0.102,1,"17","Fra10ac1"
0.000483149407213382,0.296637942792752,0.446,0.301,1,"6","Nrbp2"
0.00470086757676503,0.296586857515651,0.14,0.258,1,"5","Tpm4"
8.00277391638374e-16,0.296556014123286,0.663,0.249,1.52524868072358e-11,"9","Psmc3"
7.87560791546533e-20,0.296522098565434,0.306,0.06,1.50101211260854e-15,"9","Trpt1"
1.07057062324042e-84,0.296516178733055,0.645,0.148,2.04040055083391e-80,"0","Apobec1"
2.00732321517718e-11,0.296495766179751,0.471,0.237,3.82575731580618e-07,"4","Rnd3"
0.00224173034659986,0.296432961378077,0.325,0.152,1,"17","Faap20"
2.46906996360739e-26,0.296409690565999,0.251,0.053,4.70580044363933e-22,"4","Pmf1"
9.54347822125317e-05,0.296338756821904,0.13,0.293,1,"5","Gsk3b"
0.000279471780853342,0.296322554544283,0.4,0.172,1,"17","Gpatch8"
8.24176351312947e-27,0.296219676110307,0.277,0.061,1.57079770796735e-22,"4","Gemin2"
0.000607825163946337,0.296145079911814,0.165,0.324,1,"5","Pmm2"
2.30222717008672e-13,0.296122278286084,0.577,0.366,4.38781476346828e-09,"3","Cebpb"
3.88784116275817e-18,0.296120455485176,0.622,0.22,7.4098364721008e-14,"9","Clcn3"
0.00896626592700452,0.296093826355702,0.425,0.249,1,"17","Abhd16a"
7.7998849535899e-05,0.296086596775817,0.281,0.147,1,"7","R3hdm1"
8.11226798121585e-12,0.295992468415175,0.3,0.049,1.54611715453993e-07,"17","Cacnb2"
1.29622727093499e-12,0.2959633205501,0.545,0.28,2.47047955567499e-08,"4","Srsf4"
0.000369019874374411,0.295949759837984,0.275,0.098,1,"17","Kctd13"
0.000428920017285923,0.2958645005683,0.195,0.372,1,"5","Brd8"
7.42113838034588e-47,0.295850323919612,0.439,0.055,1.41439476391012e-42,"9","Rdh11"
1.25613503908964e-15,0.295814294327129,0.272,0.087,2.39406777100095e-11,"4","Msh2"
1.17021213119246e-80,0.295752952721023,0.437,0.076,2.23030730083972e-76,"0","Hnf1a"
0.00679034272057228,0.29574232776096,0.159,0.25,1,"2","Atxn7"
9.3427758290962e-24,0.295583378406401,0.582,0.159,1.78063964526745e-19,"9","Dctn6"
0.000654317012615862,0.295490106517597,0.787,0.624,1,"11","Son"
7.51849274790082e-28,0.295435369752576,0.314,0.072,1.43294953282242e-23,"4","Glis3"
4.96886180270754e-06,0.29540751883953,0.325,0.183,0.0947015370978031,"4","Suox"
0.000115152948361111,0.295381220337894,0.506,0.318,1,"11","Prkar1a"
1.81658866542774e-65,0.295278484679656,0.754,0.241,3.46223633743873e-61,"0","Zc3hav1"
2.1902155197966e-13,0.295114651285102,0.461,0.218,4.17433175918034e-09,"4","Slc6a9"
0.000348950259579455,0.295042430893295,0.375,0.161,1,"17","Tmem33"
7.73270869990247e-25,0.295039445955204,0.89,0.539,1.47377695111441e-20,"0","Cd63"
3.91192525869088e-86,0.295038522296612,0.45,0.073,7.45573835053894e-82,"0","Soat2"
2.22803666741411e-13,0.294967687200975,0.663,0.301,4.24641508442455e-09,"9","Cblif"
4.41407088869621e-11,0.294955328133384,0.597,0.336,8.41277770676611e-07,"4","Myh9"
0.00329320888709679,0.294943372163202,0.245,0.424,1,"5","Pdcd6ip"
7.65333216042262e-20,0.294810331149139,0.257,0.066,1.45864857645495e-15,"4","Utp20"
0.00104525807108932,0.294808969601206,0.479,0.354,1,"7","Glyr1"
3.25848864496684e-20,0.294808813544158,0.439,0.113,6.2103535084423e-16,"9","Gpaa1"
1.82302428783779e-79,0.29475787558707,0.588,0.139,3.47450199019005e-75,"0","Vapa"
1.47325558187139e-05,0.294697874041242,0.256,0.121,0.280787781348868,"7","Fmnl2"
3.25998168825574e-17,0.294660118222934,0.418,0.114,6.21319909964662e-13,"9","Stau2"
0.000631071317519218,0.294549130240137,0.483,0.302,1,"11","Nrbp2"
1.2861868992435e-21,0.29453154879407,0.643,0.188,2.45134361126818e-17,"9","Echdc2"
1.51583541244179e-15,0.294527841817495,0.508,0.236,2.88903071257281e-11,"4","Wasl"
0.000381268598588934,0.29438565308039,0.322,0.196,1,"7","Tomm40l"
1.33376983412977e-18,0.294315770207622,0.398,0.144,2.54203192686793e-14,"4","Cbx1"
2.09038526094464e-16,0.294281871133563,0.531,0.178,3.9840652688344e-12,"9","Scamp2"
0.00124145800058056,0.294245936035204,0.29,0.514,1,"5","Tmem259"
1.62419715630586e-26,0.294222160025871,0.51,0.118,3.09555736020334e-22,"9","Smpd2"
9.38466229235042e-17,0.294215777462371,0.673,0.247,1.78862278629907e-12,"9","Mfn1"
9.87853421621372e-12,0.294162919900115,0.66,0.357,1.88274983626817e-07,"4","Plekha6"
2.15718599228065e-08,0.294091779109091,0.55,0.335,0.000411138078268769,"4","Dad1"
2.26449085029899e-18,0.294026827477597,0.704,0.255,4.31589311158485e-14,"9","Akt1s1"
3.01637097649868e-07,0.294002524364217,0.258,0.09,0.00574890144410883,"11","Hoxa3"
8.9662864474985e-19,0.293990747846386,0.361,0.125,1.70888453402874e-14,"4","Bcl2l13"
1.32382081392813e-07,0.293983960801662,0.571,0.338,0.00252307008926562,"4","Crip1"
4.87156668113585e-16,0.293965588693147,0.643,0.245,9.28471893757681e-12,"9","Nbeal2"
1.07973921153839e-19,0.293930201707598,0.492,0.191,2.05787496327102e-15,"4","Ndor1"
0.00302569090542506,0.293866659295721,0.471,0.344,1,"7","Src"
7.86846551760748e-16,0.29372604826874,0.262,0.082,1.49965084300081e-11,"4","Cfi"
0.00144069793501675,0.293695485955245,0.425,0.219,1,"17","Ap1b1"
7.11578657000613e-09,0.293646426016417,0.322,0.162,0.000135619776237747,"3","Abca1"
2.96979123922355e-07,0.293564960047432,0.607,0.374,0.00566012512283617,"11","Cebpb"
0.000293417248797037,0.293543798931331,0.55,0.275,1,"17","Usp48"
7.42960829714397e-06,0.29354295660571,0.375,0.127,0.141600904535267,"17","Galt"
1.53319115920057e-12,0.293480354207804,0.529,0.263,2.92210903032037e-08,"4","Ykt6"
0.00154071559196408,0.293432164546203,0.425,0.215,1,"17","Btbd9"
2.20771889532958e-16,0.293335853468818,0.602,0.214,4.20769144260865e-12,"9","Cops7a"
0.00167240784615042,0.293327867793836,0.512,0.388,1,"7","Hnrnpul2"
4.70387505580989e-05,0.293233938966032,0.272,0.183,0.896511546886808,"1","Trps1"
0.000189220583136567,0.293228460582377,0.347,0.205,1,"7","Mybbp1a"
2.37154863671584e-27,0.293162194403748,0.459,0.098,4.51993454671672e-23,"9","Brap"
0.000871958071203227,0.293070492676267,0.355,0.229,1,"7","Zfp330"
0.00840715184298473,0.293046660135487,0.494,0.396,1,"11","Arf3"
2.26790790978336e-20,0.292893005437289,0.387,0.129,4.32240568525611e-16,"4","Btaf1"
4.09949476498202e-32,0.292889345757959,0.52,0.105,7.81322707257924e-28,"9","Ccdc58"
0.000870345249465007,0.292869638487759,0.15,0.295,1,"5","Smdt1"
1.93094389190198e-39,0.292792442939997,0.293,0.048,3.68018596357599e-35,"4","Tpd52l1"
1.26122421266996e-05,0.292709127070288,0.256,0.121,0.240376722692767,"7","Hltf"
3.58794101149345e-26,0.292701005759961,0.449,0.091,6.83825677380536e-22,"9","Prodh"
0.00117030633886299,0.292640541731302,0.215,0.389,1,"5","Srrm1"
1.49543522160248e-29,0.292636610926528,0.314,0.069,2.85014998885218e-25,"4","N4bp3"
1.61516779902899e-21,0.292605240286452,0.449,0.114,3.07834830816934e-17,"9","Psmb7"
1.86198396694691e-12,0.292495202464381,0.387,0.173,3.54875524260411e-08,"4","Sel1l3"
2.13690995528528e-38,0.292470827158631,0.734,0.3,4.07273668377822e-34,"0","Cd164"
4.60536853728344e-17,0.292390798418014,0.403,0.158,8.77737189520852e-13,"4","Slc35d1"
1.53472954277108e-11,0.292381182076293,0.445,0.212,2.9250410355674e-07,"4","Mbtps1"
1.72491496693035e-79,0.292295696540684,0.315,0.036,3.28751543547255e-75,"0","Pirt"
7.47606698762523e-23,0.292247842364561,0.298,0.077,1.42486360717149e-18,"4","Kitl"
0.000392531333682647,0.292140243207951,0.364,0.226,1,"7","Aars"
8.50404599809005e-17,0.292127977568439,0.251,0.074,1.62078612677598e-12,"4","Slc35e4"
0.000872892294073389,0.292057649362206,0.331,0.209,1,"7","Tmem165"
2.51812695866692e-14,0.29197442608078,0.325,0.124,4.79929817052328e-10,"4","Sgpp2"
0.00351326668737062,0.291947689609629,0.449,0.322,1,"11","Itgav"
0.000370738730269427,0.291880974053663,0.38,0.24,1,"7","Pnpo"
8.06556927605517e-05,0.291798871001037,0.258,0.114,1,"11","Npr2"
1.92700135278146e-12,0.291798329681473,0.545,0.265,3.67267187826619e-08,"4","Ddx39b"
0.00256411232585713,0.291782979635515,0.322,0.209,1,"7","Tubgcp3"
7.78099796385473e-17,0.29155652188624,0.461,0.194,1.48298040193107e-12,"4","Metap1"
1.63623962013223e-23,0.291542502492119,0.5,0.123,3.11850909201002e-19,"9","Kyat1"
1.25146315879653e-77,0.29150280597011,0.627,0.158,2.38516363435031e-73,"0","Ppard"
0.00956960668448303,0.291475687716613,0.331,0.224,1,"7","Pcdh1"
0.00263427400965805,0.291474014260812,0.4,0.205,1,"17","Atp5mpl"
1.56159177546029e-72,0.291459459466009,0.391,0.068,2.97623776484976e-68,"0","Haus8"
0.00822456493498984,0.29130211898734,0.678,0.557,1,"7","Wdr26"
0.000137756587385385,0.291265396272636,0.45,0.196,1,"17","Usp12"
3.78566977490183e-25,0.291253982745349,0.309,0.077,7.2151080239854e-21,"4","Thoc6"
2.8393371120941e-32,0.291228119021807,0.296,0.037,5.41149260194014e-28,"9","Gnpda1"
6.53535461295888e-30,0.291216961670218,0.293,0.062,1.24557323568383e-25,"4","Uchl3"
4.74212297726401e-21,0.291107278754271,0.346,0.105,9.03801218236748e-17,"4","Ppp2r5d"
7.90688395305839e-13,0.291095672663195,0.694,0.289,1.5069730126134e-08,"9","H1f0"
0.00396411301719051,0.29107038685117,0.298,0.193,1,"7","Ncbp2"
6.86059706628486e-14,0.290977519484605,0.56,0.283,1.30756119486323e-09,"4","Ankrd17"
4.62200943044533e-05,0.290960427908438,0.397,0.23,0.880908777348575,"7","Mxd4"
0.00599013172954145,0.290955725977703,0.425,0.243,1,"17","Atp6v1a"
0.00378988797878669,0.290818850560146,0.275,0.121,1,"17","Ercc1"
1.49927029833579e-21,0.290721266601402,0.351,0.108,2.85745926159818e-17,"4","Unc13d"
3.2582612186722e-06,0.290677035625059,0.3,0.084,0.0620992005666734,"17","Armc9"
0.00483025188939334,0.290668816455686,0.15,0.271,1,"5","Fhod1"
0.00433871247425324,0.290665675675185,0.449,0.321,1,"11","Nfkb2"
4.74282977450593e-18,0.290649695009888,0.357,0.084,9.03935926723086e-14,"9","Pus1"
0.000184924767394064,0.290598075454077,0.22,0.43,1,"5","Akt1"
1.31230744232655e-18,0.290564411516417,0.445,0.176,2.50112675433016e-14,"4","Hdac3"
1.41990567366403e-20,0.290529828481833,0.633,0.193,2.70619822343628e-16,"9","Uck2"
1.5795969557612e-10,0.290499439533534,0.634,0.382,3.01055383798526e-06,"4","Arf3"
4.66556498980861e-14,0.290480247535728,0.503,0.239,8.89210031407622e-10,"4","Fam160a2"
7.69739331114539e-07,0.29047964723407,0.325,0.089,0.014670461911712,"17","Zfp532"
1.39376226696436e-63,0.290433022689682,0.306,0.018,2.65637150460737e-59,"9","Xylb"
0.00011497488121789,0.290417281282866,0.702,0.519,1,"7","Ogt"
1.78953604995307e-09,0.29021260944851,0.755,0.356,3.41067675760556e-05,"9","Dstn"
2.76598981399475e-63,0.290165035702491,0.645,0.181,5.27169998649259e-59,"0","Klf5"
0.00928778074507435,0.289949508469426,0.36,0.228,1,"13","Fcgrt"
0.00146505584245052,0.289923610833949,0.425,0.211,1,"17","Psma6"
6.81662442250937e-16,0.289902763710319,0.361,0.134,1.29918044868606e-11,"4","Polr3e"
1.08951411314264e-85,0.289890911959212,0.348,0.042,2.07650494823856e-81,"0","Crybg2"
0.00030936337913551,0.28984517778932,0.678,0.493,1,"7","Trak1"
8.01380529257113e-10,0.289797754466047,0.267,0.112,1.52735115071113e-05,"4","Ccdc91"
2.43642766103482e-26,0.289727126636539,0.346,0.09,4.64358747916626e-22,"4","Mphosph10"
0.00103354658396106,0.289693935596064,0.331,0.206,1,"7","Ndor1"
7.10469352670567e-11,0.289622574315134,0.277,0.116,1.35408353925483e-06,"4","Hnf1a"
0.00289214442639273,0.289608669865036,0.309,0.207,1,"6","Alkbh1"
4.24353819029853e-13,0.289537108948628,0.424,0.195,8.08775943688996e-09,"4","Rab5if"
0.00337270290277161,0.289519894342796,0.192,0.302,1,"2","Spen"
5.60696780661898e-55,0.289421744506591,0.696,0.225,1.06863199426351e-50,"0","Arhgap42"
0.00320057008843015,0.289410614836666,0.135,0.254,1,"5","Ddx24"
0.000779655669331728,0.289378380889539,0.678,0.637,1,"3","Eif4a2"
0.00241674186086763,0.289364292728271,0.135,0.258,1,"5","Plp2"
0.00910398442922144,0.289361658994766,0.322,0.226,1,"7","Pllp"
0.00439800400306647,0.289360712588793,0.266,0.181,1,"6","Arhgap26"
3.04820395533929e-24,0.28935681386291,0.602,0.166,5.80957191848115e-20,"9","Oxa1l"
6.44524690807356e-46,0.289330329917628,0.398,0.046,1.22839960820974e-41,"9","Tox"
5.23405304375041e-13,0.28922083104644,0.714,0.304,9.97558169608391e-09,"9","Rab18"
0.00764066863788144,0.288944111543356,0.45,0.246,1,"17","Cpeb4"
0.000327999060816251,0.288855572795863,0.405,0.273,1,"7","Fam234a"
3.14304918260948e-26,0.288853522021031,0.255,0.034,5.99033743713541e-22,"9","Lurap1"
3.16467758404674e-16,0.288827191215024,0.539,0.244,6.03155900743468e-12,"4","Eif4e2"
5.69839126372301e-05,0.288802075446168,0.446,0.279,1,"7","Tmem208"
1.85865278426706e-29,0.288786540770707,0.449,0.084,3.54240634153458e-25,"9","Ptger3"
3.54497786511043e-14,0.288782292143784,0.612,0.233,6.75637331311398e-10,"9","Ppp2r1a"
2.49652903929659e-28,0.288753535259993,0.378,0.066,4.75813469599537e-24,"9","Rmnd1"
2.72026283423746e-20,0.288731569783211,0.561,0.169,5.18454893577317e-16,"9","Ppp2r5a"
0.00729925001711243,0.288681873062197,0.275,0.136,1,"17","Sgpp2"
2.29055573728282e-12,0.288666321234903,0.602,0.318,4.36557017968732e-08,"4","Wdr33"
7.16311732473246e-32,0.288644712150643,0.731,0.333,1.36521853092076e-27,"0","Tspo"
0.000267601288687367,0.288636205487555,0.339,0.205,1,"7","Coq2"
3.02016151811767e-19,0.288622566350281,0.571,0.169,5.75612583738046e-15,"9","Ahsa1"
0.00420645053021723,0.288614073458482,0.394,0.316,1,"3","Snrnp48"
0.0011228127656788,0.288600974686317,0.273,0.16,1,"7","Hars2"
0.00654141261247297,0.288587683914484,0.14,0.255,1,"5","Ppp2r1a"
8.16359037632624e-98,0.288396448277652,0.335,0.031,1.55589868982402e-93,"0","Pdk4"
1.82149484006204e-31,0.28825742296443,0.288,0.056,3.47158701567423e-27,"4","Pcgf6"
0.00149062056036522,0.288127464005977,0.348,0.219,1,"11","Mgat1"
1.00323582170396e-76,0.288076082653518,0.348,0.049,1.91206715258558e-72,"0","Rnf208"
3.81037053880796e-14,0.288067453801647,0.503,0.235,7.26218520991409e-10,"4","Syne2"
0.000554476505493648,0.288023946062975,0.21,0.392,1,"5","Syngr2"
4.54596842904005e-20,0.288003040713337,0.366,0.117,8.66416122890744e-16,"4","Bri3bp"
2.95212801180271e-19,0.287989667868482,0.644,0.282,5.62646077769479e-15,"4","Apobec3"
1.13835731695564e-05,0.287977518278779,0.425,0.155,0.216959521038576,"17","Ubfd1"
7.88607929008947e-32,0.28786513082977,0.51,0.102,1.50300785189815e-27,"9","Gcdh"
0.000545894024481352,0.28780471568767,0.347,0.218,1,"7","Snx4"
1.39340632410575e-16,0.287798696560621,0.487,0.209,2.65569311311315e-12,"4","Vps37a"
4.34651823743046e-24,0.287768164513009,0.398,0.081,8.28402910871871e-20,"9","Nadk2"
1.26769033804538e-57,0.287702703335777,0.693,0.223,2.41609101528068e-53,"0","Laptm4b"
1.65221433556883e-18,0.287679104594169,0.612,0.2,3.14895530216063e-14,"9","Nbeal1"
0.00325891629127743,0.28763974215692,0.575,0.332,1,"17","Ndufv3"
3.11810214235061e-09,0.287548641374184,0.414,0.208,5.94279087310602e-05,"4","Tfcp2l1"
0.00531104392435597,0.2875319153702,0.825,0.518,1,"17","Atp2a2"
2.03889414926224e-35,0.287465231599357,0.824,0.366,3.88592835907891e-31,"0","Mia3"
2.01512258910357e-12,0.287317589188538,0.33,0.138,3.8406221425725e-08,"4","Lgals12"
0.000905304240731016,0.287173523755043,0.281,0.162,1,"7","Col27a1"
2.26778319848551e-14,0.287156808574432,0.565,0.289,4.32216799799352e-10,"4","Sema3f"
3.61030593308319e-06,0.28708938209332,0.314,0.152,0.0688088207786325,"7","Cdc23"
3.6319072737108e-11,0.286992264816522,0.529,0.282,6.92205207296541e-07,"4","Ythdf3"
3.00844716333756e-15,0.286944569917494,0.545,0.253,5.73379944860506e-11,"4","Ccar1"
8.87616854737505e-06,0.286930827135362,0.65,0.273,0.169170896344421,"17","Fchsd2"
0.000939733940911716,0.286907445659302,0.35,0.154,1,"17","Xrcc1"
0.00775883537427457,0.286791105102949,0.375,0.312,1,"3","Add1"
1.74750342293017e-20,0.286718931274946,0.602,0.187,3.33056677376262e-16,"9","Lsm4"
0.000430378314936743,0.286712844218353,0.3,0.118,1,"17","Mapk8"
6.17314733047207e-14,0.286710370675239,0.449,0.142,1.17654014971467e-09,"9","Tfam"
6.60003190660061e-14,0.286699599682684,0.704,0.291,1.25790008107901e-09,"9","Maea"
0.000109622033020512,0.286495777999958,0.314,0.178,1,"7","Rae1"
1.67453948837655e-15,0.286490588834385,0.513,0.235,3.19150481089687e-11,"4","Pum1"
3.23312855766635e-14,0.28645922009916,0.346,0.136,6.1620197180563e-10,"4","Ndufb1-ps"
0.00160928947001405,0.286432457610266,0.24,0.429,1,"5","Map2k2"
2.92397079847827e-17,0.286367783418221,0.325,0.108,5.57279594481973e-13,"4","Imp4"
0.000704716069365174,0.286276970759577,0.438,0.29,1,"7","Lsr"
0.00642041914903295,0.286261650261173,0.295,0.501,1,"5","Atxn2l"
3.03427808651669e-17,0.286230526425762,0.319,0.106,5.78303060509216e-13,"4","Farsb"
1.38013038562395e-06,0.2862245396435,0.331,0.159,0.0263039050196069,"7","Ephb4"
7.49091043037142e-11,0.286159929082872,0.628,0.371,1.42769261892449e-06,"4","Ppp1cb"
0.0066889868740723,0.286145909458228,0.43,0.324,1,"7","Snx13"
0.0079123914878783,0.28614583635101,0.45,0.25,1,"17","Helz"
0.00282344355355334,0.286133477201143,0.318,0.205,1,"8","Zcchc24"
4.65786427861526e-18,0.286073748847582,0.435,0.164,8.87742352861283e-14,"4","Vac14"
