"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Nupr1","1.771e-05","5.941","143.518","3.873"
"Tff2","1.771e-05","-5.961","1025.512","-2.858"
"Xkr4","1.000","0.312","8.048e-02","1.535"
"Sox17","1.000","0.312","8.048e-02","1.535"
"Lypla1","1.000","-0.580","6.359","-0.809"
"Tcea1","1.000","-0.991","6.113","-1.357"
"Atp6v1h","1.000","0.300","10.420","0.317"
"Rb1cc1","1.000","0.573","2.756","1.142"
"Alkal1","1.000","0.796","0.913","3.053"
"St18","1.000","0.770","0.644","3.249"
"Pcmtd1","1.000","0.143","3.227","0.251"
"Rrs1","1.000","0.446","3.158","0.866"
"Adhfe1","1.000","0.152","0.294","0.743"
"Vcpip1","1.000","-0.347","2.569","-0.699"
"Sgk3","1.000","1.014","1.528","2.710"
"Tcf24","1.000","0.152","0.294","0.743"
"Cops5","1.000","0.221","12.738","0.216"
"Cspp1","1.000","0.930","5.267","1.342"
"Arfgef1","1.000","-0.246","18.867","-0.209"
"Prex2","1.000","0.312","8.048e-02","1.535"
"Sulf1","1.000","0.152","0.294","0.743"
"Ncoa2","1.000","-0.234","4.811","-0.364"
"Tram1","1.000","-0.844","35.095","-0.674"
"Lactb2","1.000","9.449e-02","5.199","0.135"
"Xkr9","1.000","0.329","8.280","0.392"
"Kcnb2","1.000","0.312","8.048e-02","1.535"
"Terf1","1.000","0.117","3.441","0.200"
"Rdh10","1.000","7.435e-02","17.205","6.618e-02"
"Stau2","1.000","0.270","3.570","0.448"
"Ube2w","1.000","-0.808","2.363","-1.734"
"Eloc","1.000","-0.526","1.587","-1.284"
"Tmem70","1.000","-0.126","1.280","-0.363"
"Ly96","1.000","-0.292","4.936","-0.424"
"Defb18","1.000","0.796","0.913","3.053"
"Pkhd1","1.000","1.745e-02","2.524","3.512e-02"
"Mcm3","1.000","-0.102","1.349","-0.274"
"Paqr8","1.000","0.244","19.497","0.209"
"Efhc1","1.000","0.976","2.378","2.064"
"Tram2","1.000","-0.347","1.321","-0.920"
"Tmem14a","1.000","0.595","1.420","1.622"
"Gsta3","1.000","-1.484","21.203","-1.425"
"Ogfrl1","1.000","-0.283","0.266","-1.385"
"Smap1","1.000","-0.367","4.247","-0.569"
"Sdhaf4","1.000","-7.728e-02","0.346","-0.376"
"Fam135a","1.000","0.114","16.464","0.102"
"Col19a1","1.000","-0.304","0.367","-1.490"
"Lmbrd1","1.000","0.106","11.919","0.108"
"Phf3","1.000","-0.270","3.373","-0.464"
"Prim2","1.000","0.259","5.466","0.364"
"Rab23","1.000","0.526","1.445","1.458"
"Bag2","1.000","0.169","0.588","0.671"
"Zfp451","1.000","-0.323","2.468","-0.660"
"Bend6","1.000","-0.304","0.367","-1.490"
"Dst","1.000","0.780","9.689","0.873"
"Ccdc115","1.000","0.159","4.559","0.241"
"Imp4","1.000","0.120","2.934","0.220"
"Ptpn18","1.000","-0.148","9.895","-0.165"
"Arhgef4","1.000","0.259","3.276","0.446"
"Arhgef4.1","1.000","-0.151","0.133","-0.747"
"Fam168b","1.000","-0.606","8.123","-0.791"
"Plekhb2","1.000","-0.453","77.321","-0.281"
"Hs6st1","1.000","-0.828","12.516","-0.836"
"Uggt1","1.000","-0.310","10.156","-0.332"
"Neurl3","1.000","-0.225","26.147","-0.180"
"Arid5a","1.000","0.222","0.374","1.067"
"Kansl3","1.000","0.191","9.804","0.207"
"Lman2l","1.000","0.151","2.371","0.316"
"Cnnm4","1.000","-0.377","18.080","-0.369"
"Cnnm3","1.000","0.777","4.546","1.239"
"Ankrd23","1.000","-0.347","1.321","-0.920"
"Ankrd39","1.000","0.356","3.731","0.580"
"Sema4c","1.000","1.300","1.315","3.914"
"Cox5b","1.000","-0.621","65.610","-0.401"
"Actr1b","1.000","8.535e-02","14.217","8.062e-02"
"Zap70","1.000","0.477","0.241","2.339"
"Tmem131","1.000","-0.540","6.453","-0.701"
"Vwa3b","1.000","0.312","8.048e-02","1.535"
"Cnga3","1.000","-0.304","0.367","-1.490"
"Inpp4a","1.000","-0.284","1.615","-0.692"
"Coa5","1.000","-0.264","13.766","-0.260"
"Unc50","1.000","1.906e-02","6.436","2.453e-02"
"Mgat4a","1.000","4.492e-02","15.714","4.099e-02"
"Tsga10","1.000","-7.728e-02","0.346","-0.376"
"Lipt1","1.000","0.212","1.493","0.554"
"Mitd1","1.000","-0.101","1.574","-0.271"
"Txndc9","1.000","-0.374","10.061","-0.413"
"Eif5b","1.000","-0.846","5.550","-1.264"
"Rev1","1.000","0.726","1.581","1.884"
"Aff3","1.000","0.477","0.241","2.339"
"Lonrf2","1.000","0.312","8.048e-02","1.535"
"Pdcl3","1.000","-0.509","10.588","-0.549"
"Npas2","1.000","0.860","8.123","1.038"
"Tbc1d8","1.000","-7.113e-02","1.248","-0.193"
"Cnot11","1.000","0.294","4.394","0.454"
"Rnf149","1.000","-0.458","23.933","-0.363"
"Map4k4","1.000","-0.341","3.322","-0.617"
"Il1r1","1.000","5.933e-02","5.514","8.186e-02"
"Il1rl1","1.000","-0.151","0.133","-0.747"
"Il18r1","1.000","5.927e-02","2.210","0.127"
"Il18rap","1.000","2.169e-02","0.427","9.837e-02"
"Slc9a4","1.000","-0.219","27.011","-0.166"
"Slc9a2","1.000","-1.471","24.864","-1.269"
"Mfsd9","1.000","6.496e-02","1.703","0.155"
"Gpr45","1.000","-0.151","0.133","-0.747"
"Tgfbrap1","1.000","0.302","5.794","0.424"
"AI597479","1.000","0.706","2.699","1.441"
"Fhl2","1.000","0.633","30.709","0.455"
"Nck2","1.000","-0.294","12.744","-0.296"
"Uxs1","1.000","0.207","1.256","0.604"
"Tpp2","1.000","-0.268","13.750","-0.255"
"Tex30","1.000","-0.327","0.612","-1.273"
"Poglut2","1.000","0.432","0.616","1.701"
"Bivm","1.000","-0.198","0.479","-0.855"
"Ercc5","1.000","-3.841e-02","2.367","-7.827e-02"
"Gulp1","1.000","0.410","0.161","2.016"
"Col3a1","1.000","1.994e-02","7.992","2.435e-02"
"Col5a2","1.000","0.410","0.161","2.016"
"Wdr75","1.000","-0.425","0.713","-1.441"
"Slc40a1","1.000","0.152","0.294","0.743"
"Slc39a10","1.000","-0.333","2.024","-0.754"
"Cavin2","1.000","0.411","1.259","1.197"
"Nabp1","1.000","1.112","2.679","2.309"
"Myo1b","1.000","0.211","1.550","0.562"
"Stat1","1.000","-1.686","8.418","-2.169"
"Gls","1.000","-4.152e-02","4.416","-6.265e-02"
"Nab1","1.000","0.182","7.458","0.220"
"Mfsd6","1.000","-0.869","13.857","-0.829"
"Inpp1","1.000","-0.404","0.926","-1.228"
"Hibch","1.000","-0.197","1.482","-0.499"
"Pms1","1.000","0.152","0.294","0.743"
"Ormdl1","1.000","0.726","1.581","1.884"
"Osgepl1","1.000","-0.287","0.793","-0.930"
"Asnsd1","1.000","4.755e-03","6.537","6.151e-03"
"Stk17b","1.000","0.395","3.224","0.687"
"Gtf3c3","1.000","1.400e-02","1.228","4.112e-02"
"Pgap1","1.000","-0.286","28.971","-0.212"
"Ankrd44","1.000","0.289","2.769","0.540"
"Sf3b1","1.000","0.718","24.615","0.564"
"Coq10b","1.000","-0.209","2.958","-0.388"
"Hspd1","1.000","-1.020","8.042","-1.313"
"Hspe1","1.000","-0.361","3.820","-0.592"
"Mob4","1.000","-0.508","6.819","-0.654"
"Mars2","1.000","2.169e-02","0.427","9.837e-02"
"Tyw5","1.000","0.494","0.696","1.857"
"Maip1","1.000","-0.180","3.736","-0.311"
"Spats2l","1.000","-0.183","11.818","-0.189"
"Kctd18","1.000","-0.683","1.852","-1.570"
"Sgo2a","1.000","5.374e-02","0.213","0.263"
"Aox1","1.000","-0.197","1.482","-0.499"
"Aox3","1.000","9.266e-02","0.902","0.290"
"Bzw1","1.000","-0.385","16.412","-0.344"
"Clk1","1.000","-0.517","19.157","-0.477"
"Ppil3","1.000","-0.128","0.773","-0.454"
"Nif3l1","1.000","-0.400","1.140","-1.117"
"Fam126b","1.000","0.425","1.553","1.105"
"Ndufb3","1.000","-0.469","1.768","-1.117"
"Cflar","1.000","-0.465","5.037","-0.707"
"Casp8","1.000","0.922","12.070","0.948"
"Trak2","1.000","-5.878e-02","6.465","-7.624e-02"
"Stradb","1.000","0.310","3.210","0.604"
"Tmem237","1.000","-7.728e-02","0.346","-0.376"
"Als2","1.000","-1.909e-02","1.836","-4.430e-02"
"Fzd7","1.000","0.366","0.535","1.524"
"Sumo1","1.000","-0.296","6.475","-0.410"
"Nop58","1.000","-0.264","5.985","-0.354"
"Bmpr2","1.000","-0.180","2.315","-0.380"
"Fam117b","1.000","-0.756","1.426","-1.935"
"Ica1l","1.000","0.312","8.048e-02","1.535"
"Wdr12","1.000","0.410","0.161","2.016"
"Nbeal1","1.000","9.747e-02","8.503","0.117"
"Cyp20a1","1.000","-0.294","3.688","-0.490"
"Abi2","1.000","-0.283","0.266","-1.385"
"Raph1","1.000","-0.162","12.902","-0.161"
"Cd28","1.000","0.312","8.048e-02","1.535"
"Ctla4","1.000","-7.728e-02","0.346","-0.376"
"Pard3b","1.000","-0.234","3.768","-0.384"
"Nrp2","1.000","5.374e-02","0.213","0.263"
"Ino80d","1.000","-0.415","7.730","-0.501"
"Ndufs1","1.000","0.426","10.359","0.454"
"Eef1b2","1.000","-0.838","23.786","-0.676"
"Adam23","1.000","0.410","0.161","2.016"
"Fastkd2","1.000","9.266e-02","0.902","0.290"
"Klf7","1.000","8.119e-02","6.968","0.102"
"Creb1","1.000","1.177","8.147","1.402"
"Mettl21a","1.000","0.210","3.590","0.349"
"Ccnyl1","1.000","-0.642","6.607","-0.827"
"Fzd5","1.000","-0.820","39.192","-0.565"
"Plekhm3","1.000","0.129","1.919","0.291"
"Idh1","1.000","-0.800","16.860","-0.776"
"Pikfyve","1.000","9.340e-02","1.525","0.249"
"Map2","1.000","-0.102","0.447","-0.462"
"Rpe","1.000","0.912","15.549","0.912"
"Kansl1l","1.000","0.307","4.293","0.477"
"Acadl","1.000","-2.414e-02","29.187","-1.810e-02"
"Lancl1","1.000","5.901e-02","1.014","0.187"
"Cps1","1.000","0.848","1.179","2.615"
"Ikzf2","1.000","-0.152","3.713","-0.261"
"Bard1","1.000","0.152","0.294","0.743"
"Atic","1.000","-0.797","4.261","-1.307"
"Fn1","1.000","0.212","4.123","0.350"
"Mreg","1.000","-0.102","0.447","-0.462"
"Pecr","1.000","0.527","0.322","2.586"
"Xrcc5","1.000","-0.512","1.059","-1.473"
"March4","1.000","0.312","8.048e-02","1.535"
"Smarcal1","1.000","0.173","3.003","0.318"
"Igfbp2","1.000","-0.126","1.280","-0.363"
"Igfbp5","1.000","-0.174","3.531","-0.304"
"Tns1","1.000","0.141","3.216","0.248"
"Rufy4","1.000","0.527","0.322","2.586"
"Arpc2","1.000","-0.691","9.900","-0.750"
"Aamp","1.000","8.872e-02","23.492","7.028e-02"
"Pnkd","1.000","-0.989","7.068","-1.329"
"Tmbim1","1.000","0.988","52.359","0.679"
"Ctdsp1","1.000","-0.462","35.440","-0.334"
"Vil1","1.000","-1.016","10.715","-1.132"
"Usp37","1.000","-5.438e-02","3.188","-9.590e-02"
"Cnot9","1.000","0.625","2.168","1.383"
"Zfp142","1.000","-0.151","0.133","-0.747"
"Bcs1l","1.000","0.231","0.668","0.876"
"Rnf25","1.000","0.479","3.440","0.843"
"Stk36","1.000","5.374e-02","0.213","0.263"
"Ttll4","1.000","0.158","0.982","0.481"
"Cyp27a1","1.000","0.477","0.241","2.339"
"Wnt6","1.000","0.312","8.048e-02","1.535"
"Ihh","1.000","-0.824","5.065","-1.265"
"Nhej1","1.000","-1.027e-02","1.216","-3.110e-02"
"Slc23a3","1.000","0.435","5.224","0.613"
"Cnppd1","1.000","3.260e-02","19.931","2.823e-02"
"Retreg2","1.000","-0.285","11.992","-0.288"
"Zfand2b","1.000","-9.347e-02","12.662","-9.551e-02"
"Abcb6","1.000","-0.741","11.163","-0.777"
"Atg9a","1.000","-0.405","5.769","-0.595"
"Glb1l","1.000","2.169e-02","0.427","9.837e-02"
"Stk16","1.000","0.772","20.793","0.631"
"Tuba4a","1.000","-0.791","1.458","-2.025"
"Dnajb2","1.000","0.483","5.715","0.691"
"Ptprn","1.000","0.477","0.241","2.339"
"Resp18","1.000","0.527","0.322","2.586"
"Dnpep","1.000","-0.266","7.737","-0.323"
"Des","1.000","0.432","0.616","1.701"
"Speg","1.000","-0.151","0.133","-0.747"
"Gmppa","1.000","2.869e-02","7.981","3.416e-02"
"Chpf","1.000","-0.264","2.010","-0.599"
"Inha","1.000","0.477","0.241","2.339"
"Stk11ip","1.000","0.535","5.520","0.762"
"Slc4a3","1.000","-0.485","0.500","-2.076"
"Epha4","1.000","0.312","8.048e-02","1.535"
"Sgpp2","1.000","0.146","11.471","0.149"
"Farsb","1.000","5.350e-02","6.629","6.773e-02"
"BC035947","1.000","0.312","8.048e-02","1.535"
"Mogat1","1.000","-0.228","89.703","-0.133"
"Acsl3","1.000","1.167","17.470","1.047"
"Utp14b","1.000","-0.166","16.133","-0.153"
"Kcne4","1.000","0.796","0.913","3.053"
"Scg2","1.000","0.312","8.048e-02","1.535"
"Ap1s3","1.000","-0.927","1.547","-2.619"
"Wdfy1","1.000","0.919","8.683","1.074"
"Serpine2","1.000","0.312","8.048e-02","1.535"
"Cul3","1.000","1.054","14.790","1.018"
"Irs1","1.000","-0.930","5.747","-1.352"
"Rhbdd1","1.000","1.152","8.295","1.446"
"Mff","1.000","0.587","8.820","0.719"
"Tm4sf20","1.000","0.477","0.241","2.339"
"Agfg1","1.000","-0.887","7.046","-1.125"
"Daw1","1.000","6.831e-02","1.412","0.195"
"Pid1","1.000","-7.728e-02","0.346","-0.376"
"Trip12","1.000","-0.263","13.571","-0.256"
"Sp140","1.000","0.796","0.913","3.053"
"Sp100","1.000","-1.674","5.021","-2.915"
"Cab39","1.000","-0.781","55.832","-0.532"
"Itm2c","1.000","1.077","6.184","1.572"
"Gpr55","1.000","5.419e-02","0.720","0.198"
"Psmd1","1.000","-0.659","9.911","-0.717"
"Armc9","1.000","-0.213","0.692","-0.786"
"B3gnt7","1.000","0.550","2.382","1.166"
"Ncl","1.000","-0.530","4.349","-0.855"
"Ptma","1.000","-0.749","18.644","-0.652"
"Pde6d","1.000","-0.357","1.534","-0.886"
"Cops7b","1.000","0.734","3.721","1.303"
"Dis3l2","1.000","0.257","1.336","0.733"
"Alpi","1.000","1.125","3.403","2.104"
"Akp3","1.000","-0.322","3.716","-0.552"
"Eif4e2","1.000","-0.963","10.868","-1.034"
"Gigyf2","1.000","0.840","5.157","1.366"
"Kcnj13","1.000","-0.648","0.733","-2.610"
"Ngef","1.000","-0.579","3.101","-1.079"
"Inpp5d","1.000","0.698","0.563","3.111"
"Atg16l1","1.000","-1.554e-02","4.710","-2.283e-02"
"Dgkd","1.000","-1.011","28.591","-0.788"
"Usp40","1.000","-0.886","8.704","-1.032"
"Ugt1a7c","1.000","0.312","8.048e-02","1.535"
"Ugt1a1","1.000","0.312","8.048e-02","1.535"
"Hjurp","1.000","0.504","7.542","0.606"
"Arl4c","1.000","0.312","8.048e-02","1.535"
"Sh3bp4","1.000","5.374e-02","0.213","0.263"
"Agap1","1.000","0.607","4.395","0.936"
"Cops8","1.000","-0.249","4.520","-0.374"
"Col6a3","1.000","0.410","0.161","2.016"
"Mlph","1.000","0.373","127.883","0.197"
"Prlh","1.000","-9.510e-02","1.067","-0.295"
"Rab17","1.000","0.152","0.294","0.743"
"Lrrfip1","1.000","0.817","27.157","0.637"
"Ramp1","1.000","0.527","0.322","2.586"
"Ube2f","1.000","-0.505","10.483","-0.535"
"Scly","1.000","-0.315","3.405","-0.541"
"Erfe","1.000","0.965","0.993","3.304"
"Ilkap","1.000","-0.339","4.356","-0.547"
"Hes6","1.000","-0.686","8.847","-0.852"
"Per2","1.000","-7.113e-02","1.248","-0.193"
"Traf3ip1","1.000","0.519","4.402","0.794"
"Asb1","1.000","-0.102","0.447","-0.462"
"Hdac4","1.000","-0.207","3.237","-0.375"
"Ndufa10","1.000","0.145","12.880","0.140"
"Cops9","1.000","-0.734","22.230","-0.634"
"Gpc1","1.000","-0.648","0.733","-2.610"
"Dusp28","1.000","-0.166","3.523","-0.301"
"Rnpepl1","1.000","-0.540","28.791","-0.417"
"Capn10","1.000","-1.019","11.001","-1.175"
"Gpr35","1.000","0.297","0.455","1.317"
"Mab21l4","1.000","0.312","8.048e-02","1.535"
"Sned1","1.000","0.169","0.588","0.671"
"Mterf4","1.000","0.400","3.371","0.754"
"Pask","1.000","-7.728e-02","0.346","-0.376"
"Ppp1r7","1.000","0.129","4.513","0.200"
"Ano7","1.000","-0.714","49.530","-0.476"
"Hdlbp","1.000","-0.577","19.553","-0.491"
"Sept2","1.000","-0.267","14.564","-0.248"
"Farp2","1.000","-0.862","3.407","-1.578"
"Stk25","1.000","1.217","95.935","0.702"
"Bok","1.000","0.841","22.541","0.672"
"Thap4","1.000","-0.821","3.520","-1.465"
"Atg4b","1.000","0.294","7.328","0.361"
"Dtymk","1.000","-0.416","3.769","-0.711"
"Ing5","1.000","-0.378","5.599","-0.540"
"D2hgdh","1.000","-0.507","3.974","-0.832"
"Gal3st2","1.000","0.312","8.048e-02","1.535"
"Pdcd1","1.000","0.410","0.161","2.016"
"Fam174a","1.000","0.589","6.902","0.736"
"D1Ertd622e","1.000","0.166","6.387","0.223"
"Ppip5k2","1.000","-0.913","3.540","-1.645"
"Gin1","1.000","-1.306","3.596","-2.345"
"Pam","1.000","-0.262","3.370","-0.468"
"Rnf152","1.000","0.310","5.783","0.417"
"Pign","1.000","0.139","5.675","0.189"
"Relch","1.000","1.892e-02","8.171","2.196e-02"
"Tnfrsf11a","1.000","4.252e-02","1.804","0.100"
"Zcchc2","1.000","-0.256","5.273","-0.368"
"Phlpp1","1.000","2.167e-02","4.902","3.174e-02"
"Bcl2","1.000","-0.212","1.087","-0.603"
"Kdsr","1.000","-0.311","6.654","-0.407"
"Vps4b","1.000","-0.745","7.942","-0.894"
"Serpinb5","1.000","-0.137","1.168","-0.381"
"Serpinb2","1.000","0.312","8.048e-02","1.535"
"Serpinb8","1.000","0.272","5.951","0.377"
"Cdh19","1.000","0.477","0.241","2.339"
"Tsn","1.000","0.901","9.129","1.041"
"Nifk","1.000","-8.960e-02","4.157","-0.146"
"Clasp1","1.000","0.486","9.087","0.540"
"Tfcp2l1","1.000","0.648","53.160","0.440"
"Inhbb","1.000","0.145","2.314","0.299"
"Ralb","1.000","-0.623","8.954","-0.721"
"Tmem185b","1.000","0.406","1.578","1.078"
"Epb41l5","1.000","-0.542","3.282","-0.987"
"Ptpn4","1.000","-0.126","1.280","-0.363"
"Tmem177","1.000","5.374e-02","0.213","0.263"
"Sctr","1.000","-0.694","77.899","-0.449"
"Tmem37","1.000","0.312","8.048e-02","1.535"
"Dbi","1.000","0.847","55.283","0.654"
"Steap3","1.000","-0.151","0.133","-0.747"
"Insig2","1.000","1.057","9.601","1.246"
"Ccdc93","1.000","0.480","5.203","0.679"
"Ddx18","1.000","-1.449","1.632","-3.886"
"Actr3","1.000","-0.357","7.282","-0.442"
"Slc35f5","1.000","1.043","23.877","0.833"
"Gpr39","1.000","-0.304","4.653","-0.452"
"Nckap5","1.000","0.796","0.913","3.053"
"Mgat5","1.000","-0.825","3.765","-1.436"
"Tmem163","1.000","0.312","8.048e-02","1.535"
"Acmsd","1.000","0.796","0.913","3.053"
"Ccnt2","1.000","-0.190","15.355","-0.174"
"Rab3gap1","1.000","0.871","7.388","1.070"
"Zranb3","1.000","0.410","0.161","2.016"
"R3hdm1","1.000","0.390","3.316","0.724"
"Ubxn4","1.000","-0.429","7.335","-0.532"
"Lct","1.000","0.410","0.161","2.016"
"Mcm6","1.000","-0.592","1.933","-1.338"
"Dars","1.000","-0.508","10.694","-0.550"
"Cd55b","1.000","0.312","8.048e-02","1.535"
"Cd55","1.000","-9.108e-02","5.552","-0.126"
"C4bp","1.000","0.796","0.913","3.053"
"Pfkfb2","1.000","-0.198","8.328","-0.229"
"Yod1","1.000","-0.360","3.918","-0.611"
"AA986860","1.000","-0.773","15.147","-0.753"
"Pigr","1.000","0.987","6.298","1.300"
"Mapkapk2","1.000","0.631","15.372","0.595"
"Eif2d","1.000","-0.432","3.230","-0.791"
"Rassf5","1.000","0.312","8.048e-02","1.535"
"Ikbke","1.000","0.273","3.074","0.521"
"Srgap2","1.000","0.895","1.822","2.194"
"Ctse","1.000","-0.547","328.579","-0.308"
"Rab7b","1.000","0.312","8.048e-02","1.535"
"Slc26a9","1.000","2.467","44.263","2.107"
"Slc41a1","1.000","0.297","0.455","1.317"
"Rab29","1.000","6.496e-02","1.703","0.155"
"Nucks1","1.000","-0.407","3.639","-0.678"
"Slc45a3","1.000","-0.222","57.772","-0.148"
"Elk4","1.000","1.305","5.893","1.935"
"Mfsd4a","1.000","0.138","7.084","0.170"
"Cdk18","1.000","8.565e-02","28.842","6.505e-02"
"Nuak2","1.000","0.754","1.601","2.020"
"Tmcc2","1.000","0.179","0.689","0.680"
"Dstyk","1.000","0.541","12.149","0.566"
"Rbbp5","1.000","-0.765","4.373","-1.240"
"Tmem81","1.000","-1.125e-02","2.153","-2.428e-02"
"Nfasc","1.000","0.410","0.161","2.016"
"Mdm4","1.000","-0.349","11.897","-0.366"
"Pik3c2b","1.000","-0.836","12.585","-0.831"
"Ppp1r15b","1.000","-0.188","11.682","-0.203"
"Plekha6","1.000","0.152","48.585","9.653e-02"
"Etnk2","1.000","0.312","8.048e-02","1.535"
"Sox13","1.000","0.517","14.630","0.515"
"Snrpe","1.000","0.573","2.756","1.142"
"Lax1","1.000","-0.151","0.133","-0.747"
"Atp2b4","1.000","5.419e-02","0.720","0.198"
"Prelp","1.000","-0.285","0.580","-1.056"
"Fmod","1.000","0.312","8.048e-02","1.535"
"Btg2","1.000","1.665","62.369","1.001"
"Chit1","1.000","1.140","8.517","1.382"
"Adora1","1.000","0.413","9.828","0.444"
"Ppfia4","1.000","0.290","0.749","1.051"
"Tmem183a","1.000","1.259","34.798","0.934"
"Cyb5r1","1.000","1.395","6.344","1.937"
"Adipor1","1.000","-0.430","30.240","-0.314"
"Klhl12","1.000","0.269","3.175","0.475"
"Rabif","1.000","-0.236","7.809","-0.281"
"Kdm5b","1.000","0.192","3.941","0.325"
"Syt2","1.000","0.312","8.048e-02","1.535"
"Ppp1r12b","1.000","1.747e-02","1.510","4.493e-02"
"Ube2t","1.000","0.312","8.048e-02","1.535"
"Arl8a","1.000","0.305","9.157","0.340"
"Gpr37l1","1.000","0.410","0.161","2.016"
"Elf3","1.000","1.043","278.868","0.591"
"Rnpep","1.000","0.359","14.892","0.330"
"Timm17a","1.000","-0.219","9.250","-0.242"
"Lmod1","1.000","0.410","0.161","2.016"
"Shisa4","1.000","0.152","0.294","0.743"
"Ipo9","1.000","-1.027e-02","1.216","-3.110e-02"
"Nav1","1.000","0.179","0.689","0.680"
"Csrp1","1.000","-0.724","33.767","-0.538"
"Phlda3","1.000","-0.283","0.266","-1.385"
"Lad1","1.000","0.156","25.345","0.124"
"Tnnt2","1.000","5.374e-02","0.213","0.263"
"Pkp1","1.000","0.410","0.161","2.016"
"Igfn1","1.000","-0.304","0.367","-1.490"
"Tmem9","1.000","-0.564","1.619","-1.379"
"Kif21b","1.000","0.661","2.081","1.492"
"Mroh3","1.000","0.356","13.807","0.346"
"Inava","1.000","-0.333","32.965","-0.239"
"Camsap2","1.000","-0.478","3.276","-0.866"
"Ddx59","1.000","-0.151","0.133","-0.747"
"Kif14","1.000","0.152","0.294","0.743"
"Zfp281","1.000","0.378","0.930","1.285"
"Nr5a2","1.000","0.312","8.048e-02","1.535"
"Ptprc","1.000","0.152","0.294","0.743"
"Nek7","1.000","0.412","8.056","0.487"
"Dennd1b","1.000","-0.218","9.045","-0.253"
"Zbtb41","1.000","-0.411","1.385","-1.155"
"Aspm","1.000","0.312","8.048e-02","1.535"
"Cfh","1.000","0.527","0.322","2.586"
"Kcnt2","1.000","0.965","0.993","3.304"
"Cdc73","1.000","-0.324","8.614","-0.370"
"Glrx2","1.000","-0.253","3.486","-0.428"
"Ro60","1.000","-0.668","0.979","-1.995"
"Uchl5","1.000","-0.126","1.280","-0.363"
"Rgs2","1.000","1.153","1.154","3.667"
"Rgs13","1.000","0.623","0.483","2.956"
"Rgs1","1.000","0.312","8.048e-02","1.535"
"Pla2g4a","1.000","-1.068","8.974","-1.249"
"Ptgs2","1.000","-0.304","0.367","-1.490"
"Odr4","1.000","-6.141e-02","2.262","-0.131"
"Tpr","1.000","0.622","8.563","0.722"
"Hmcn1","1.000","0.312","8.048e-02","1.535"
"Ivns1abp","1.000","0.874","55.393","0.567"
"Swt1","1.000","-3.032e-02","1.035","-8.871e-02"
"Trmt1l","1.000","-0.654","2.807","-1.278"
"Rnf2","1.000","-1.373e-02","0.640","-5.252e-02"
"Fam129a","1.000","-0.417","6.652","-0.546"
"Edem3","1.000","-0.623","11.012","-0.667"
"Tsen15","1.000","-7.728e-02","0.346","-0.376"
"Rgl1","1.000","0.410","0.161","2.016"
"Arpc5","1.000","-0.389","27.850","-0.297"
"Ncf2","1.000","-0.839","0.866","-2.891"
"Smg7","1.000","0.454","9.312","0.511"
"Nmnat2","1.000","-0.304","0.367","-1.490"
"Lamc2","1.000","0.442","26.728","0.390"
"Lamc1","1.000","-0.195","6.921","-0.253"
"Shcbp1l","1.000","0.796","0.913","3.053"
"Dhx9","1.000","-0.325","13.563","-0.334"
"Rgs16","1.000","0.312","8.048e-02","1.535"
"Rnasel","1.000","0.856","14.770","0.788"
"Glul","1.000","1.483e-02","13.681","1.415e-02"
"Cacna1e","1.000","0.312","8.048e-02","1.535"
"Ier5","1.000","1.486","16.242","1.381"
"Stx6","1.000","-0.245","3.808","-0.433"
"Xpr1","1.000","-0.133","1.563","-0.331"
"Acbd6","1.000","0.309","3.088","0.575"
"Qsox1","1.000","9.504e-02","87.380","5.403e-02"
"Cep350","1.000","0.609","23.647","0.478"
"Tor1aip1","1.000","-0.126","8.276","-0.146"
"Tor1aip2","1.000","-0.566","50.024","-0.391"
"Soat1","1.000","0.754","1.601","2.020"
"Abl2","1.000","-0.103","4.436","-0.156"
"Tor3a","1.000","0.789","18.789","0.703"
"Fam20b","1.000","-1.018","22.710","-0.841"
"Ralgps2","1.000","-0.504","16.554","-0.463"
"Cryzl2","1.000","-0.198","0.479","-0.855"
"Sec16b","1.000","-0.299","4.823","-0.450"
"Cop1","1.000","-0.510","5.810","-0.734"
"Tnr","1.000","5.374e-02","0.213","0.263"
"Tnn","1.000","0.179","0.689","0.680"
"Cacybp","1.000","-0.281","6.086","-0.375"
"Rabgap1l","1.000","-0.136","11.959","-0.136"
"Gpr52","1.000","-0.485","0.500","-2.076"
"Rc3h1","1.000","0.293","17.492","0.253"
"Serpinc1","1.000","3.518e-02","1.115","0.100"
"Zbtb37","1.000","-0.440","1.667","-1.055"
"Dars2","1.000","0.222","0.374","1.067"
"Cenpl","1.000","-0.283","0.266","-1.385"
"Klhl20","1.000","-0.184","3.027","-0.334"
"Prdx6","1.000","-5.476e-02","3.796","-8.995e-02"
"Suco","1.000","0.965","3.805","1.795"
"Pigc","1.000","-0.807","2.960","-1.550"
"Eef1aknmt","1.000","-0.287","0.793","-0.930"
"Vamp4","1.000","0.568","0.402","2.785"
"Prrc2c","1.000","0.181","9.746","0.218"
"Fmo2","1.000","-0.151","0.133","-0.747"
"Prrx1","1.000","-0.151","0.133","-0.747"
"Gorab","1.000","0.282","1.685","0.705"
"Kifap3","1.000","-0.287","0.793","-0.930"
"Scyl3","1.000","3.972e-02","2.818","7.637e-02"
"BC055324","1.000","0.410","0.161","2.016"
"Mettl18","1.000","0.477","0.241","2.339"
