"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Pdp1","1.000","2.705e-02","1.050","8.551e-02"
"Tmem67","1.000","0.432","1.016","1.389"
"Rbm12b2","1.000","-0.152","5.736","-0.240"
"Rbm12b1","1.000","0.329","0.847","1.133"
"Fam92a","1.000","6.857e-02","2.891","0.137"
"Slc26a7","1.000","5.085e-02","0.305","0.245"
"Lrrc69","1.000","0.253","7.907e-02","1.230"
"Otud6b","1.000","-0.396","2.304","-0.854"
"Pip4p2","1.000","-0.257","4.506","-0.441"
"Necab1","1.000","0.592","5.643e-02","2.901"
"Tmem64","1.000","0.304","0.858","0.967"
"Decr1","1.000","-0.334","2.349","-0.712"
"Nbn","1.000","0.686","4.683","1.182"
"Osgin2","1.000","6.651e-02","1.829","0.159"
"Ripk2","1.000","0.189","6.152","0.288"
"Mmp16","1.000","0.592","5.643e-02","2.901"
"Cpne3","1.000","-0.268","9.531","-0.361"
"Rmdn1","1.000","1.505","7.312","2.368"
"Wwp1","1.000","0.622","17.293","0.658"
"Atp6v0d2","1.000","0.690","5.146","1.130"
"Ttpa","1.000","0.342","0.135","1.661"
"Ggh","1.000","-0.647","12.795","-0.812"
"Ccnc","1.000","0.206","9.808","0.283"
"Tstd3","1.000","-0.248","1.096","-0.705"
"Usp45","1.000","0.661","7.483","0.933"
"Pnisr","1.000","-0.130","31.255","-0.205"
"Coq3","1.000","-0.244","5.454","-0.398"
"Faxc","1.000","0.514","0.745","1.879"
"Fbxl4","1.000","0.371","1.863","0.953"
"Mms22l","1.000","0.380","3.037","0.752"
"Klhl32","1.000","0.268","0.474","1.193"
"Ndufaf4","1.000","0.408","7.800","0.553"
"Ufl1","1.000","-3.457e-02","2.270","-8.328e-02"
"Fut9","1.000","0.105","0.700","0.389"
"Manea","1.000","-0.252","1.299","-0.685"
"Epha7","1.000","0.206","1.005","0.664"
"Map3k7","1.000","3.839e-02","3.636","7.172e-02"
"Bach2","1.000","0.473","0.881","1.615"
"Casp8ap2","1.000","8.431e-02","2.620","0.174"
"Mdn1","1.000","-8.140e-02","3.692","-0.156"
"Lyrm2","1.000","0.282","1.310","0.821"
"Ankrd6","1.000","0.760","0.282","3.717"
"Rragd","1.000","0.342","0.135","1.661"
"Ube2j1","1.000","-0.105","4.370","-0.184"
"Gabrr2","1.000","0.140","0.361","0.676"
"Pm20d2","1.000","7.236e-02","0.373","0.348"
"Srsf12","1.000","0.342","0.135","1.661"
"Pnrc1","1.000","-0.799","29.418","-0.847"
"Rngtt","1.000","9.746e-02","1.626","0.262"
